Timestamp;Numpack;O1;O2;T3;T4;O1_raw;O2_raw;T3_raw;T4_raw;Timestamp_ms;label;bipolar_left;bipolar_right
1;0;-4.9884128922353e-09;-3.2192995951683045e-08;-1.0957828660157235e-07;-2.7450023758897276e-07;-0.1305207543571037;-0.08769348878239516;-0.11097689721765253;-0.10647440574112486;1717275149646;Noise;0.01954385713945117;-0.0187809169587297
2;0;-5.75028413746987e-07;-1.0605786371434772e-06;-1.7719694826968292e-06;-2.744222702291805e-06;-0.11802112390625373;-0.0751938583315452;-0.09847726676680257;-0.0939747752902749;1717275149662;Noise;0.019543857139451157;-0.0187809169587297
3;1;-4.013342679390163e-06;-5.6173605994901726e-06;-7.5947806354912095e-06;-9.985995779745194e-06;-0.13017704980568867;-0.08915413775838639;-0.1106701952650025;-0.10619516963498081;1717275149726;Noise;0.019506854540686167;-0.01704103187659442
4;1;-1.2833728474604963e-05;-1.617846506274287e-05;-2.0056064363109622e-05;-2.4502291943405327e-05;-0.1297784135612617;-0.09001626016260163;-0.11033373864530434;-0.1058816012207043;1717275149726;Noise;0.019444674915957375;-0.015865341058102667
5;2;-2.9556292089556873e-05;-3.525709776096087e-05;-4.163992156185645e-05;-4.8738420525344744e-05;-0.12933247502563003;-0.09050530481844409;-0.10998011587153995;-0.10554285578046396;1717275149726;Noise;0.019352359154090074;-0.015037550962019877
6;2;-5.658771284744629e-05;-6.522274738186415e-05;-7.467637297393149e-05;-8.498120800985316e-05;-0.12888615501990797;-0.09081467706172663;-0.10962458574732376;-0.10519724387859715;1717275149726;Noise;0.01926156927258421;-0.014382566816870515
7;3;-9.617083211955625e-05;-0.00010827718882187516;-0.0001213294707654565;-0.00013535738682152944;-0.12848027084376415;-0.09108323200534059;-0.1092812626659991;-0.10487184989151944;1717275149726;Noise;0.019199008177765056;-0.013788617886178856
8;3;-0.00015039275144898898;-0.00016646604867934082;-0.00018360431221058467;-0.0002018342798545857;-0.12810833750566245;-0.09130829935865341;-0.10893793958467445;-0.10454760031471283;1717275149726;Noise;0.019170397920988;-0.013239300956059422
9;4;-0.0002211847462216553;-0.00024168385172094228;-0.0002633569141171195;-0.000286228925533909;-0.12772152683403667;-0.091432658608111;-0.10859881267434375;-0.10422525808835802;1717275149726;Noise;0.019122714159692925;-0.01279259948024701
10;4;-0.00031032637128665115;-0.0003356746094999831;-0.0003622962829329316;-0.00039021429627393394;-0.12728741387120615;-0.09144677300145436;-0.10825320077247694;-0.10388956440884058;1717275149726;Noise;0.019034213098729214;-0.012442791407386217
