Timestamp;Numpack;O1;O2;T3;T4;O1_raw;O2_raw;T3_raw;T4_raw;Timestamp_ms;label;bipolar_left;bipolar_right
1;0;-0.011449990206690169;-0.017123369530195727;-0.022457982384187843;-0.026188200530903313;0;0;0;0;1718742435308;Noise;0.0008486146366818501;0.0035077866888160777
2;0;-0.011088931038382974;-0.0030332941733211926;0.005625278213792205;0.014379414100506749;0;0;0;0;1718742435308;Noise;-0.0009968874039160865;-0.005305274948119082
3;1;0.03872041968357267;0.03801455086166981;0.035579910003336254;0.03188487747582569;0;0;0;0;1718742435356;Noise;-0.006804950295890615;-0.003136252611436817
4;1;0.005556482978133495;0.00028673567778425123;-0.004440415533343779;-0.008351072547068987;0;0;0;0;1718742435356;Noise;0.005114384460938266;0.005637458165672514
5;2;-0.016559009548316097;-0.016422299058109012;-0.0158547724796604;-0.014834494161019094;0;0;0;0;1718742435356;Noise;0.002270819073299844;0.0009531762230494817
6;2;-0.0066332964870986465;-0.005162609673159556;-0.003868731172957899;-0.0025946770843482446;0;0;0;0;1718742435356;Noise;-0.0016181853274127734;-0.0017694266203462528
7;3;0.001875391776718922;0.0021427244381095603;0.0022222318915663952;0.0022674284696035988;0;0;0;0;1718742435356;Noise;-0.0011159100175538869;-0.0006942487861218873
8;3;0.001970333444164006;0.0016544935243606208;0.001253179509275252;0.0009338426360860903;0;0;0;0;1718742435356;Noise;-7.316829432167313e-06;0.00011450218887218725
9;4;0.0002525001905436;3.737604338452846e-05;-0.0002150328844141127;-0.0003665984412918466;0;0;0;0;1718742435356;Noise;0.0001249938224579853;0.0001165751955725299
10;4;-0.0002264003283084372;-0.00028605555400566915;-0.0004200728683984977;-0.00047654508492602437;0;0;0;0;1718742435356;Noise;-2.2381933976049577e-05;-6.114620365875331e-05
11;5;-8.43758606867732e-06;-4.532564044537391e-05;-0.0001609644192989487;-0.0002095892416246776;0;0;0;0;1718742435356;Noise;-0.00010978668266968603;-0.00010933312535814978
12;5;0.00017657600023064917;0.0001247868564104549;-1.475602120040728e-05;-9.600985499120141e-05;0;0;0;0;1718742435372;Noise;-8.975667038691101e-05;-9.121066653983579e-05
13;6;0.000193788667327219;0.00012638094988037162;-2.5101462727676416e-05;-0.00011453266691459506;0;0;0;0;1718742435372;Noise;-6.642243302034725e-05;-7.940725967049632e-05
14;6;0.0001583210719049791;9.957147231462429e-05;-4.821979356096921e-05;-0.00013994282082990865;0;0;0;0;1718742435372;Noise;-5.700350446301251e-05;-7.963338556053179e-05
15;7;0.0001543764599763017;0.00010172260408354687;-4.23693880264466e-05;-0.0001322076119518997;0;0;0;0;1718742435372;Noise;-5.773930262170924e-05;-8.892474735232695e-05
16;7;0.00016418069699955916;0.00011441778997083962;-2.8827858374889336e-05;-0.00012216623590362554;0;0;0;0;1718742435420;Noise;-5.749411625430741e-05;-8.917356463031334e-05
17;8;0.00016278662731465706;0.00011259129689692995;-3.2676033677734196e-05;-0.00012893797952469744;0;0;0;0;1718742435420;Noise;-5.213781901792518e-05;-9.016417407458329e-05
18;8;0.00015436139212118068;0.00010641485667104252;-3.8288593553909294e-05;-0.0001365724870953575;0;0;0;0;1718742435436;Noise;-5.0283265217101366e-05;-9.132125855225144e-05
19;9;0.00015455389307878544;0.00011159407157633662;-3.0768133499029954e-05;-0.00012924989415203736;0;0;0;0;1718742435436;Noise;-4.851076932621273e-05;-9.631005076979461e-05
20;9;0.00016996979460634894;0.00013050950998927356;-1.0103138553495562e-05;-0.0001096130216791548;0;0;0;0;1718742435436;Noise;-4.852600896792806e-05;-9.964465920799238e-05
21;10;0.00017970025940704516;0.00013966153582697737;-3.0224999445660375e-06;-0.00010639366859562045;0;0;0;0;1718742435436;Noise;-4.496976756930119e-05;-9.889435411313644e-05
22;10;0.00016904665865707225;0.000128240945993886;-1.57197684804408e-05;-0.00012132454221853405;0;0;0;0;1718742435436;Noise;-4.09084195761993e-05;-9.736869497741949e-05
23;11;0.0001549478193901781;0.00011651292409567414;-2.641757036729658e-05;-0.00013250001356616408;0;0;0;0;1718742435436;Noise;-3.9329049432076084e-05;-9.933921354020638e-05
24;11;0.00015854194019451632;0.00012539057229974616;-1.418692862218785e-05;-0.00011928589386185134;0;0;0;0;1718742435436;Noise;-4.0132656707773584e-05;-0.00010469958806466713
25;12;0.00017771849590595993;0.00014675120443826838;7.457981274527705e-06;-9.969439227684229e-05;0;0;0;0;1718742435436;Noise;-3.988161978721093e-05;-0.0001072495800701772
26;12;0.00018343025136108038;0.0001507731609934261;9.160448314298242e-06;-0.0001013006877448394;0;0;0;0;1718742435452;Noise;-3.616492558117174e-05;-0.00010520825492043234
