Timestamp;Numpack;O1;O2;T3;T4;Timestamp_ms;label
1;0;-0.0033465673979282736;-0.012973336464183298;-0.025120796840829053;-0.04075081257772138;1709591153558;Noise
2;0;-0.060927861259092414;-0.07240199994928193;-0.06848842607258909;-0.0607925020018274;1709591153574;Noise
3;1;-0.0560996465119199;-0.049365329258808543;-0.04314058867924242;-0.0484257565987436;1709591153638;Noise
4;1;-0.06008645694753012;-0.059709090771394635;-0.04868147137068668;-0.046050460727870224;1709591153638;Noise
5;2;-0.052371163877034554;-0.05063112567801742;-0.04165405783079912;-0.04212735812028612;1709591153638;Noise
6;2;-0.04949244367758787;-0.04587887427160631;-0.034580726660891514;-0.03515152021482315;1709591153654;Noise
7;3;-0.04480153170220014;-0.04270828157087436;-0.030310369873369325;-0.02875584490912786;1709591153654;Noise
8;3;-0.038096136642664646;-0.037804953795387064;-0.026866231076908775;-0.024735889926791543;1709591153654;Noise
9;4;-0.03265379940361157;-0.03208530793084918;-0.022045646827450582;-0.02060329228955382;1709591153654;Noise
10;4;-0.028460438780520292;-0.027651624975327138;-0.017478027633181625;-0.015829121860278406;1709591153654;Noise
11;5;-0.023655851550174134;-0.02339961293739634;-0.013874345918971187;-0.012039584828912098;1709591153654;Noise
12;5;-0.019029604881865225;-0.018535189083472403;-0.009840174263416657;-0.008843115957347436;1709591153654;Noise
13;6;-0.01564694908703501;-0.014381893228751608;-0.005476991029574663;-0.005083827062250634;1709591153654;Noise
14;6;-0.012531265356244603;-0.011289001589169345;-0.0019399652585576632;-0.0012504125628396423;1709591153654;Noise
15;7;-0.008904377316369505;-0.00813351627957104;0.0009951422258467346;0.0018806280203307324;1709591153670;Noise
16;7;-0.005521268409836466;-0.004805699151063436;0.004053685420430497;0.004763012375050835;1709591153670;Noise
17;8;-0.002659263935171907;-0.0019414527947247961;0.006917440039387657;0.007646230085327943;1709591153670;Noise
18;8;0.000130575156859436;0.000571554990358436;0.009238535346426602;0.01011906947471175;1709591153670;Noise
19;9;0.002845373809051921;0.003165450190479646;0.011429913110390544;0.012147817903780833;1709591153670;Noise
20;9;0.005097929756729513;0.005607705079086145;0.013727842307986293;0.01417762372207676;1709591153670;Noise
21;10;0.007037391220976019;0.007616104620822739;0.01578332083933276;0.01619019866397764;1709591153686;Noise
22;10;0.008946207330026823;0.009399872345895233;0.01748972652346481;0.017920006890207674;1709591153686;Noise
23;11;0.0107194955652119;0.011096312367399719;0.019015112222618313;0.019349724100024446;1709591153686;Noise
24;11;0.012167367392734718;0.012550173462699377;0.020417234399218387;0.02071192310756942;1709591153686;Noise
25;12;0.013495752346585732;0.013795968248331292;0.021599975091135093;0.0219378732473956;1709591153702;Noise
26;12;0.014770583751300137;0.014978440015028127;0.022627052734179642;0.022938152823314795;1709591153749;Noise
27;13;0.015854389559478932;0.016058919275451444;0.023571970003530396;0.02377964953677747;1709591153749;Noise
28;13;0.016702569878503937;0.016904872060734988;0.024335731887873635;0.02447185766126836;1709591153749;Noise
29;14;0.017379444217567652;0.01754827948360571;0.024919642835101286;0.025051710472354216;1709591153749;Noise
30;14;0.01799239260117247;0.01812434699803589;0.02540089128953582;0.02549737709063038;1709591153749;Noise
31;15;0.018470473286868128;0.018598525226764195;0.025812372206189593;0.025865876597976012;1709591153749;Noise
