Timestamp;Numpack;O1;O2;T3;T4;Timestamp_ms;label
1;0;-0.0015478398737543116;0.016720598092181863;-0.017896819840763998;0.008307166036729074;1709677885408;Noise
2;0;-0.0044044672599003526;-0.0012060202076891405;-0.021060115460609256;0.01138335972242575;1709677885408;Noise
3;1;-0.004674020121069074;-0.0012632029505393614;-0.017081837143752082;0.009844754331080714;1709677885456;Noise
4;1;-0.010824570303611733;-0.003395725680241291;-0.012472111616171778;0.011560736581878329;1709677885456;Noise
5;2;-0.01352786697179073;-0.005547580281716302;-0.011572652398893993;0.010758116516369707;1709677885456;Noise
6;2;-0.014877327001948944;-0.004696692314943228;-0.009450074442382638;0.009056532531642113;1709677885456;Noise
7;3;-0.018048521305600574;-0.0050145396073841;-0.006690964299471856;0.009706442670820284;1709677885456;Noise
8;3;-0.019814061029060324;-0.0067228422066292395;-0.0064344775674907186;0.010172128954292987;1709677885456;Noise
9;4;-0.01931905070256014;-0.00678175527348346;-0.007050684360232566;0.008834845701966727;1709677885456;Noise
10;4;-0.019289416761933652;-0.005789398938466919;-0.006742280180963803;0.007432834813981212;1709677885456;Noise
11;5;-0.019864771595939926;-0.005265703955989985;-0.0065820563406502035;0.006313118000612999;1709677885472;Noise
12;5;-0.01980586681710233;-0.004302373942297746;-0.006732629725439525;0.0044132987863920396;1709677885472;Noise
13;6;-0.020078606124409017;-0.0025556506225601367;-0.005829005688577988;0.0024925333208685972;1709677885472;Noise
14;6;-0.021554514450853806;-0.001538085835922928;-0.004084419776812899;0.0018059461087687988;1709677885472;Noise
15;7;-0.02321151615054761;-0.001739236045344289;-0.0029054342719453657;0.0018217813277277683;1709677885520;Noise
16;7;-0.024093402979846266;-0.0021875729686345047;-0.002367988835349718;0.0018179193991214072;1709677885520;Noise
17;8;-0.024528138217018693;-0.002548114620700131;-0.0020103614090779074;0.001994702027784529;1709677885520;Noise
18;8;-0.02467901161002299;-0.0030777214305325006;-0.0021080942924394906;0.0022696339866910224;1709677885520;Noise
19;9;-0.024259143520644698;-0.0034019196258008345;-0.002739441657076975;0.002028390637683463;1709677885552;Noise
20;9;-0.023621520511600623;-0.003122828609726614;-0.0033453164722110074;0.0011589758492867724;1709677885552;Noise
21;10;-0.023283529889415365;-0.002484696840236415;-0.003506764255266229;0.0002462335056185403;1709677885552;Noise
22;10;-0.0232440989691278;-0.0019054553293552084;-0.0034300811448919454;-0.0004974036600999838;1709677885552;Noise
23;11;-0.023324224086203937;-0.001381476729960824;-0.003259472852777067;-0.0011969008365877356;1709677885552;Noise
24;11;-0.02357169188706055;-0.0009237038652971999;-0.0029045914201836377;-0.0017704508839360908;1709677885568;Noise
25;12;-0.024040045690486685;-0.0007310754824661203;-0.0024896130629486635;-0.0021056308383703218;1709677885568;Noise
26;12;-0.024445304228938407;-0.0007728166462088563;-0.0021744290237403485;-0.0022605119225560834;1709677885568;Noise
27;13;-0.024669284163487078;-0.0008507806405054046;-0.001980510168132596;-0.0023586293012216875;1709677885568;Noise
28;13;-0.02478985418372765;-0.0009303348258911902;-0.0018326940079964969;-0.0023882526398198677;1709677885584;Noise
29;14;-0.02483966666040774;-0.0010709532711292956;-0.001769816739038397;-0.002369586379948524;1709677885584;Noise
30;14;-0.024830127023361768;-0.0012438566336908097;-0.0018314508436598556;-0.0024490347887445585;1709677885584;Noise
31;15;-0.02474335342553675;-0.0013280615942482428;-0.0019496890226931279;-0.0026209664010501624;1709677885584;Noise
32;15;-0.024603804315505642;-0.0013237174750875963;-0.002052989589023637;-0.0027620312677798433;1709677885584;Noise
33;16;-0.0244307112739229;-0.001274387242099325;-0.002160491558694618;-0.002919201589915276;1709677885584;Noise
34;16;-0.024265396018237167;-0.001192010237150043;-0.0022388765243217144;-0.0031565977396674112;1709677885584;Noise
35;17;-0.024210095378481046;-0.0011039590951160833;-0.0022859697110587983;-0.0034694325234096816;1709677885600;Noise
36;17;-0.02421387466077165;-0.0010041237775716486;-0.002262077952437191;-0.0037291152582292885;1709677885600;Noise
37;18;-0.024228024550284877;-0.0009287131953320052;-0.0022096111512628185;-0.003913778151305981;1709677885600;Noise
38;18;-0.024245861308931537;-0.000873819991601979;-0.002122272155038135;-0.004011383320360225;1709677885600;Noise
39;19;-0.02429962271648199;-0.0008726434716165785;-0.002036627935916392;-0.004088336793053565;1709677885600;Noise
40;19;-0.02437519284589535;-0.0009477224452645629;-0.0019790246750840366;-0.004154110276907576;1709677885616;Noise
41;20;-0.024419167955862367;-0.0010612146617561546;-0.0019609532076157402;-0.004211231755802403;1709677885616;Noise
42;20;-0.02440430401980928;-0.0011485179497738689;-0.001991091492165675;-0.004247983460992087;1709677885616;Noise
43;21;-0.024328186929094053;-0.001220224058039534;-0.002032289456081183;-0.004238198224891484;1709677885616;Noise
44;21;-0.024212976864318655;-0.0012877928389509671;-0.0020879011064261852;-0.004262852998280539;1709677885616;Noise
45;22;-0.02413014895058024;-0.0013574569603076979;-0.0021678768838426336;-0.00437410518026576;1709677885616;Noise
46;22;-0.024083796359473962;-0.0014181315654207445;-0.0022561033879968124;-0.004522323813195506;1709677885616;Noise
47;23;-0.024004093606545377;-0.0014214144086432783;-0.0023047014212824284;-0.004614677416419327;1709677885616;Noise
48;23;-0.023901119263172513;-0.0014053010214204534;-0.002343930305090485;-0.004686621095152402;1709677885616;Noise
49;24;-0.02382057483798216;-0.001400448397507397;-0.0023611636447971422;-0.004767131975405292;1709677885648;Noise
50;24;-0.02380842790729435;-0.0014422716342975123;-0.0023803625059984138;-0.0048858657121228395;1709677885648;Noise
51;25;-0.0237952656575608;-0.0014814562146452555;-0.0023798219407143596;-0.00497823457915093;1709677885664;Noise
52;25;-0.023774886084823935;-0.0015084085726810963;-0.0023967458905898454;-0.005027953723308467;1709677885680;Noise
