Timestamp;Numpack;O1;O2;T3;T4;O1_raw;O2_raw;T3_raw;T4_raw;Timestamp_ms;label;bipolar_left;bipolar_right
1;0;-0.01024958889249256;-0.0170882222907;-0.02569544439237985;-0.035405461423815676;0;0;0;0;1719154109507;Noise;0.00063634695454468;0.0030375995567930554
2;0;-0.07816080895780964;-0.08302772932496971;-0.0870447984953433;-0.09016187600817638;0;0;0;0;1719154109507;Noise;0.009948095782334687;0.007585909841993255
3;1;-0.08941327859404868;-0.08662098729656975;-0.08414480900672139;-0.08194607398714204;0;0;0;0;1719154109554;Noise;0.0011587199368499057;-0.0014641302148401536
4;1;-0.07015185310087091;-0.06760998675816055;-0.06578809858340051;-0.06456888853010057;0;0;0;0;1719154109569;Noise;-0.0020537377611127283;-0.0025920033818032095
5;2;-0.05897609707055551;-0.057365677070833954;-0.056312278305625796;-0.05571701688396047;0;0;0;0;1719154109569;Noise;-0.0007227434235339558;-0.001358474782708896
6;2;-0.05107007683032805;-0.049423559786212934;-0.048279501598500474;-0.04753002769641057;0;0;0;0;1719154109569;Noise;-0.00041381859145417366;-0.0013288386272236608
7;3;-0.042389778708340486;-0.04069484495079223;-0.0395476080343542;-0.03884164280532332;0;0;0;0;1719154109569;Noise;-0.0005408072419754717;-0.0013869876380567803
8;3;-0.03410502955105699;-0.03252403926036607;-0.03149183911946807;-0.030895097938426375;0;0;0;0;1719154109569;Noise;-0.00047204975416548223;-0.0012973784879193317
9;4;-0.0266417915013335;-0.025141835340150465;-0.024175288769981762;-0.023646315835918585;0;0;0;0;1719154109569;Noise;-0.0003815018366140066;-0.001195501149197753
10;4;-0.019734576645959123;-0.018306178420203878;-0.017414160088009112;-0.01695141193263794;0;0;0;0;1719154109569;Noise;-0.00030151596467931085;-0.001139750828230035
11;5;-0.013366201761982666;-0.01200335192078228;-0.011174643427068531;-0.010776370952328307;0;0;0;0;1719154109569;Noise;-0.0002421548360871384;-0.0010678348220949374
12;5;-0.007522553874622417;-0.006224100442722147;-0.0054613534314000844;-0.005129528264632199;0;0;0;0;1719154109584;Noise;-0.00017465906501001882;-0.0010020207549530369
13;6;-0.002186770398225235;-0.0009528647102001742;-0.000249322995955481;2.5370733226282027e-05;0;0;0;0;1719154109584;Noise;-0.00011575831632626432;-0.000938711333617448
14;6;0.0026669174623066283;0.003840666306473395;0.00448386994082739;0.0046991799861189065;0;0;0;0;1719154109584;Noise;-5.411046799963515e-05;-0.0008790850066588973
15;7;0.007048779928709337;0.008161784660444482;0.008746082930599641;0.008904401276197405;0;0;0;0;1719154109600;Noise;2.64965444785048e-06;-0.0008198903763627641
16;7;0.010970867164871834;0.012029312404422399;0.012560414553831833;0.012665939197631815;0;0;0;0;1719154109600;Noise;5.8884760619548615e-05;-0.0007625109450941636
17;8;0.014477911217625206;0.015484636180872258;0.015965905136681613;0.016023176610246992;0;0;0;0;1719154109600;Noise;0.00010926165731461879;-0.0007119504400066035
18;8;0.017591117578831472;0.018548298839732524;0.018981402047757;0.018991490290943602;0;0;0;0;1719154109600;Noise;0.0001572299014469536;-0.0006624021464745056
19;9;0.020325435850281792;0.021235352835901722;0.021622669122564275;0.021588394449452153;0;0;0;0;1719154109600;Noise;0.0002035285878605464;-0.0006154008282805989
20;9;0.022701155035235843;0.02356572225085074;0.02390879022198078;0.023830850482909227;0;0;0;0;1719154109616;Noise;0.00024664925672368554;-0.0005703671272385691
21;10;0.024726267544849634;0.025547199142579302;0.025848254072286636;0.02572973872440798;0;0;0;0;1719154109616;Noise;0.0002896688725968488;-0.0005266990079917377
