Timestamp;Numpack;O1;O2;T3;T4;O1_raw;O2_raw;T3_raw;T4_raw;Timestamp_ms;label
1;0;-0.015412371979346307;0.012502331274337069;-0.035874700364311084;-0.014164168535476529;-0.02892229931096965;0.022491095057578143;-0.04439358176572968;-0.03173793004792218;1716325030468;Noise
2;0;-0.02687208015322766;-0.006153502500618885;-0.054579778269774136;0.005269857128046826;-0.029543332618076915;0.0155910640631333;-0.04492382519133109;-0.03232424957680662;1716325030468;Noise
3;1;-0.02624372720568078;-0.01404239863697835;-0.04058014388221361;-0.006134078042948098;-0.029952268554943616;0.010718546598955726;-0.045233578904704;-0.03267329470948668;1716325030516;Noise
4;1;-0.025379188583212534;-0.01789617658515863;-0.03589576828798139;0.0025624421635565137;-0.030218534678015403;0.007068259304293923;-0.04542088071907112;-0.03290637293469709;1716325030532;Noise
5;2;-0.0342359911487882;-0.017107248920271476;-0.03356089080252716;0.0017434257279751522;-0.030377226235605466;0.004207996566769187;-0.04552845528455285;-0.03306468302219679;1716325030532;Noise
6;2;-0.031176985831157834;-0.019044827416668242;-0.028422043505248944;0.0003461225910868296;-0.030481749040364305;0.0018608111007796296;-0.04558834608873948;-0.03317454640822068;1716325030532;Noise
7;3;-0.03362928571888049;-0.01730713256367795;-0.02444675365464958;0.001666268422176112;-0.03056262069952078;-9.460458240946047e-05;-0.04561581193524546;-0.033237488973130204;1716325030532;Noise
8;3;-0.03453565729572895;-0.017963503909312714;-0.022890912036688447;0.003950914566608035;-0.03065264764084591;-0.0017135636459003887;-0.04561390458479365;-0.03327067687099158;1716325030532;Noise
9;4;-0.033574717440153216;-0.016827428587477437;-0.021613887965361556;0.0018855066960305061;-0.030698042581598837;-0.0030777006890303506;-0.04558987196910092;-0.03327868774288916;1716325030532;Noise
10;4;-0.030236375537560964;-0.01565055095077142;-0.019501301071820902;0.0018501621206279822;-0.03068430965834585;-0.004281620294208807;-0.04555286937033593;-0.03329127625587106;1716325030532;Noise
11;5;-0.0315389710496818;-0.01152876838202262;-0.01905164280467945;0.0019175726084066334;-0.030662947333285652;-0.005378346803995899;-0.04550900030994445;-0.03330653505948549;1716325030532;Noise
12;5;-0.029630397351688344;-0.011502678011316832;-0.015392869461788545;-0.0004698148147185416;-0.030685072598526573;-0.006364828457668741;-0.045460172138378274;-0.03330462770903369;1716325030532;Noise
13;6;-0.028459138462046903;-0.007867319521724328;-0.014913723031978025;0.0005695445108734164;-0.03069460935078559;-0.007198722075197291;-0.04539837398373984;-0.03325312924683499;1716325030548;Noise
14;6;-0.030146809330570807;-0.005488605292468536;-0.01104149775100384;-0.0005322999679824476;-0.030675917316357916;-0.007938392580406742;-0.045327802017023106;-0.033208497246262784;1716325030548;Noise
15;7;-0.029002152154404593;-0.00590211402029589;-0.008332275891110238;0.0013649106677889374;-0.03062174856352669;-0.008616646401068117;-0.0452530338793124;-0.03317759816894357;1716325030564;Noise
16;7;-0.02959390704373378;-0.004413491046609649;-0.007677408375275849;0.0026976022709491766;-0.03059466418711108;-0.009299477862813819;-0.04518742102377036;-0.033161576425148415;1716325030564;Noise
17;8;-0.028155767831943537;-0.004534171849614511;-0.005785848987965407;0.0031899834348992403;-0.030564909520062942;-0.009900293255131965;-0.04512066375795723;-0.03312724411701595;1716325030564;Noise
18;8;-0.02676484863520359;-0.0037736014545058927;-0.005351838849228015;0.004560126950527221;-0.030550032186538876;-0.010423288749016523;-0.045039029158620035;-0.03307002360346184;1716325030564;Noise
19;9;-0.02532402878890488;-0.0028442002901312713;-0.00506779230761523;0.005023175541360893;-0.030518751639129295;-0.010887919319075888;-0.04495434279855995;-0.03301966955153422;1716325030564;Noise
20;9;-0.02337452276237327;-0.0014408573189884505;-0.004664007890063271;0.004774902733605802;-0.03047411963855709;-0.011342250196695516;-0.04487537848985528;-0.032982285482678876;1716325030564;Noise
21;10;-0.02169783162030555;8.066438001415668e-05;-0.0036776173747540657;0.004605393449929173;-0.030413084424099374;-0.011797725484586224;-0.044799084471783136;-0.03294451994373316;1716325030564;Noise
22;10;-0.02096145133291744;0.0019822681408971574;-0.0029255239142424484;0.004882971516052704;-0.030370741244069334;-0.012205517011181843;-0.044720501633168826;-0.032893784421715186;1716325030564;Noise
23;11;-0.020211173031227627;0.0030648592464071825;-0.0013386932498408999;0.004549790930322286;-0.03036807095343681;-0.012583553870729323;-0.044641918794554515;-0.03284076007915505;1716325030564;Noise
24;11;-0.01925675258430958;0.004281684305382491;-0.00037119441017204394;0.005334956024305245;-0.03033297570512362;-0.012899029635457646;-0.044561810075578766;-0.032782013685239496;1716325030564;Noise
25;12;-0.019234635096073288;0.005545485853746805;0.0008509976541266513;0.005633474634370783;-0.03026392961876833;-0.013232815964523283;-0.04448208282669337;-0.032740433445390175;1716325030564;Noise
26;12;-0.01823803736354734;0.005675917575566541;0.0022464415988563934;0.006253375524708199;-0.03020518322485278;-0.013589109028920202;-0.044404644398350145;-0.03270533819707699;1716325030564;Noise
27;13;-0.017781635892749854;0.006621434114765217;0.0026573294847866656;0.0071925922788728894;-0.03018725413060582;-0.013905347733829244;-0.04433178361109125;-0.032667191188040914;1716325030580;Noise
28;13;-0.017055961002956383;0.007021222862038684;0.0037223453307404057;0.007497400234768553;-0.03015368476265408;-0.014156355053286603;-0.044248623131392606;-0.03259242305033021;1716325030580;Noise
29;14;-0.015972570804810786;0.007516816799626201;0.004218782784437727;0.00840070986403135;-0.030109815702262597;-0.014372267124430776;-0.04416889588250721;-0.032531006365782135;1716325030580;Noise
30;14;-0.015341669042145983;0.00823497996460739;0.004651610134996809;0.008871154503231992;-0.03003733638509406;-0.014618315332713445;-0.04409107598407362;-0.032486755835300286;1716325030580;Noise
31;15;-0.014242182366065496;0.008571512940327328;0.005228606286588708;0.009192289059824752;-0.029998426435877263;-0.014910521421929761;-0.044017452256634004;-0.032457001168252154;1716325030596;Noise
32;15;-0.013393816603559795;0.009282072995070174;0.005543908596252707;0.009619314767137522;-0.029954175905395418;-0.01515580669003171;-0.043945354409555826;-0.03241236916767995;1716325030596;Noise
