Timestamp;Numpack;O1;O2;T3;T4;Timestamp_ms;label
1;0;-0.0007572638264924782;-0.00246887327869303;-0.004204667368311975;-0.007292013207589192;1709245224135;Noise
2;0;-0.01219268809001526;-0.015138541270497033;-0.014460032179847343;-0.012581392601463792;1709245224135;Noise
3;1;-0.009938578207116855;-0.004542626420805385;0.0016792383890572582;0.0038413149688580894;1709245224199;Noise
4;1;0.002726650094425409;0.0036640913005974163;0.006553898456524432;0.006753316770537587;1709245224199;Noise
5;2;0.004959719246373839;0.005974800638962385;0.00877834498727137;0.008263452408481808;1709245224199;Noise
6;2;0.005570495265279529;0.006150129713739849;0.008944591180617634;0.008219376699162728;1709245224199;Noise
7;3;0.004790863662407663;0.0045673745393302045;0.007138144472666363;0.0067276178781067175;1709245224199;Noise
8;3;0.0034792207807252673;0.0029185490978270723;0.005015740141639524;0.004520596599523641;1709245224199;Noise
9;4;0.001514515333815858;0.001088629795578444;0.0030954315538325172;0.002532914831229527;1709245224199;Noise
10;4;-0.00041444643404986437;-0.0007970633538765259;0.0012376824600396352;0.000856496281707364;1709245224215;Noise
11;5;-0.0018190772022010915;-0.002119200907647001;-0.00018934378003571117;-0.0005124729987502907;1709245224215;Noise
12;5;-0.0028265764556397177;-0.002777483169067896;-0.0007988008986805073;-0.0012185932187519233;1709245224215;Noise
13;6;-0.003453030173361793;-0.0031243169328447895;-0.000906125552931708;-0.0012667566394486407;1709245224215;Noise
14;6;-0.0035348021113796313;-0.003188828691227455;-0.0008552001626666375;-0.0010599539189059745;1709245224215;Noise
15;7;-0.0032371185815506;-0.0029154862372255397;-0.0006375605444364461;-0.0008106976564951351;1709245224215;Noise
16;7;-0.002890036126712396;-0.0025194463390860733;-0.00025466162112859625;-0.0004207294307215573;1709245224215;Noise
17;8;-0.002464190056531715;-0.0020858171056841804;0.0001800648841785782;6.847007666071353e-05;1709245224215;Noise
18;8;-0.0019192681217724203;-0.001581709677274154;0.0005951270554881219;0.00048796383893469353;1709245224215;Noise
19;9;-0.0014093258100402808;-0.001061614927741407;0.0009881973440833691;0.0007632367121542909;1709245224231;Noise
20;9;-0.0011362310166514698;-0.0007633594399447455;0.0012362191291523782;0.0009304457323399701;1709245224247;Noise
21;10;-0.001007504341782971;-0.0006527177731646492;0.0013192506231682437;0.0010029766417356013;1709245224263;Noise
22;10;-0.0009260743911717502;-0.0005815322656805774;0.0013688517343369289;0.0010700947782612755;1709245224263;Noise
