Timestamp;Numpack;O1;O2;T3;T4;Timestamp_ms;label
1;0;-0.0073524117705925755;-0.02534217799990724;-0.04358212525802409;-0.07008337609588597;1709846580842;Noise
2;0;-0.11089767734180445;-0.13362451221646676;-0.1246750350415442;-0.1154074851788387;1709846580842;Noise
3;1;-0.11590845975092012;-0.10318211714407255;-0.0856651038324463;-0.09830466178148178;1709846580890;Noise
4;1;-0.12755191635349572;-0.1252542999308952;-0.09843195344420153;-0.09681778163112398;1709846580890;Noise
5;2;-0.1174993669601836;-0.11448952020674064;-0.0926863535049236;-0.09694447511352067;1709846580890;Noise
6;2;-0.11900131450250839;-0.11160212679753911;-0.08411057724407911;-0.08743519037282965;1709846580890;Noise
7;3;-0.11426855709531125;-0.11144259310543347;-0.08236901793866025;-0.07988872469575625;1709846580890;Noise
8;3;-0.10436298976949132;-0.10555305964505379;-0.08101097279763536;-0.07756981886595327;1709846580906;Noise
9;4;-0.09779852183502413;-0.09756306029542117;-0.07524280563651331;-0.07355675864372557;1709846580906;Noise
10;4;-0.09327604044189286;-0.09222049049614611;-0.06972057968960144;-0.06739982833568092;1709846580906;Noise
11;5;-0.08636472729833145;-0.08619264501426471;-0.06556590194617229;-0.06321345116900545;1709846580906;Noise
12;5;-0.07987848374521889;-0.07841271217336043;-0.059468384694000065;-0.05940933811562843;1709846580906;Noise
13;6;-0.0759415180231997;-0.07250164380604929;-0.0525654667765707;-0.05353221737001945;1709846580922;Noise
14;6;-0.07161340042847542;-0.06852908628093246;-0.04754979002402138;-0.047307573582827445;1709846580922;Noise
15;7;-0.06538083396392835;-0.06342643514938118;-0.04319715985857897;-0.042374309124483034;1709846580922;Noise
16;7;-0.05946189431878679;-0.05744023611640614;-0.037878967973426825;-0.037407109671562466;1709846580922;Noise
17;8;-0.05436451146780996;-0.05231741871546092;-0.032839173027724655;-0.03216416148930534;1709846580938;Noise
18;8;-0.04900785009795072;-0.047557208899746684;-0.028782631196691;-0.02779638252064842;1709846580954;Noise
19;9;-0.0437258170101984;-0.04225304401231256;-0.02444315167173272;-0.023929131003399107;1709846580970;Noise
20;9;-0.03921635936552548;-0.03705529239960015;-0.019397242669697334;-0.019412937884226267;1709846580970;Noise
21;10;-0.03486061927304718;-0.03250292471062721;-0.014655309038516862;-0.014614388059669636;1709846580970;Noise
22;10;-0.03017046800079015;-0.028123610371153518;-0.010552554939579295;-0.010423696433008445;1709846580986;Noise
23;11;-0.02572296933084317;-0.02378140880813362;-0.0066381853939105895;-0.006687861104410331;1709846580986;Noise
24;11;-0.021820410635086773;-0.019819559734401082;-0.0027983957325545816;-0.0028197144270052377;1709846580986;Noise
25;12;-0.017842520532553863;-0.015970780393843143;0.0008856227714773013;0.0010626989657680497;1709846580986;Noise
26;12;-0.013649750206070621;-0.011898122773857267;0.004551208790644523;0.004651360284185557;1709846580986;Noise
27;13;-0.009770979675749913;-0.007948349058551685;0.008161941225353075;0.007995341514117627;1709846580986;Noise
28;13;-0.00636622431051137;-0.004513900474307775;0.0113924913823098;0.011096177099261695;1709846581001;Noise
29;14;-0.003206382803227825;-0.0013926963112567137;0.014371792706867836;0.014143205120205948;1709846581001;Noise
30;14;5.5891037845867686e-05;0.0018605759922252219;0.017427493705213237;0.01717899771279008;1709846581001;Noise
31;15;0.003260664327513041;0.005100961541529614;0.020521088911209517;0.020196666347942482;1709846581048;Noise
32;15;0.006310945083214392;0.008068384953503482;0.023289838823416176;0.022910552860707867;1709846581048;Noise
33;16;0.00909549388245523;0.010738008027487922;0.025687322983799277;0.02525744699664756;1709846581048;Noise
34;16;0.0116107061129469;0.013242820248251519;0.027984547803043824;0.027526857994530474;1709846581048;Noise
35;17;0.014058312262477557;0.015737644638306847;0.030366302426841685;0.029908976031151724;1709846581048;Noise
36;17;0.01656045522202021;0.018230366937814324;0.03271612585058392;0.032219448233490766;1709846581048;Noise
37;18;0.01894563289135931;0.020560675087949676;0.034835116537692556;0.03423388195528787;1709846581064;Noise
38;18;0.021013284361288243;0.022568985309476375;0.03661927738585291;0.03591915474646612;1709846581064;Noise
39;19;0.022781341098152552;0.024331182881496716;0.03826478650876197;0.03758960978450432;1709846581064;Noise
40;19;0.02459271515499495;0.026142035675775332;0.039973253914013185;0.03933621655028219;1709846581064;Noise
41;20;0.02647581666349197;0.028016402070761615;0.04170151685423207;0.041006709989005685;1709846581064;Noise
42;20;0.028201406871858126;0.02970334769145211;0.043216329536903686;0.042425328087006164;1709846581080;Noise
43;21;0.029646286372440045;0.031072601230107466;0.044372135809908286;0.043496422676412294;1709846581080;Noise
44;21;0.0308037774574359;0.032229679065494565;0.04542849602592014;0.04458983954646101;1709846581080;Noise
45;22;0.0320444503059889;0.03348648092185158;0.04659540605325674;0.04577525388287995;1709846581096;Noise
46;22;0.033338887574245746;0.03478382395974222;0.04778150958236438;0.04690646696690237;1709846581096;Noise
47;23;0.03449471117050962;0.0358837084939978;0.048720459605533506;0.04776311588648241;1709846581096;Noise
48;23;0.03538014224182007;0.03670717610793872;0.04936789892963134;0.04835308977146724;1709846581096;Noise
49;24;0.03605605337372708;0.03737894146661347;0.04993352837129805;0.04893164927921134;1709846581096;Noise
50;24;0.036757331892886214;0.038102817697563296;0.050594858431622924;0.04962225884878535;1709846581096;Noise
51;25;0.037542196536151096;0.03887874580925654;0.05127104211601363;0.05026461499335255;1709846581112;Noise
52;25;0.038223280795477876;0.03951689779592016;0.051760962114826725;0.05066965524645184;1709846581112;Noise
53;26;0.038647815360377535;0.03988681004511818;0.05196572406373434;0.05080391590161071;1709846581112;Noise
54;26;0.038843871187964396;0.04007967240772814;0.05208124913042411;0.05095564389307583;1709846581112;Noise
