Timestamp;Numpack;O1;O2;T3;T4;O1_raw;O2_raw;T3_raw;T4_raw;Timestamp_ms;label;bipolar_left;bipolar_right
1;0;-0.0011927333275192355;-0.0066812037535163744;-0.018721628912800027;-0.03743646158162657;0;0;0;0;1718050323463;Noise
2;0;-0.06202472269285819;-0.08919386279003388;-0.11274792366014086;-0.12784851265430452;0;0;0;0;1718050323479;Noise
3;1;-0.13424268996834643;-0.13457545861670184;-0.1313467789044629;-0.12663788605848048;0;0;0;0;1718050323556;Noise
4;1;-0.12260506460031717;-0.12005313522171512;-0.11786657895564545;-0.11529533292472927;0;0;0;0;1718050323603;Noise
5;2;-0.1133471012466547;-0.11277421617244165;-0.11240843056943994;-0.11093954617441071;0;0;0;0;1718050323603;Noise
6;2;-0.10884591628727591;-0.10713247807418469;-0.10555660653304955;-0.10352263653490468;0;0;0;0;1718050323603;Noise
7;3;-0.10142470935173264;-0.09971824138801821;-0.09787356847895268;-0.09552471404824558;0;0;0;0;1718050323603;Noise
8;3;-0.09343576905985884;-0.09211767658894132;-0.09074084873191168;-0.08860914865833536;0;0;0;0;1718050323603;Noise
9;4;-0.08643267417887301;-0.08495212663856222;-0.08359595651087659;-0.08169689769251676;0;0;0;0;1718050323603;Noise
10;4;-0.07975107967507;-0.07828321043828623;-0.07674882673275363;-0.07472806032870949;0;0;0;0;1718050323603;Noise
11;5;-0.07290527671213454;-0.07171368060618022;-0.07034419801311742;-0.0682554797841135;0;0;0;0;1718050323603;Noise
12;5;-0.06629567707902595;-0.06513830735232773;-0.06399508163330836;-0.06211432856288468;0;0;0;0;1718050323603;Noise
13;6;-0.06017517362113267;-0.05892026463067168;-0.05775633491832366;-0.05600797079885922;0;0;0;0;1718050323603;Noise
14;6;-0.054245963513864126;-0.053074557988765036;-0.05188569844540325;-0.050101570548491736;0;0;0;0;1718050323603;Noise
15;7;-0.048382967175115255;-0.04733260159531483;-0.04626555738269644;-0.04453237650065489;0;0;0;0;1718050323603;Noise
16;7;-0.042798020456444874;-0.04174207796026508;-0.0407474687600029;-0.039145034132616274;0;0;0;0;1718050323603;Noise
17;8;-0.037512653689418585;-0.03647832592017153;-0.03547017001227459;-0.03390401591835257;0;0;0;0;1718050323603;Noise
18;8;-0.03237947120402396;-0.03146005334562574;-0.030503046065717854;-0.028930195637457246;0;0;0;0;1718050323603;Noise
19;9;-0.02741295787993181;-0.02656446014631797;-0.025711924809314723;-0.024209256703954907;0;0;0;0;1718050323603;Noise
20;9;-0.02270680557620608;-0.02186392683347549;-0.02105890351134576;-0.0196409116414884;0;0;0;0;1718050323603;Noise
21;10;-0.01821402906102776;-0.017410140314609635;-0.016625384743690574;-0.015242603807564592;0;0;0;0;1718050323619;Noise
22;10;-0.013878006439938417;-0.013148761278330312;-0.012427902984143202;-0.011087064662262947;0;0;0;0;1718050323619;Noise
23;11;-0.009753566979895822;-0.009068269995964329;-0.00841365801596794;-0.007142477852994489;0;0;0;0;1718050323619;Noise
24;11;-0.005856018306701571;-0.005194616916128325;-0.004566427713029952;-0.0033432440365004368;0;0;0;0;1718050323619;Noise
25;12;-0.0021165483923937245;-0.0015037696314266213;-0.0009061666872867136;0.00028954157664884406;0;0;0;0;1718050323619;Noise
26;12;0.001474450861223886;0.0020299441814586316;0.002569404093094363;0.0037201326385343236;0;0;0;0;1718050323619;Noise
27;13;0.004871295633563477;0.005388759109848706;0.0058759257500469175;0.006968256986795041;0;0;0;0;1718050323619;Noise
28;13;0.008069708330992853;0.008548537897638653;0.008997989365809644;0.010046082307837878;0;0;0;0;1718050323619;Noise
29;14;0.011099496588485636;0.011533238814365632;0.01194430039748795;0.01295979235754885;0;0;0;0;1718050323637;Noise
30;14;0.013981452767154678;0.014378237122059545;0.01474644775470324;0.01572041814796421;0;0;0;0;1718050323637;Noise
31;15;0.0167084836789968;0.017075681279663968;0.017408326834299714;0.018338406959287568;0;0;0;0;1718050323637;Noise
32;15;0.01928200544205083;0.019610098093835404;0.019905849629367367;0.02079561542564079;0;0;0;0;1718050323637;Noise
33;16;0.021694984849204957;0.02197838747053993;0.022232313902236456;0.023084862818450347;0;0;0;0;1718050323637;Noise
34;16;0.02395074113485407;0.024200757983976473;0.024418990720050715;0.02523605706824128;0;0;0;0;1718050323637;Noise
35;17;0.026070690623214432;0.026292624340953807;0.026480562491883575;0.027262860366022323;0;0;0;0;1718050323637;Noise
36;17;0.02806152019252295;0.0282493447438128;0.028404272521356688;0.029153348019349323;0;0;0;0;1718050323637;Noise
37;18;0.029918688589418707;0.030072414477217535;0.03019155902291004;0.030904923947332463;0;0;0;0;1718050323637;Noise
38;18;0.03163689100506417;0.03175794997957837;0.031841834326201024;0.032518290507709935;0;0;0;0;1718050323637;Noise
39;19;0.03321609592489949;0.03330721304598683;0.03336256153056638;0.034010059200454634;0;0;0;0;1718050323637;Noise
40;19;0.03467985659278838;0.03474459974415822;0.034773565669411255;0.03539375324589855;0;0;0;0;1718050323637;Noise
41;20;0.036036054198234524;0.03607278215338283;0.03607165054631878;0.036660111318497;0;0;0;0;1718050323637;Noise
42;20;0.03727113613899746;0.03727662795688502;0.03724202609521399;0.03779554445213762;0;0;0;0;1718050323637;Noise
43;21;0.03837374280226413;0.03834985795651846;0.03828758772294805;0.038814388088439955;0;0;0;0;1718050323668;Noise
44;21;0.03936785838061496;0.039321151719150294;0.03923654291043022;0.03974126670948408;0;0;0;0;1718050323668;Noise
45;22;0.04027378794512515;0.040206372067245866;0.040098992807884315;0.04057880215680143;0;0;0;0;1718050323668;Noise
46;22;0.04108650189971286;0.04099478164141601;0.04086152773629692;0.04131348566431825;0;0;0;0;1718050323668;Noise
47;23;0.04179359268175631;0.041675329789995885;0.041515014487572444;0.04193930569135773;0;0;0;0;1718050323668;Noise
48;23;0.04239304233055918;0.042250108430607725;0.042065591248388046;0.04246629495662546;0;0;0;0;1718050323668;Noise
49;24;0.042898447004631635;0.04273569544056954;0.04253137139255614;0.04291213038970909;0;0;0;0;1718050323668;Noise
50;24;0.04332580301138478;0.04314608735251113;0.042924352847535374;0.043286470189968895;0;0;0;0;1718050323668;Noise
51;25;0.043681625349222486;0.043484048194159186;0.04324367112417349;0.04358585202919585;0;0;0;0;1718050323669;Noise
52;25;0.04396100264671077;0.04374323934143831;0.04348065527778999;0.04379859343850967;0;0;0;0;1718050323669;Noise
53;26;0.044149642863885674;0.043908709291940795;0.04362299027093286;0.04391848068098625;0;0;0;0;1718050323670;Noise
54;26;0.044249930108435365;0.04399254107943307;0.0436915453472011;0.04397194532486992;0;0;0;0;1718050323670;Noise
55;27;0.04428914127072403;0.0440180596403934;0.04370245442248688;0.04396698319681036;0;0;0;0;1718050323670;Noise
56;27;0.04426843599503627;0.04398225656859722;0.04365071380061636;0.04389792913582369;0;0;0;0;1718050323670;Noise
57;28;0.04418206532500335;0.04387858217592111;0.043528018897745824;0.043754617281820174;0;0;0;0;1718050323670;Noise
58;28;0.044018612863283124;0.04369612258005873;0.043326871307613146;0.043535447665249194;0;0;0;0;1718050323670;Noise
59;29;0.043783442596577515;0.04344720820074599;0.04306553239564437;0.04326264634892141;0;0;0;0;1718050323694;Noise
60;29;0.043500759181711146;0.0431560174004062;0.042765540381878964;0.042952739006636875;0;0;0;0;1718050323694;Noise
61;30;0.04318085246404735;0.04282616439547837;0.0424240337044921;0.042597271775548506;0;0;0;0;1718050323755;Noise
62;30;0.04281061121560015;0.04244094249702357;0.04202276549506223;0.04217938881606642;0;0;0;0;1718050323755;Noise
63;31;0.04237733872651006;0.041993683021360084;0.04156163194875262;0.04170447213391526;0;0;0;0;1718050323755;Noise
64;31;0.041889899348575454;0.04149500343487489;0.04105191257451679;0.041183858461181444;0;0;0;0;1718050323755;Noise
65;32;0.04135973912798363;0.04095699622723714;0.04050654734237469;0.040630891145951864;0;0;0;0;1718050323786;Noise
66;32;0.040799531219818164;0.040389529815684;0.039929937529905146;0.04004284254494905;0;0;0;0;1718050323786;Noise
67;33;0.040199331452527076;0.039777228918637775;0.03930500644651147;0.039405116278885544;0;0;0;0;1718050323786;Noise
68;33;0.039550100326664506;0.03911801611627652;0.038636194785340194;0.03872709140671304;0;0;0;0;1718050323786;Noise
69;34;0.03886451223604581;0.03842665609363394;0.037939696814646595;0.038025653518047875;0;0;0;0;1718050323786;Noise
70;34;0.038158980524372055;0.03771764518216969;0.03722629499384311;0.03730625187620262;0;0;0;0;1718050323786;Noise
71;35;0.037432875163517565;0.036984614750736;0.03648530145574114;0.036556278878151716;0;0;0;0;1718050323801;Noise
72;35;0.03667437795945716;0.03621836077957141;0.035710676202938885;0.035772427593315115;0;0;0;0;1718050323801;Noise
73;36;0.03588182891451197;0.03541802318545706;0.03490257581552214;0.034956766451955446;0;0;0;0;1718050323801;Noise
74;36;0.03506005520227973;0.03459181545508727;0.034072667025952796;0.03412340772820244;0;0;0;0;1718050323801;Noise
75;37;0.03422379700464262;0.033752890593177653;0.03323012373391521;0.033276017667503766;0;0;0;0;1718050323801;Noise
76;37;0.033371633702927284;0.03289679999318196;0.03237002076332374;0.032411213344289536;0;0;0;0;1718050323801;Noise
77;38;0.032502086078807224;0.032022204861277714;0.031488679078393034;0.03152148424214829;0;0;0;0;1718050323801;Noise
78;38;0.03160392547090396;0.031116318254248654;0.03057541730356661;0.03060152879936595;0;0;0;0;1718050323801;Noise
79;39;0.030678999868541723;0.030188323422862595;0.02964548152021962;0.029670549572188065;0;0;0;0;1718050323817;Noise
80;39;0.02974841355114677;0.029259205546395606;0.02871733936126475;0.028742020639469956;0;0;0;0;1718050323817;Noise
81;40;0.028818857921692143;0.02832863215837733;0.02778518258639906;0.0278073738055582;0;0;0;0;1718050323817;Noise
82;40;0.027881350108373226;0.027387501505927503;0.02683839355404416;0.026853190389260817;0;0;0;0;1718050323817;Noise
83;41;0.026919889445139233;0.02641995884005155;0.025865943630606125;0.02587745998266655;0;0;0;0;1718050323847;Noise
84;41;0.0259434102213163;0.02544519869729811;0.024894233601912674;0.024909332636639192;0;0;0;0;1718050323847;Noise
85;42;0.02497952174906004;0.02448581389148785;0.02393810703983945;0.02395452064718029;0;0;0;0;1718050323863;Noise
86;42;0.024025002994790157;0.023530966255748353;0.022981515456649504;0.02299490590644382;0;0;0;0;1718050323863;Noise
87;43;0.023062372162030442;0.022565489906128278;0.022012397751495882;0.022021525033323996;0;0;0;0;1718050323863;Noise
88;43;0.022085379812779138;0.021586029698028142;0.021031202737276544;0.02103942645510415;0;0;0;0;1718050323863;Noise
89;44;0.0211038597018387;0.02060651749616227;0.020054314413528118;0.02006544123491949;0;0;0;0;1718050323863;Noise
90;44;0.020133522831997652;0.019640518594655987;0.019092230586238657;0.01910618020417587;0;0;0;0;1718050323863;Noise
91;45;0.019176493092459168;0.01868518888716153;0.018137051757776135;0.018149304220742124;0;0;0;0;1718050323863;Noise
92;45;0.018217216167499828;0.017723526435020176;0.017172647497318394;0.01718222209206033;0;0;0;0;1718050323863;Noise
93;46;0.017248764782948456;0.016755133592937455;0.01620485902094515;0.016215385656209946;0;0;0;0;1718050323863;Noise
94;46;0.01628376255769126;0.015792846556905715;0.015245548662505826;0.015259191300060593;0;0;0;0;1718050323863;Noise
95;47;0.015331406895029431;0.014845184360751773;0.014302599203574573;0.014320290082764586;0;0;0;0;1718050323863;Noise
96;47;0.014396171536645852;0.013913316562138789;0.013372993897974084;0.013391627364853775;0;0;0;0;1718050323863;Noise
97;48;0.013467964813003164;0.012985218119865749;0.012443891275779606;0.01246056046124977;0;0;0;0;1718050323863;Noise
98;48;0.012534958973560606;0.012050540138375254;0.011507643524168998;0.011523493092113313;0;0;0;0;1718050323863;Noise
99;49;0.011598922514053811;0.011117867255393321;0.010580286648860238;0.010602934561006805;0;0;0;0;1718050323863;Noise
100;49;0.010686405109254338;0.01021376166090704;0.009683478301894866;0.009711672183584596;0;0;0;0;1718050323863;Noise
101;50;0.009799601102145061;0.009330727697602015;0.008802993447829977;0.008832472939729996;0;0;0;0;1718050323863;Noise
102;50;0.008921282421738397;0.008453112678694197;0.007925279944743124;0.007954087019811595;0;0;0;0;1718050323863;Noise
103;51;0.00804279073656744;0.007575523427135522;0.007049289040651274;0.007080693170109953;0;0;0;0;1718050323863;Noise
104;51;0.007173787998794978;0.006712544085871741;0.006192856457801099;0.006230623852161443;0;0;0;0;1718050323864;Noise
105;52;0.006329990064045887;0.005874838550198547;0.005360373614621494;0.005402168031309884;0;0;0;0;1718050323893;Noise
106;52;0.005504943634718984;0.005052975484431954;0.004541061197073759;0.004584892557545572;0;0;0;0;1718050323893;Noise
107;53;0.0046902278620564175;0.004241499492763978;0.0037324965981042624;0.003778671213126472;0;0;0;0;1718050323908;Noise
108;53;0.00388657765302014;0.0034409427952368787;0.0029351675694897494;0.0029846771697066288;0;0;0;0;1718050323908;Noise
109;54;0.0030964465353235937;0.0026553040012231577;0.002154319747205591;0.002208942971833494;0;0;0;0;1718050323908;Noise
110;54;0.002326646709320812;0.001892219964929609;0.001397887805183018;0.0014585853822381978;0;0;0;0;1718050323908;Noise
111;55;0.0015821866106762172;0.001153525939798783;0.0006638927964672803;0.0007277154110738593;0;0;0;0;1718050323908;Noise
112;55;0.0008533772739269807;0.0004260378282765487;-6.312328417834578e-05;8.539759619452525e-07;0;0;0;0;1718050323908;Noise
113;56;0.00012735159765497883;-0.0002981962337003097;-0.0007849269514395019;-0.0007175678028374932;0;0;0;0;1718050323923;Noise
114;56;-0.0005859034198465451;-0.0010044339487649268;-0.0014831711905571865;-0.0014075187993398686;0;0;0;0;1718050323923;Noise
115;57;-0.0012673280952526511;-0.001677445442453518;-0.0021487414692273887;-0.0020670764960186716;0;0;0;0;1718050323923;Noise
116;57;-0.0019218834340790636;-0.0023276814408177415;-0.002795730776028904;-0.00271184782036471;0;0;0;0;1718050323923;Noise
117;58;-0.002564464335023331;-0.0029675881681328065;-0.0034330480565927246;-0.003346763019692389;0;0;0;0;1718050323954;Noise
118;58;-0.003196501275454011;-0.0035964978627021083;-0.004059575970018159;-0.003971696111875644;0;0;0;0;1718050323954;Noise
119;59;-0.0038197678921392253;-0.004217303904738401;-0.004676623518662382;-0.004583268098429016;0;0;0;0;1718050323954;Noise
120;59;-0.004424027477966774;-0.004812887328625948;-0.0052631840318326795;-0.005161238414473246;0;0;0;0;1718050323954;Noise
121;60;-0.004993742751935315;-0.005374629644393281;-0.005818085799660366;-0.005710965468153972;0;0;0;0;1718050323969;Noise
122;60;-0.005539397123584422;-0.005917056425289502;-0.006358463696017225;-0.006249923615996522;0;0;0;0;1718050324001;Noise
123;61;-0.006076513838138453;-0.006451790999960849;-0.0068905781025137;-0.006778909504078001;0;0;0;0;1718050324001;Noise
124;61;-0.006601456258692906;-0.006971844821521245;-0.007405242333504702;-0.007287746055339994;0;0;0;0;1718050324001;Noise
125;62;-0.007103816883557101;-0.007467275738179069;-0.00789397575744033;-0.007770457017670651;0;0;0;0;1718050324031;Noise
126;62;-0.0075809240512967335;-0.007938919571131464;-0.00836058348846791;-0.008232550450827603;0;0;0;0;1718050324031;Noise
127;63;-0.008038612977259163;-0.008392475436039604;-0.00881109815537684;-0.008681160734738569;0;0;0;0;1718050324031;Noise
128;63;-0.008485555847926207;-0.008837355191587903;-0.009253348779679982;-0.009119779734135136;0;0;0;0;1718050324031;Noise
129;64;-0.008918966561793695;-0.0092641321448923;-0.009672933109584392;-0.009532156636112177;0;0;0;0;1718050324045;Noise
130;64;-0.009324153266135227;-0.009662475288450878;-0.010065355194569747;-0.00991968796157039;0;0;0;0;1718050324045;Noise
131;65;-0.009707237726786389;-0.010040911124576724;-0.010438987271328415;-0.010288593391862833;0;0;0;0;1718050324045;Noise
132;65;-0.010071352406470169;-0.01040058014581291;-0.01079556209316479;-0.010643461826958855;0;0;0;0;1718050324061;Noise
133;66;-0.010424962711056196;-0.010752964590153624;-0.01114683673165473;-0.01099326896988373;0;0;0;0;1718050324061;Noise
134;66;-0.010772190715471197;-0.011096174829702932;-0.011484556725633865;-0.011324020144087399;0;0;0;0;1718050324061;Noise
135;67;-0.011094761933833297;-0.011410222088528599;-0.01179078644216247;-0.011623598651141265;0;0;0;0;1718050324061;Noise
136;67;-0.011388515507519514;-0.011698594282592012;-0.012074431458103163;-0.011903309821207131;0;0;0;0;1718050324061;Noise
137;68;-0.011664630326436054;-0.011971372599049346;-0.012344799426955433;-0.01217223024346481;0;0;0;0;1718050324061;Noise
138;68;-0.01193221635267605;-0.012237248330109196;-0.012608480107189735;-0.012432670501141274;0;0;0;0;1718050324061;Noise
139;69;-0.01218781376647371;-0.012486641108125696;-0.012851004691100343;-0.012668070329993952;0;0;0;0;1718050324061;Noise
140;69;-0.012415708584597951;-0.012706724836846206;-0.013063805574603293;-0.012874843374291345;0;0;0;0;1718050324061;Noise
141;70;-0.012617602108932147;-0.012904678024497684;-0.013258868104699673;-0.013067781706880055;0;0;0;0;1718050324061;Noise
142;70;-0.01280852823197165;-0.013093695546572803;-0.013446634060173324;-0.013254822561336255;0;0;0;0;1718050324061;Noise
143;71;-0.012994451079222813;-0.01327752845510588;-0.013627470738413194;-0.013431687658794544;0;0;0;0;1718050324061;Noise
144;71;-0.013166119630724893;-0.013442989075571177;-0.013786215686153014;-0.013583432608996304;0;0;0;0;1718050324061;Noise
145;72;-0.013310673114403926;-0.013580576200311612;-0.013917679940732341;-0.013709958611954676;0;0;0;0;1718050324061;Noise
146;72;-0.013433177623511483;-0.01369961793672303;-0.01403400400069188;-0.013824375978678916;0;0;0;0;1718050324061;Noise
147;73;-0.013546019843538204;-0.01381114331227451;-0.014144891262823478;-0.013935038273586997;0;0;0;0;1718050324061;Noise
148;73;-0.013655985525019787;-0.013919462283993767;-0.014250551309324067;-0.014036811149850337;0;0;0;0;1718050324075;Noise
149;74;-0.013752568039912205;-0.014010152709133195;-0.014335450941914019;-0.01411635628833352;0;0;0;0;1718050324090;Noise
150;74;-0.013827153075347098;-0.01408009805544097;-0.014401114521639613;-0.014178118120401706;0;0;0;0;1718050324090;Noise
151;75;-0.01388508376142994;-0.014134059560895196;-0.0144514098887214;-0.01422543339877791;0;0;0;0;1718050324090;Noise
152;75;-0.013929960757733895;-0.014177130668205251;-0.014493643746465779;-0.01426740040506047;0;0;0;0;1718050324090;Noise
153;76;-0.013971340633750273;-0.014217266597951195;-0.014531966621934345;-0.014303186141755742;0;0;0;0;1718050324090;Noise
154;76;-0.014003567288757512;-0.014244743479249422;-0.014553526638813707;-0.01431784772099931;0;0;0;0;1718050324090;Noise
155;77;-0.014010613944096306;-0.014244093667427293;-0.014546200602817194;-0.014305587373284467;0;0;0;0;1718050324090;Noise
156;77;-0.013994936337478947;-0.01422619910741929;-0.014527425764335078;-0.014287059234515453;0;0;0;0;1718050324090;Noise
157;78;-0.013976987362291027;-0.014208724133457196;-0.014510360669007127;-0.014270039605953855;0;0;0;0;1718050324090;Noise
158;78;-0.013959306368462876;-0.01419007589289123;-0.014491002448089318;-0.014250016980589919;0;0;0;0;1718050324090;Noise
159;79;-0.01393791609620365;-0.014166002512432385;-0.014462711981167331;-0.01421608716011491;0;0;0;0;1718050324151;Noise
160;79;-0.013897344128373845;-0.01411857541572914;-0.014409058167252908;-0.014157109121903488;0;0;0;0;1718050324151;Noise
161;80;-0.013833519676069272;-0.014050186589102509;-0.014336966267741502;-0.014082624089219564;0;0;0;0;1718050324151;Noise
162;80;-0.013757762014719788;-0.013974200903824396;-0.014261841517750895;-0.014008699285611215;0;0;0;0;1718050324151;Noise
163;81;-0.01368427688861118;-0.01390011437007388;-0.014186334626486996;-0.013930769497946471;0;0;0;0;1718050324182;Noise
164;81;-0.013602655722934287;-0.013813748763666922;-0.014094676605381551;-0.013833775413928606;0;0;0;0;1718050324182;Noise
165;82;-0.01350058055975012;-0.013706973518679888;-0.013983785304972685;-0.013719441970522439;0;0;0;0;1718050324182;Noise
166;82;-0.013383146266150447;-0.01358665172743656;-0.013861332044399433;-0.013595981120886336;0;0;0;0;1718050324182;Noise
167;83;-0.01325945134968265;-0.013463259436150565;-0.013738977499173188;-0.013475101301892778;0;0;0;0;1718050324257;Noise
168;83;-0.0131397820513115;-0.013344354025548455;-0.013620452055917553;-0.013356309480101913;0;0;0;0;1718050324257;Noise
169;84;-0.013019801724908575;-0.013222224722525766;-0.013495236567294455;-0.01322709967550395;0;0;0;0;1718050324272;Noise
170;84;-0.012885773100791198;-0.013082736275222828;-0.01335009829310252;-0.013076637940670821;0;0;0;0;1718050324272;Noise
171;85;-0.012730487185493189;-0.012923401792932054;-0.013188277573675578;-0.012914405115111549;0;0;0;0;1718050324272;Noise
172;85;-0.012569472344949872;-0.01276458579674511;-0.01303226027427229;-0.012761123749143621;0;0;0;0;1718050324287;Noise
173;86;-0.012418181464298073;-0.01261449969882733;-0.012882799164572134;-0.01261136708973254;0;0;0;0;1718050324302;Noise
174;86;-0.01226672620714453;-0.012460042289959006;-0.012724451154369376;-0.012448530357715981;0;0;0;0;1718050324317;Noise
175;87;-0.012098889244498423;-0.012286766883988776;-0.012545574292417427;-0.012264323972715374;0;0;0;0;1718050324317;Noise
176;87;-0.011909998713278469;-0.012094324196624484;-0.012351387024068572;-0.012070275141709885;0;0;0;0;1718050324317;Noise
177;88;-0.011717152652593654;-0.011903297965375259;-0.012163113458086627;-0.011885300781415253;0;0;0;0;1718050324317;Noise
178;88;-0.011535096624385233;-0.011723563098172463;-0.01198499412649312;-0.011707473480782937;0;0;0;0;1718050324317;Noise
179;89;-0.011355792910308082;-0.01154101430921628;-0.011797706913966977;-0.011514561463769724;0;0;0;0;1718050324317;Noise
180;89;-0.011157230083199465;-0.011337645566584342;-0.011590956662473673;-0.011305893191234873;0;0;0;0;1718050324317;Noise
181;90;-0.01094738418680663;-0.011126577703379326;-0.011378867636267387;-0.01109363780179251;0;0;0;0;1718050324317;Noise
182;90;-0.010736042304614557;-0.010917383068914432;-0.01117295322882228;-0.01089126519653405;0;0;0;0;1718050324317;Noise
183;91;-0.010536568897094867;-0.010719988155699411;-0.010976824733688773;-0.010695368938314687;0;0;0;0;1718050324317;Noise
