_id;timestamp;experiment;O1;O2;T3;T4;timestamp_ms;label
;2024-02-22T17:44:22.819Z;1;-0.0353733;-0.0347285;-0.0459458;-0.0330716;1,70862E+12;Relax
;2024-02-22T17:44:22.833Z;1;-0.0926985;-0.0910186;-0.120282;-0.0865914;1,70862E+12;Relax
;2024-02-22T17:44:22.855Z;1;-0.100588;-0.0878184;-0.112371;-0.0835361;1,70862E+12;Relax
;2024-02-22T17:44:22.869Z;1;-0.0593409;-0.0582871;-0.0827012;-0.0553688;1,70862E+12;Relax
;2024-02-22T17:44:22.880Z;1;-0.0593409;-0.0582871;-0.0734724;-0.0553688;1,70862E+12;Relax
;2024-02-22T17:44:22.891Z;1;-0.0461763;-0.045353;-0.0566376;-0.0430655;1,70862E+12;Relax
;2024-02-22T17:44:22.903Z;1;-0.0406818;-0.039958;-0.0496654;-0.0379295;1,70862E+12;Relax
;2024-02-22T17:44:22.914Z;1;-0.030055;-0.033359;-0.0496654;-0.031669;1,70862E+12;Relax
;2024-02-22T17:44:22.925Z;1;-0.030055;-0.0295146;-0.0361867;-0.0280097;1,70862E+12;Relax
;2024-02-22T17:44:22.936Z;1;-0.0197002;-0.0193362;-0.023078;-0.0183253;1,70862E+12;Relax
;2024-02-22T17:44:22.948Z;1;-0.0112529;-0.01105;-0.0124881;-0.0104424;1,70862E+12;Relax
;2024-02-22T17:44:22.961Z;1;-0.0045257;-0.00444693;-0.00413645;-0.00417118;1,70862E+12;Relax
;2024-02-22T17:44:22.971Z;1;-0.0045257;-0.00444693;-0.00413645;-0.00417118;1,70862E+12;Relax
;2024-02-22T17:44:22.983Z;1;0.00154895;0.00153222;0.00341588;0.00151336;1,70862E+12;Relax
;2024-02-22T17:44:23Z;1;0.00706121;0.00693292;0.0102531;0.00664586;1,70862E+12;Relax
;2024-02-22T17:44:23.010Z;1;0.0115916;0.0113947;0.0158463;0.010885;1,70862E+12;Relax
;2024-02-22T17:44:23.021Z;1;0.0135045;0.0132676;0.0181731;0.0126551;1,70862E+12;Relax
;2024-02-22T17:44:23.031Z;1;0.0135045;0.0132676;0.0181731;0.0126551;1,70862E+12;Relax
;2024-02-22T17:44:23.044Z;1;0.0169249;0.0166248;0.0223495;0.015846;1,70862E+12;Relax
;2024-02-22T17:44:23.053Z;1;0.0196136;0.0192649;0.0255876;0.0183408;1,70862E+12;Relax
;2024-02-22T17:44:23.062Z;1;0.0196136;0.0204225;0.027003;0.0194322;1,70862E+12;Relax
;2024-02-22T17:44:23.073Z;1;0.0217139;0.0213451;0.028112;0.0203054;1,70862E+12;Relax
;2024-02-22T17:44:23.084Z;1;0.022627;0.0222397;0.0292021;0.0211607;1,70862E+12;Relax
;2024-02-22T17:44:23.093Z;1;0.022627;0.0229467;0.0300533;0.0218457;1,70862E+12;Relax
;2024-02-22T17:44:23.102Z;1;0.0245147;0.0240693;0.0313764;0.0229002;1,70862E+12;Relax
;2024-02-22T17:44:23.114Z;1;0.0252158;0.0247685;0.0321451;0.0235559;1,70862E+12;Relax
;2024-02-22T17:44:23.124Z;1;0.0255692;0.0251095;0.0324734;0.0238777;1,70862E+12;Relax
;2024-02-22T17:44:23.135Z;1;0.0255692;0.0251095;0.0324734;0.0238777;1,70862E+12;Relax
;2024-02-22T17:44:23.143Z;1;0.025631;0.0251712;0.0325036;0.0239427;1,70862E+12;Relax
;2024-02-22T17:44:23.152Z;1;0.0256077;0.0251419;0.0325036;0.0239427;1,70862E+12;Relax
;2024-02-22T17:44:23.162Z;1;0.0255258;0.0250599;0.0322687;0.0238343;1,70862E+12;Relax
;2024-02-22T17:44:23.171Z;1;0.0251802;0.0247137;0.0317391;0.0234982;1,70862E+12;Relax
;2024-02-22T17:44:23.182Z;1;0.0251802;0.0247137;0.0317391;0.0234982;1,70862E+12;Relax
;2024-02-22T17:44:23.191Z;1;0.0246083;0.024159;0.0309429;0.0229562;1,70862E+12;Relax
;2024-02-22T17:44:23.200Z;1;0.0238651;0.0234324;0.0299274;0.0222808;1,70862E+12;Relax
;2024-02-22T17:44:23.209Z;1;0.0238651;0.0234324;0.0299274;0.0222808;1,70862E+12;Relax
;2024-02-22T17:44:23.218Z;1;0.022974;0.0225481;0.02874;0.0214341;1,70862E+12;Relax
;2024-02-22T17:44:23.227Z;1;0.0224858;0.0220677;0.0280914;0.020968;1,70862E+12;Relax
;2024-02-22T17:44:23.238Z;1;0.021962;0.021558;0.027406;0.0204879;1,70862E+12;Relax
;2024-02-22T17:44:23.248Z;1;0.0208527;0.0204802;0.0259679;0.0194627;1,70862E+12;Relax
;2024-02-22T17:44:23.256Z;1;0.0208527;0.0204802;0.0259679;0.0194627;1,70862E+12;Relax
;2024-02-22T17:44:23.265Z;1;0.0202798;0.0199125;0.0252198;0.0189226;1,70862E+12;Relax
;2024-02-22T17:44:23.274Z;1;0.019085;0.0187387;0.0236753;0.0178065;1,70862E+12;Relax
;2024-02-22T17:44:23.283Z;1;0.019085;0.0187387;0.0236753;0.0178065;1,70862E+12;Relax
;2024-02-22T17:44:23.294Z;1;0.0178676;0.017542;0.0221027;0.016663;1,70862E+12;Relax
