_id;experiment;timestamp;timestamp_ms;signal_eeg_01;signal_eeg_02;signal_eeg_t3;signal_eeg_t4;resistance_eeg_01;resistance_eeg_02;resistance_eeg_t3;resistance_eeg_t4;label
;20240130101353;20240130_10:57:22,560;1706651842560;0,918927;1,73868;1,51008;0,763694;;;;;BLINK
;20240130101353;20240130_10:57:22,576;1706651842576;0,801525;0,095609;0,989383;0,16626;;;;;BLINK
;20240130101353;20240130_10:57:22,596;1706651842596;0,016318;0,317149;0,424461;0,896691;;;;;BLINK
;20240130101353;20240130_10:57:22,611;1706651842611;-0,643811;-1,05136;0,476161;-0,877871;;;;;BLINK
;20240130101353;20240130_10:57:22,626;1706651842626;0,00287517;-0,0997125;0,870336;0,326031;;;;;BLINK
;20240130101353;20240130_10:57:22,648;1706651842648;2,78876;0,02223;2,43909;0,937003;;;;;BLINK
;20240130101353;20240130_10:57:22,659;1706651842659;1,72663;1,41523;0,16629;0,055211;;;;;BLINK
;20240130101353;20240130_10:57:22,660;1706651842660;1,72663;1,41523;0,16629;0,055211;;;;;BLINK
;20240130101353;20240130_10:57:22,677;1706651842677;-0,170673;-0,330566;0,264402;-0,033239;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:22,694;1706651842694;0,030527;0,779509;0,210508;0,819492;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:22,709;1706651842709;0,599622;1,08254;0,806975;0,781985;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:22,726;1706651842726;-0,0092688;0,035069;0,810748;0,723083;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:22,744;1706651842744;0,424235;0,463619;0,112647;0,458542;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:22,761;1706651842761;-0,0337161;-0,0028891;1,03885;0,133123;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:22,777;1706651842777;-0,349702;-0,960938;0,476304;-0,414631;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:22,793;1706651842793;0,303371;-0,359634;-0,132842;0,110873;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:22,811;1706651842811;-0,619177;-2,11953;-0,047191;-0,930525;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:22,825;1706651842825;1,52023;0,893393;0,751866;0,806497;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:22,845;1706651842845;1,81234;1,31697;0,304862;1,14529;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:22,860;1706651842860;2,28196;0,28934;1,40699;1,59389;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:22,876;1706651842876;0,169531;0,677746;-1,37344;0,433072;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:22,894;1706651842894;-0,0783982;-0,0396481;-0,379848;-0,449065;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:22,912;1706651842912;2,62361;1,12169;0,820597;0,236733;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:22,927;1706651842927;2,43982;0,653712;1,39758;0,166346;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:22,945;1706651842945;1,13068;1,00009;0,823268;0,443925;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:22,964;1706651842964;-1,03821;0,855937;-0,516018;0,0901967;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:22,978;1706651842978;-1,31531;0,722739;-1,10204;-0,0335548;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:22,995;1706651842995;0,022665;0,603939;-0,522131;0,910805;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,011;1706651843011;-0,502922;-0,147109;-1,04877;-0,546654;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,027;1706651843027;0,472682;0,425142;-0,428619;-0,0769473;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,043;1706651843043;-0,0504491;-0,185526;-0,067267;-0,026611;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,062;1706651843062;0,0248619;-0,646054;-0,672352;-0,193287;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,076;1706651843076;-1,37568;-1,21781;-0,529693;-0,362902;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,094;1706651843094;-0,375941;-0,676983;-0,483556;-0,568121;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,111;1706651843111;-0,199573;-0,160089;-0,276682;0,303543;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,127;1706651843127;-0,348563;-0,152816;-0,505023;0,475706;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,144;1706651843144;-1,11481;-0,885852;-0,877547;-1,04449;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,159;1706651843159;-0,14886;-1,45919;-0,434143;-0,13077;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,176;1706651843176;-0,653786;-1,11535;-0,604763;-0,831666;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,194;1706651843194;-2,69931;-2,18122;-0,26919;-2,24154;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,212;1706651843212;-4,85153;-5,28768;-5,47695;-4,70755;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,226;1706651843226;-7,62327;-8,03819;-7,44429;-6,72533;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,244;1706651843244;-0,79826;-7,92261;-7,25154;-7,00101;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,269;1706651843269;-6,07433;-5,43095;-4,96266;-4,44923;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,277;1706651843277;-6,07433;-5,43095;-4,96266;-4,44923;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,295;1706651843295;-3,75105;-3,71535;-3,25656;-3,34836;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,311;1706651843311;-0,24362;-2,38729;-1,82031;-1,93525;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,328;1706651843328;-1,34235;-1,12712;-0,945462;-0,213591;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,348;1706651843348;0,0854588;1,01177;0,404384;1,41804;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,364;1706651843364;1,58825;0,811878;1,50203;0,846363;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,378;1706651843378;1,47431;2,00899;1,66989;1,74045;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,397;1706651843397;3,17512;3,55469;2,78361;3,39405;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,410;1706651843410;3,50004;3,64457;3,30781;3,67065;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,428;1706651843428;5,21611;4,58582;3,75361;3,52733;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,444;1706651843444;4,76353;4,81777;4,05553;4,15715;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,460;1706651843460;0,41606;3,94403;3,93467;3,56582;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,477;1706651843477;4,79307;5,03517;4,62856;4,02638;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,493;1706651843493;4,64152;5,17826;4,14279;3,49132;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,513;1706651843513;4,09294;3,63648;0,39133;2,77995;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,527;1706651843527;0,45529;2,90353;3,89876;2,34771;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,543;1706651843543;4,44547;2,14264;0,42301;2,20044;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,561;1706651843561;3,85684;3,05432;3,47977;2,47788;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,577;1706651843577;3,55852;3,75021;3,07509;0,30535;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,594;1706651843594;2,18408;3,08658;2,74017;0,17751;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,613;1706651843613;3,11852;2,49705;3,51073;2,50013;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,629;1706651843629;2,00513;1,62596;2,42168;1,45995;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,643;1706651843643;0,595101;0,544042;1,11252;0,426122;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,664;1706651843664;0,238686;0,429652;0,806661;0,466527;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,676;1706651843676;0,01225;0,930099;1,18447;1,00122;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,693;1706651843693;2,99211;2,30564;1,14164;1,01705;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,713;1706651843713;-1,12353;-1,11807;-0,278303;-0,638703;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,730;1706651843730;-1,77933;-1,94617;-0,806235;-1,91273;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,751;1706651843751;-0,35039;-3,25736;-4,00209;-0,35705;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,761;1706651843761;-6,61947;-0,78567;-6,82921;-6,61127;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,776;1706651843776;-7,80887;-0,90806;-8,02966;-7,48453;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,794;1706651843794;-9,42928;-8,50941;-8,41026;-6,84912;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,811;1706651843811;-8,91987;-8,80257;-7,71578;-6,88702;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,829;1706651843829;-9,11355;-8,01245;-7,18538;-6,55385;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,844;1706651843844;-7,02174;-6,38115;-7,15935;-5,28938;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,863;1706651843863;-5,22087;-5,70911;-5,85213;-4,87696;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,878;1706651843878;-2,88289;-3,49627;-2,88057;-1,87676;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,893;1706651843893;-1,31919;-2,30237;-1,83369;-1,11962;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,919;1706651843919;1,25755;0,544148;0,10621;0,274104;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,929;1706651843929;1,25755;0,544148;0,10621;0,274104;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,945;1706651843945;4,24113;4,64165;3,28918;3,09556;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,966;1706651843966;6,40552;5,35721;4,07075;3,88363;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,975;1706651843975;0,62381;5,35854;0,51864;4,11422;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:23,992;1706651843992;5,35742;5,41615;5,27504;3,95731;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,012;1706651844012;4,53677;4,71293;5,18335;4,72039;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,027;1706651844027;5,01576;5,41945;5,18335;5,21163;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,047;1706651844047;6,13287;0,57944;5,95517;5,59105;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,065;1706651844065;0,56086;5,98054;5,21921;5,44398;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,078;1706651844078;6,03588;7,62068;3,89593;5,71904;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,093;1706651844093;5,18007;6,56113;3,49829;4,91817;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,109;1706651844109;2,79649;2,83906;2,96386;2,70826;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,126;1706651844126;1,89282;0,324846;1,62181;1,26891;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,143;1706651844143;1,75341;0,0655333;0,397124;0,873616;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,160;1706651844160;1,41034;0,930444;-0,011083;0,770879;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,178;1706651844178;1,94293;3,54028;1,16569;0,990608;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,195;1706651844195;2,75829;3,03553;1,52958;0,974282;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,211;1706651844211;0,840424;0,618394;0,494196;-0,012987;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,229;1706651844229;0,00956911;0,360809;-0,287467;-0,120584;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,247;1706651844247;0,00956911;0,360809;-0,287467;-0,120584;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,261;1706651844261;-1,17729;0,791808;-0,653798;-0,581157;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,277;1706651844277;-1,07376;-0,513601;-0,826546;-0,697575;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,294;1706651844294;-0,028771;-0,785861;-0,344462;0,0150449;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,309;1706651844309;-0,027178;-0,014158;-0,11728;-0,113127;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,330;1706651844330;-0,835334;-0,481571;-1,16245;-0,153876;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,344;1706651844344;-1,43303;-0,571482;-0,290351;-0,668057;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,361;1706651844361;-1,31482;-2,66875;-1,07345;-1,69838;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,377;1706651844377;-2,48421;-2,99344;-1,68055;-1,42585;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,392;1706651844392;-2,84604;-0,22405;-1,43355;-1,04151;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,409;1706651844409;-0,541751;-0,719977;-0,771264;-0,552392;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,426;1706651844426;-1,15111;-1,66317;-1,43306;-0,872356;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,443;1706651844443;-1,28895;-0,17298;-1,71455;-0,856905;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,459;1706651844459;-2,27635;-1,75867;-1,55108;-0,252679;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,475;1706651844475;-3,06489;-2,19538;-2,91868;-1,10403;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,492;1706651844492;-1,90731;-1,57237;-1,87068;-1,35967;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,509;1706651844509;-1,71649;-2,03913;-1,45348;-1,10233;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,526;1706651844526;-1,05766;-0,391051;-0,818129;-0,255388;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,543;1706651844543;-1,75904;-0,836876;-1,07815;-0,099913;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,559;1706651844559;-0,963073;-0,914804;-1,36892;-0,435687;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,576;1706651844576;-0,963073;-0,914804;-1,36892;-0,435687;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,593;1706651844593;0,475262;-0,416312;0,0316381;-0,511575;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,614;1706651844614;-1,62101;-0,661691;-1,41044;0,384048;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,628;1706651844628;-0,355823;0,160859;-0,110003;0,980645;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,642;1706651844642;0,479809;0,159049;0,399112;0,542592;;;;;BLINK_TWICE
;20240130101353;20240130_10:57:24,674;1706651844674;-0,890026;0,0600869;0,424455;0,0740985;;;;;RELAX
;20240130101353;20240130_10:57:24,693;1706651844693;-0,453376;-0,771162;0,150786;0,0491232;;;;;RELAX
;20240130101353;20240130_10:57:24,709;1706651844709;-1,86838;-2,01147;0,0348094;-0,747833;;;;;RELAX
;20240130101353;20240130_10:57:24,726;1706651844726;-2,17696;-0,27628;-1,11775;-1,41753;;;;;RELAX
;20240130101353;20240130_10:57:24,744;1706651844744;-1,79866;-2,47122;-0,873593;-1,69906;;;;;RELAX
;20240130101353;20240130_10:57:24,764;1706651844764;1,60189;-1,15358;1,29496;-1,60518;;;;;RELAX
;20240130101353;20240130_10:57:24,777;1706651844777;-2,69045;-1,58553;-1,17635;-0,882573;;;;;RELAX
;20240130101353;20240130_10:57:24,793;1706651844793;-3,10046;-2,68785;-1,63989;-2,36606;;;;;RELAX
;20240130101353;20240130_10:57:24,809;1706651844809;-0,594549;-1,23747;0,0964729;-1,13992;;;;;RELAX
;20240130101353;20240130_10:57:24,826;1706651844826;-0,016307;-0,566711;-0,192314;0,0237064;;;;;RELAX
;20240130101353;20240130_10:57:24,844;1706651844844;-0,143892;-0,194032;0,381817;0,181681;;;;;RELAX
;20240130101353;20240130_10:57:24,859;1706651844859;-1,73612;-0,562609;-0,971427;-0,804765;;;;;RELAX
;20240130101353;20240130_10:57:24,876;1706651844876;-1,08788;-0,543822;-1,32017;-0,666001;;;;;RELAX
;20240130101353;20240130_10:57:24,893;1706651844893;1,16058;0,282959;0,723651;0,552333;;;;;RELAX
;20240130101353;20240130_10:57:24,910;1706651844910;1,13776;0,247702;1,28773;0,150611;;;;;RELAX
;20240130101353;20240130_10:57:24,926;1706651844926;0,068459;-0,0278885;1,31784;-0,337698;;;;;RELAX
;20240130101353;20240130_10:57:24,946;1706651844946;1,08607;-0,068626;-0,270867;-0,968418;;;;;RELAX
;20240130101353;20240130_10:57:24,960;1706651844960;1,82787;0,522525;0,389055;-0,451961;;;;;RELAX
;20240130101353;20240130_10:57:24,977;1706651844977;2,46266;1,55232;1,50267;0,686753;;;;;RELAX
;20240130101353;20240130_10:57:24,994;1706651844994;0,857138;0,900073;-0,0689699;-0,0570827;;;;;RELAX
;20240130101353;20240130_10:57:25,010;1706651845010;1,45463;-0,024059;0,12026;-0,679959;;;;;RELAX
;20240130101353;20240130_10:57:25,027;1706651845027;1,45463;-0,024059;0,12026;-0,679959;;;;;RELAX
;20240130101353;20240130_10:57:25,047;1706651845047;1,18141;0,552572;0,216132;0,057532;;;;;RELAX
;20240130101353;20240130_10:57:25,061;1706651845061;0,631554;0,684362;0,189213;0,635713;;;;;RELAX
;20240130101353;20240130_10:57:25,076;1706651845076;0,002202;0,234521;-0,331396;-0,176892;;;;;RELAX
;20240130101353;20240130_10:57:25,094;1706651845094;0,130614;0,183034;-0,417522;0,115594;;;;;RELAX
;20240130101353;20240130_10:57:25,109;1706651845109;-0,362554;0,278325;-0,565156;0,244193;;;;;RELAX
;20240130101353;20240130_10:57:25,128;1706651845128;0,467831;0,797766;-0,170063;1,08769;;;;;RELAX
;20240130101353;20240130_10:57:25,143;1706651845143;-0,352205;0,981812;0,043171;0,958849;;;;;RELAX
;20240130101353;20240130_10:57:25,162;1706651845162;-0,555285;0,087943;-0,654294;0,311883;;;;;RELAX
;20240130101353;20240130_10:57:25,176;1706651845176;-0,622625;0,363885;-0,039199;-0,126923;;;;;RELAX
;20240130101353;20240130_10:57:25,193;1706651845193;-0,060029;0,463256;-1,29065;0,244022;;;;;RELAX
;20240130101353;20240130_10:57:25,210;1706651845210;-1,03484;-0,332683;-1,79435;-0,279922;;;;;RELAX
;20240130101353;20240130_10:57:25,225;1706651845225;-1,08463;-1,11115;-1,11628;-0,11141;;;;;RELAX
;20240130101353;20240130_10:57:25,244;1706651845244;0,682667;0,567715;0,193251;0,037934;;;;;RELAX
;20240130101353;20240130_10:57:25,260;1706651845260;-0,212928;0,351876;-0,973941;-0,0229831;;;;;RELAX
;20240130101353;20240130_10:57:25,275;1706651845275;-0,068495;-0,113249;-1,64694;-1,31434;;;;;RELAX
;20240130101353;20240130_10:57:25,305;1706651845305;1,16189;0,261882;0,782011;0,0664885;;;;;RELAX
;20240130101353;20240130_10:57:25,331;1706651845331;-0,360148;0,360168;-0,303324;0,166888;;;;;RELAX
;20240130101353;20240130_10:57:25,343;1706651845343;-0,896512;-0,853077;-0,807051;-0,353484;;;;;RELAX
;20240130101353;20240130_10:57:25,359;1706651845359;-0,486195;-0,610485;-0,733101;-0,630945;;;;;RELAX
;20240130101353;20240130_10:57:25,378;1706651845378;-0,565789;-0,563415;0,00741917;0,454261;;;;;RELAX
;20240130101353;20240130_10:57:25,393;1706651845393;-0,153245;-0,563971;-1,31275;0,0138147;;;;;RELAX
;20240130101353;20240130_10:57:25,410;1706651845410;-1,57708;-1,59873;-1,36233;-1,44493;;;;;RELAX
;20240130101353;20240130_10:57:25,430;1706651845430;-1,09932;-1,22978;-0,146585;-0,726685;;;;;RELAX
;20240130101353;20240130_10:57:25,445;1706651845445;-0,485608;-1,00445;-0,369695;-0,767798;;;;;RELAX
;20240130101353;20240130_10:57:25,461;1706651845461;-0,698766;-1,09797;-1,09909;-1,01993;;;;;RELAX
;20240130101353;20240130_10:57:25,478;1706651845478;-0,975391;-0,950632;-0,936546;-1,14332;;;;;RELAX
;20240130101353;20240130_10:57:25,494;1706651845494;-1,10751;-0,343727;-0,337905;-0,071723;;;;;RELAX
;20240130101353;20240130_10:57:25,511;1706651845511;-0,952734;-0,215914;-0,848326;-0,477871;;;;;RELAX
;20240130101353;20240130_10:57:25,529;1706651845529;-0,654392;-0,839878;-1,18777;-1,55084;;;;;RELAX
;20240130101353;20240130_10:57:25,546;1706651845546;-0,321524;-0,226236;-0,335958;-0,791977;;;;;RELAX
;20240130101353;20240130_10:57:25,559;1706651845559;-0,415652;0,007719;-0,387718;0,0996558;;;;;RELAX
;20240130101353;20240130_10:57:25,577;1706651845577;-0,415652;0,007719;-0,387718;0,0996558;;;;;RELAX
;20240130101353;20240130_10:57:25,593;1706651845593;-0,0612193;0,398712;-0,16738;0,257446;;;;;RELAX
;20240130101353;20240130_10:57:25,610;1706651845610;1,96622;1,19996;1,55316;0,836737;;;;;RELAX
;20240130101353;20240130_10:57:25,627;1706651845627;1,01033;0,11279;1,29847;0,291143;;;;;RELAX
;20240130101353;20240130_10:57:25,646;1706651845646;0,154254;-0,0889072;1,06903;-0,430388;;;;;RELAX
;20240130101353;20240130_10:57:25,661;1706651845661;-0,867164;-0,815716;0,689883;-0,671147;;;;;RELAX
;20240130101353;20240130_10:57:25,677;1706651845677;0,362654;1,10245;0,514786;0,362991;;;;;RELAX
;20240130101353;20240130_10:57:25,694;1706651845694;0,698925;0,312861;1,55678;0,707686;;;;;RELAX
;20240130101353;20240130_10:57:25,708;1706651845708;0,698925;0,312861;1,55678;0,707686;;;;;RELAX
;20240130101353;20240130_10:57:25,725;1706651845725;0,846473;0,227441;1,36643;0,234972;;;;;RELAX
;20240130101353;20240130_10:57:25,743;1706651845743;0,603195;0,383346;0,19341;0,009879;;;;;RELAX
;20240130101353;20240130_10:57:25,759;1706651845759;0,858081;0,708675;1,32174;1,21808;;;;;RELAX
;20240130101353;20240130_10:57:25,776;1706651845776;1,23185;0,706314;2,22831;0,950069;;;;;RELAX
;20240130101353;20240130_10:57:25,793;1706651845793;0,475043;-0,014433;0,445464;-0,794434;;;;;RELAX
;20240130101353;20240130_10:57:25,811;1706651845811;0,310526;-0,204938;0,447754;-0,567672;;;;;RELAX
;20240130101353;20240130_10:57:25,826;1706651845826;1,90037;0,0277953;1,39286;-0,699706;;;;;RELAX
;20240130101353;20240130_10:57:25,843;1706651845843;1,90853;0,454098;1,89548;-0,049819;;;;;RELAX
;20240130101353;20240130_10:57:25,861;1706651845861;-1,76611;-2,11731;-1,06382;-1,40509;;;;;RELAX
;20240130101353;20240130_10:57:25,876;1706651845876;-0,11743;-0,738012;-0,105387;-0,240883;;;;;RELAX
;20240130101353;20240130_10:57:25,895;1706651845895;0,992212;0,968761;0,948369;1,41893;;;;;RELAX
;20240130101353;20240130_10:57:25,911;1706651845911;0,317979;0,412601;0,742553;0,321061;;;;;RELAX
;20240130101353;20240130_10:57:25,929;1706651845929;-0,0302794;-0,0082629;0,463724;0,270915;;;;;RELAX
;20240130101353;20240130_10:57:25,950;1706651845950;-0,625801;0,0968495;-0,229786;0,517642;;;;;RELAX
;20240130101353;20240130_10:57:25,965;1706651845965;-0,625801;0,0968495;-0,229786;0,517642;;;;;RELAX
;20240130101353;20240130_10:57:25,976;1706651845976;-0,600019;0,560638;0,067149;0,825596;;;;;RELAX
;20240130101353;20240130_10:57:25,992;1706651845992;-0,323065;-0,706868;-0,10954;-0,534481;;;;;RELAX
;20240130101353;20240130_10:57:26,009;1706651846009;0,865332;0,822364;-0,366777;0,317707;;;;;RELAX
;20240130101353;20240130_10:57:26,027;1706651846027;0,927261;0,938665;0,246758;0,871058;;;;;RELAX
;20240130101353;20240130_10:57:26,045;1706651846045;1,43691;1,40008;0,591188;0,781542;;;;;RELAX
;20240130101353;20240130_10:57:26,059;1706651846059;1,42896;0,241219;0,241497;0,033241;;;;;RELAX
;20240130101353;20240130_10:57:26,076;1706651846076;1,60136;0,633284;-0,308716;-0,049301;;;;;RELAX
;20240130101353;20240130_10:57:26,093;1706651846093;1,13956;0,16528;0,416531;0,0803131;;;;;RELAX
;20240130101353;20240130_10:57:26,111;1706651846111;1,92791;1,55699;-0,314137;0,072605;;;;;RELAX
;20240130101353;20240130_10:57:26,127;1706651846127;0,12664;1,37661;0,446881;-0,343403;;;;;RELAX
;20240130101353;20240130_10:57:26,144;1706651846144;0,203337;0,221361;-0,291178;-0,037382;;;;;RELAX
;20240130101353;20240130_10:57:26,160;1706651846160;0,225341;0,282632;-0,390627;-0,229326;;;;;RELAX
;20240130101353;20240130_10:57:26,177;1706651846177;-0,0201089;0,328319;-0,063477;-0,302286;;;;;RELAX
;20240130101353;20240130_10:57:26,196;1706651846196;1,94229;0,18441;-0,172071;-0,332426;;;;;RELAX
;20240130101353;20240130_10:57:26,211;1706651846211;0,749645;0,065405;-0,700949;-0,427656;;;;;RELAX
;20240130101353;20240130_10:57:26,228;1706651846228;1,01247;-0,036573;-0,518487;-0,532462;;;;;RELAX
;20240130101353;20240130_10:57:26,242;1706651846242;0,833646;0,037509;-0,220775;-0,350114;;;;;RELAX
;20240130101353;20240130_10:57:26,259;1706651846259;1,34341;0,269577;-0,0932095;-0,435558;;;;;RELAX
;20240130101353;20240130_10:57:26,277;1706651846277;0,0120984;-0,00977714;-0,899971;-0,612252;;;;;RELAX
;20240130101353;20240130_10:57:26,295;1706651846295;0,564955;1,07367;-0,074274;-0,254102;;;;;RELAX
;20240130101353;20240130_10:57:26,309;1706651846309;1,32051;0,092097;-0,00158921;-0,0419311;;;;;RELAX
;20240130101353;20240130_10:57:26,326;1706651846326;0,200494;0,143717;-0,098776;-0,855024;;;;;RELAX
;20240130101353;20240130_10:57:26,343;1706651846343;-0,0661552;-0,806895;-1,02345;-0,857051;;;;;RELAX
;20240130101353;20240130_10:57:26,361;1706651846361;-0,275065;1,15653;-0,631409;0,043642;;;;;RELAX
;20240130101353;20240130_10:57:26,375;1706651846375;0,317005;0,679457;0,346345;0,906304;;;;;RELAX
;20240130101353;20240130_10:57:26,395;1706651846395;-1,11781;-0,756264;-0,758689;0,00771914;;;;;RELAX
;20240130101353;20240130_10:57:26,411;1706651846411;-1,60577;-0,01216;-0,10159;-0,977172;;;;;RELAX
;20240130101353;20240130_10:57:26,426;1706651846426;-1,24812;-0,538048;-0,878773;-0,616834;;;;;RELAX
;20240130101353;20240130_10:57:26,443;1706651846443;-0,758814;-0,951828;-0,583067;-0,653034;;;;;RELAX
;20240130101353;20240130_10:57:26,461;1706651846461;-0,758814;-0,951828;-0,583067;-0,653034;;;;;RELAX
;20240130101353;20240130_10:57:26,481;1706651846481;-2,06517;-0,240442;-1,43108;-0,0611619;;;;;RELAX
;20240130101353;20240130_10:57:26,494;1706651846494;-1,46235;-0,263958;-0,418177;0,217368;;;;;RELAX
