Timestamp;Numpack;O1;O2;T3;T4;O1_raw;O2_raw;T3_raw;T4_raw;Timestamp_ms;label;bipolar_left;bipolar_right
1;0;-0.0005934995735794509;-0.0033887492947246756;-0.009806337237643663;-0.01981589497439576;0;0;0;0;1719240022265;Noise;0;0
2;0;-0.03215966472923659;-0.04471346432974971;-0.05445037352512828;-0.059011004746313836;0;0;0;0;1719240022265;Noise;0;0
3;1;-0.05889627365154154;-0.05674990627028348;-0.05462637511000912;-0.053155338246927204;0;0;0;0;1719240022329;Noise;0;0
4;1;-0.05247115755526601;-0.052233242207004815;-0.051593436258053536;-0.05033485677876255;0;0;0;0;1719240022329;Noise;0;0
5;2;-0.049337602383427596;-0.04913732207065811;-0.04893119975185366;-0.048049325200882356;0;0;0;0;1719240022329;Noise;0;0
6;2;-0.0470021109572217;-0.0461906676472133;-0.04526486074996207;-0.04425945744218992;0;0;0;0;1719240022329;Noise;0;0
7;3;-0.04372505673931918;-0.04334260139565101;-0.04220777563770236;-0.04071697309389028;0;0;0;0;1719240022329;Noise;0;0
8;3;-0.04009958610952577;-0.040097231647810025;-0.03933236945821694;-0.03785975081684262;0;0;0;0;1719240022329;Noise;0;0
9;4;-0.03700696315392107;-0.03682677011902011;-0.03612913223676915;-0.0348980507894516;0;0;0;0;1719240022329;Noise;0;0
10;4;-0.034221929425801136;-0.0339939209749138;-0.03314027413102832;-0.03186186647183489;0;0;0;0;1719240022345;Noise;0;0
11;5;-0.03128675147767174;-0.03120668820455032;-0.030445392179317445;-0.0291573810306343;0;0;0;0;1719240022345;Noise;0;0
12;5;-0.02846566641468872;-0.02827108765524585;-0.027602186644681347;-0.026568731498747913;0;0;0;0;1719240022345;Noise;0;0
13;6;-0.025970556215518095;-0.025570226989432752;-0.024701934380347578;-0.023811402227155557;0;0;0;0;1719240022361;Noise;0;0
14;6;-0.023511716440419755;-0.023157785453176077;-0.02209137069621701;-0.02111148330345136;0;0;0;0;1719240022361;Noise;0;0
15;7;-0.020972678838750623;-0.02077996346765082;-0.019700760934438493;-0.018670348888889094;0;0;0;0;1719240022361;Noise;0;0
16;7;-0.01856968415674007;-0.018435236571127396;-0.017348803972428755;-0.01632170998519719;0;0;0;0;1719240022361;Noise;0;0
17;8;-0.01630376666241911;-0.016227358172276145;-0.01508928906466222;-0.01399097941670892;0;0;0;0;1719240022361;Noise;0;0
18;8;-0.014017136242132446;-0.014068311293465368;-0.012983743174572088;-0.011821190375049176;0;0;0;0;1719240022361;Noise;0;0
19;9;-0.01178440699789255;-0.011888736776264106;-0.010933751298588403;-0.009836558309231809;0;0;0;0;1719240022377;Noise;0;0
20;9;-0.009754877553943948;-0.009811195861215193;-0.008911003647720728;-0.007923024096157881;0;0;0;0;1719240022377;Noise;0;0
21;10;-0.007878881814657707;-0.00789243894322383;-0.006979004692532291;-0.006047561184459098;0;0;0;0;1719240022377;Noise;0;0
22;10;-0.006047257225648579;-0.006047459066015961;-0.005130828797389109;-0.004249719194660904;0;0;0;0;1719240022377;Noise;0;0
23;11;-0.004283562531468752;-0.004255661110730752;-0.0033291756519270546;-0.0025170917431637484;0;0;0;0;1719240022377;Noise;0;0
24;11;-0.0026206791929654382;-0.002575123681140489;-0.001605308951154378;-0.0008359837493097224;0;0;0;0;1719240022377;Noise;0;0
25;12;-0.0010339654768120508;-0.001021646298083853;-2.164125867696703e-05;0.0007447955234170296;0;0;0;0;1719240022377;Noise;0;0
26;12;0.0004841883449587913;0.0004529064123219748;0.001460295417002363;0.0022300127700240263;0;0;0;0;1719240022393;Noise;0;0
27;13;0.0019403797693486988;0.0018862650851207763;0.00290045832225954;0.0036657160775291566;0;0;0;0;1719240022393;Noise;0;0
28;13;0.003339272622073247;0.0032565580645265465;0.004272875921116459;0.005037909485150489;0;0;0;0;1719240022393;Noise;0;0
29;14;0.004676503235596794;0.0045486223571425425;0.005546828936337965;0.006309277585821726;0;0;0;0;1719240022393;Noise;0;0
30;14;0.0059304582643160166;0.005766731026276988;0.006733220430310219;0.007479970894369403;0;0;0;0;1719240022393;Noise;0;0
31;15;0.007089187975901526;0.0069076434229558125;0.00785310824493954;0.008584168933014011;0;0;0;0;1719240022409;Noise;0;0
32;15;0.008185739249450442;0.007997457622050064;0.008932643227585755;0.009652739385434952;0;0;0;0;1719240022409;Noise;0;0
33;16;0.00924735261487797;0.009050390839039062;0.009965198339622382;0.01066118847748073;0;0;0;0;1719240022409;Noise;0;0
34;16;0.010243589328163145;0.01004060329627925;0.010934136617958893;0.011594423232575679;0;0;0;0;1719240022409;Noise;0;0
35;17;0.011152454563035746;0.010942502624034355;0.011821285692527148;0.012447114242791874;0;0;0;0;1719240022441;Noise;0;0
36;17;0.01197523717083058;0.011758898243330235;0.01263612337263915;0.013243614369669806;0;0;0;0;1719240022441;Noise;0;0
37;18;0.01275030973763407;0.012531684403621585;0.013413943345386016;0.014009847260924978;0;0;0;0;1719240022441;Noise;0;0
38;18;0.013496172567496745;0.013271660414105742;0.014156710671674016;0.014738390749356808;0;0;0;0;1719240022441;Noise;0;0
39;19;0.014195163526881313;0.013951096921690016;0.01482965501164743;0.015395614009155621;0;0;0;0;1719240022441;Noise;0;0
40;19;0.014820538159296936;0.01454973827984835;0.015419240948060565;0.015978795733208657;0;0;0;0;1719240022441;Noise;0;0
41;20;0.015386489569245276;0.015096873420195106;0.01595942948165069;0.016517436186493928;0;0;0;0;1719240022441;Noise;0;0
42;20;0.01591582021092274;0.015613203402580116;0.016469962527176245;0.0170271492145201;0;0;0;0;1719240022441;Noise;0;0
43;21;0.016418479237908228;0.01610111741835173;0.016944981865467123;0.017494337660187535;0;0;0;0;1719240022473;Noise;0;0
44;21;0.01687585935350228;0.01654103633919966;0.01736397698014411;0.01789656803337561;0;0;0;0;1719240022473;Noise;0;0
45;22;0.01726441706666986;0.016912696406409078;0.017715542206286815;0.018231823254301564;0;0;0;0;1719240022473;Noise;0;0
46;22;0.017590129911345065;0.017230267308469268;0.0180227656056325;0.018530353853332064;0;0;0;0;1719240022473;Noise;0;0
47;23;0.01788580191092813;0.017525773119219556;0.01831426742551062;0.018814443144584782;0;0;0;0;1719240022489;Noise;0;0
48;23;0.01816516894376788;0.017803273261389516;0.018585410743743154;0.019072067645184397;0;0;0;0;1719240022489;Noise;0;0
49;24;0.018408126288941642;0.01803334611856227;0.018799607364049054;0.01926532229982231;0;0;0;0;1719240022489;Noise;0;0
50;24;0.018581310737192713;0.01819224071695931;0.01894680428483753;0.019398892957038102;0;0;0;0;1719240022489;Noise;0;0
51;25;0.018701612190873185;0.01830507105550497;0.019057600358953028;0.01950770062462344;0;0;0;0;1719240022505;Noise;0;0
52;25;0.018806953896275416;0.01840905759594282;0.019163196334399255;0.019613392579698342;0;0;0;0;1719240022505;Noise;0;0
53;26;0.01890895394440726;0.018506777047513225;0.019257749110567934;0.019702603939760636;0;0;0;0;1719240022505;Noise;0;0
54;26;0.018987377857335546;0.018570258254973337;0.019305799771986647;0.01973571524417299;0;0;0;0;1719240022505;Noise;0;0
55;27;0.019004091102319622;0.01856890241864402;0.019288558425395452;0.019707421449073705;0;0;0;0;1719240022505;Noise;0;0
56;27;0.018966743726334237;0.018521922234112455;0.019234112592826313;0.01965072494323392;0;0;0;0;1719240022505;Noise;0;0
57;28;0.01891062271675466;0.01846512156585942;0.019175652209621367;0.019591894861411108;0;0;0;0;1719240022521;Noise;0;0
58;28;0.018851739151518082;0.018403188768353784;0.019107262613814728;0.019516940609675376;0;0;0;0;1719240022521;Noise;0;0
59;29;0.018771172399674997;0.018314473440027505;0.019005972726992136;0.019402095119598322;0;0;0;0;1719240022521;Noise;0;0
60;29;0.018644764810747227;0.018176527426746705;0.018855058446491154;0.01923990810613701;0;0;0;0;1719240022521;Noise;0;0
