Timestamp;Numpack;O1;O2;T3;T4;O1_raw;O2_raw;T3_raw;T4_raw;Timestamp_ms;label;bipolar_left;bipolar_right
1;0;-0.045027500586845376;-0.06072458528488453;-0.07116795529405351;-0.07232374132836744;0;0;0;0;1719065828975;Noise;0.004899860968276942;0.013422679340033394
2;0;0.017707634815896864;0.03289073018659964;0.03985147792551726;0.041573507542654854;0;0;0;0;1719065828975;Noise;-0.014948374781321445;-0.024086628177602973
3;1;0.04545387773386819;0.04349895487166561;0.03619766757702084;0.028401368267276704;0;0;0;0;1719065829023;Noise;0.002119561346548657;-0.0036151219584174485
4;1;0.03054934417431538;0.030224143507303913;0.024536238206244506;0.017142454884728008;0;0;0;0;1719065829023;Noise;0.002378798255886855;-0.0043535403339316145
5;2;0.012042918679477266;0.01152612431085778;0.005768571122144572;-0.001694474545435229;0;0;0;0;1719065829039;Noise;0.004419908451937465;-0.0029714123312257323
6;2;-0.0014584710307341008;-0.0012873275854688748;-0.005884338675347121;-0.011628342982741124;0;0;0;0;1719065829055;Noise;0.0033840867034813813;-0.004464343873662733
7;3;-0.005625303391616804;-0.004052348395535234;-0.007591270307795584;-0.012605934154283148;0;0;0;0;1719065829055;Noise;0.0022936510825465016;-0.005404583660302198
8;3;-0.002832544102295167;-0.0008890185398938602;-0.004093946807956328;-0.008708213991168882;0;0;0;0;1719065829055;Noise;0.0014376540418158182;-0.006169894474119041
9;4;0.0018570535347133103;0.003920548438893777;0.0008688402933624251;-0.003788662007230696;0;0;0;0;1719065829055;Noise;0.001082768768428586;-0.006089561786368914
10;4;0.005894081645750864;0.007617431883913087;0.004215043776614223;-0.000671924575647594;0;0;0;0;1719065829071;Noise;0.001351090686010149;-0.00603462832426816
11;5;0.0077296197630120096;0.009236851540634496;0.00565977442717008;0.0005776658534942041;0;0;0;0;1719065829071;Noise;0.001538899290298404;-0.005684216054180204
12;5;0.007973564611675407;0.009331970812784572;0.005584976569553635;0.0003491169978011581;0;0;0;0;1719065829119;Noise;0.001785286198972399;-0.005515953106590277
13;6;0.007321561521599077;0.008620053407371292;0.004886525020528647;-0.0003243131571274455;0;0;0;0;1719065829135;Noise;0.0018247857078741514;-0.005403106319961186
14;6;0.006603879530727426;0.007920684091986357;0.004202552547234744;-0.000983760317787416;0;0;0;0;1719065829135;Noise;0.0018637059404085481;-0.0054117274952430825
15;7;0.006118798077248052;0.007461300976060357;0.003796556971680239;-0.0013209767729492406;0;0;0;0;1719065829151;Noise;0.0018098886998120746;-0.005434036674801092
16;7;0.005943688496105164;0.007328721842340291;0.003705438222307831;-0.0013819880488413427;0;0;0;0;1719065829167;Noise;0.0017708234404513364;-0.005448900923369224
17;8;0.005972588532717379;0.007359511243146612;0.003759940784224705;-0.0012936460043206613;0;0;0;0;1719065829167;Noise;0.0017368970796659729;-0.005456213441476226
18;8;0.006071492472717806;0.007459684777346535;0.0038719424459073043;-0.001170631494932832;0;0;0;0;1719065829183;Noise;0.0017250074779818466;-0.005442889546970872
19;9;0.006161765376268361;0.007537686668032038;0.00395081019374592;-0.0010828741362686617;0;0;0;0;1719065829183;Noise;0.0017241563755659882;-0.005428514767016733
20;9;0.006200773791659871;0.007570035418967722;0.003989124017532048;-0.0010385216489702238;0;0;0;0;1719065829183;Noise;0.0017230785019506437;-0.005404452570902427
21;10;0.006192704865956563;0.007551324212166409;0.0039733782104191175;-0.001045233516066999;0;0;0;0;1719065829183;Noise;0.0017266718362402298;-0.005385749056513008
22;10;0.006155608275818534;0.00750911412774579;0.0039407484997398545;-0.0010641794078264568;0;0;0;0;1719065829183;Noise;0.0017234484978526374;-0.005368568484589017
23;11;0.006119255074426443;0.007469583394663013;0.003909770397053499;-0.0010823072062179293;0;0;0;0;1719065829183;Noise;0.0017199108389937172;-0.005355845024420482
24;11;0.006092400445099427;0.007440584851425727;0.0038913745458605117;-0.0010867679209825534;0;0;0;0;1719065829183;Noise;0.0017128068886106268;-0.005343789327442804
25;12;0.006071224249424216;0.00741624559576704;0.0038763641440260586;-0.0010884805636949485;0;0;0;0;1719065829183;Noise;0.0017082279715988817;-0.0053304213389782805
26;12;0.006058411802546333;0.007399570719901452;0.00386793592816419;-0.0010844212761328166;0;0;0;0;1719065829183;Noise;0.0017020694914842314;-0.005318375907938662
27;13;0.006051785394699003;0.0073899594951817894;0.003866298471899809;-0.0010748801443893636;0;0;0;0;1719065829215;Noise;0.0016967247748255398;-0.005307159465169881
28;13;0.006044437879935383;0.007379938292269045;0.003865160748270462;-0.0010643031834563998;0;0;0;0;1719065829215;Noise;0.001692853254884559;-0.005294786426789643
29;14;0.0060302908213032465;0.00736145316533727;0.003853936850605763;-0.0010649358833609123;0;0;0;0;1719065829215;Noise;0.0016903838505305142;-0.005280286078994561
30;14;0.006011249872311336;0.007338170675226919;0.003837680421278594;-0.0010704462967048712;0;0;0;0;1719065829215;Noise;0.0016867475687598835;-0.005267827278471622
31;15;0.005990745510520642;0.0073147099303323745;0.003822755882591873;-0.0010731697778210165;0;0;0;0;1719065829215;Noise;0.001682458320342404;-0.005256012187270291
32;15;0.005982027628915748;0.007305606502941334;0.003823564345209112;-0.0010605063407790906;0;0;0;0;1719065829215;Noise;0.001677081477541872;-0.005246549862956912
33;16;0.005969815973094441;0.007288290600765704;0.0038123513069524117;-0.001061494164592265;0;0;0;0;1719065829215;Noise;0.0016748216905580378;-0.005232268932548232
34;16;0.005958082169589303;0.007272851017879002;0.003803196666945045;-0.0010611649273279578;0;0;0;0;1719065829215;Noise;0.0016699086900597735;-0.005221964578469168
35;17;0.005942620547142718;0.007254221764353342;0.0037919311699060845;-0.0010615799255719856;0;0;0;0;1719065829215;Noise;0.0016663770782979447;-0.005210729854167793
36;17;0.005935090872732879;0.007245562335681499;0.003791711510935588;-0.0010512057604554637;0;0;0;0;1719065829215;Noise;0.0016615359207701758;-0.0052015779852449765
37;18;0.005926574571059055;0.00723348651963789;0.0037859265335018375;-0.0010479982386513906;0;0;0;0;1719065829215;Noise;0.0016590119250211414;-0.005189732522028373
38;18;0.005907672460018144;0.007210110756674111;0.0037685343289504862;-0.0010553118781191073;0;0;0;0;1719065829215;Noise;0.001656875258265949;-0.00517719086721082
39;19;0.0058987480434177265;0.007199557000691062;0.003764598872675868;-0.0010504207829817012;0;0;0;0;1719065829231;Noise;0.0016510814129089878;-0.005169808441000716
40;19;0.005890828561835832;0.00718867373464132;0.0037594989929824697;-0.0010472137622469417;0;0;0;0;1719065829231;Noise;0.0016479474638196366;-0.0051603893600930106
