Timestamp;Numpack;O1;O2;T3;T4;Timestamp_ms;label
1;0;-0.005222355487998165;-0.02150917550204704;-0.043575001139384936;-0.06800980459005837;1709764281125;Noise
2;0;-0.09489429354318368;-0.11094097333831665;-0.10675070760465788;-0.09506705808719951;1709764281125;Noise
3;1;-0.08894777630302242;-0.0854231677672388;-0.08244787167241263;-0.08624935855067495;1709764281173;Noise
4;1;-0.09333854259184626;-0.09061575085050588;-0.0796514284046621;-0.07633960972495757;1709764281173;Noise
5;2;-0.08271991160902736;-0.0842807011875859;-0.0776399498818936;-0.07487786585899414;1709764281173;Noise
6;2;-0.07816481974517231;-0.07645367227093303;-0.06964611903238449;-0.06971459980164241;1709764281173;Noise
7;3;-0.07563228457162552;-0.07355002086262274;-0.0639592922744967;-0.06209807397734579;1709764281173;Noise
8;3;-0.06914011344820636;-0.06980503886951794;-0.06129026714044272;-0.05774199317983886;1709764281173;Noise
9;4;-0.06265241708497626;-0.06331523677616957;-0.05659809778994429;-0.05431415988754651;1709764281173;Noise
10;4;-0.05876377581891745;-0.058191208003087525;-0.05086232666627666;-0.04896950364822317;1709764281173;Noise
11;5;-0.05432034713528111;-0.05440750496751434;-0.04688783749348602;-0.04405920017426013;1709764281173;Noise
12;5;-0.04876373744471607;-0.049394388799967714;-0.04307386027691962;-0.040641918718733905;1709764281173;Noise
13;6;-0.04448725514365037;-0.04418386889915382;-0.03806142765225218;-0.03665317158866799;1709764281173;Noise
14;6;-0.041091082525667844;-0.04037730193849143;-0.03348312307751655;-0.03187297036653547;1709764281173;Noise
15;7;-0.03686245836340163;-0.03680439404668334;-0.029966477578497575;-0.02783658162691438;1709764281189;Noise
16;7;-0.03241405335734271;-0.03254988450598262;-0.02624676686716043;-0.024375289270665235;1709764281189;Noise
17;8;-0.028748160023042146;-0.028573208596526456;-0.022217006095104352;-0.020569070796170763;1709764281189;Noise
18;8;-0.025242755690669583;-0.025228962794784593;-0.018762456097960012;-0.016843453055940927;1709764281189;Noise
19;9;-0.02144714795576874;-0.021752952087098265;-0.01565832634210551;-0.013701216358953161;1709764281204;Noise
20;9;-0.017946001547471724;-0.018105416935497942;-0.012288887892935918;-0.01066711682764776;1709764281204;Noise
21;10;-0.014927026964613788;-0.014867153059043403;-0.008924017674303286;-0.007402944960148261;1709764281204;Noise
22;10;-0.011867139648870761;-0.011939285382510434;-0.005976653694744982;-0.004343400219624982;1709764281204;Noise
23;11;-0.008767615131148432;-0.008977106907082089;-0.0032137152689415416;-0.0016336846652222903;1709764281219;Noise
24;11;-0.005958981796936769;-0.006109709744464453;-0.0004236401146613389;0.0010409951605083734;1709764281219;Noise
25;12;-0.0033402814670466796;-0.003494708103744415;0.0022151144315216698;0.0037092318212899045;1709764281219;Noise
26;12;-0.0007030802073586528;-0.0009767121882191532;0.004635209917523753;0.006164911197231504;1709764281219;Noise
27;13;0.0018401503729137403;0.0015294910809302564;0.006983185629678701;0.00841543573767467;1709764281235;Noise
28;13;0.004128074053710407;0.0038618524512799013;0.009265548386451883;0.0106136000148922;1709764281235;Noise
29;14;0.006281903056333249;0.005991910762134012;0.011373379121550897;0.012723074138250468;1709764281235;Noise
30;14;0.008392210745171269;0.008046581251335283;0.013349511414276094;0.014685107070704362;1709764281235;Noise
31;15;0.010392190307811688;0.010037811421568676;0.015264668325585262;0.016538136004669468;1709764281250;Noise
32;15;0.012235822114575967;0.011874971390113842;0.017068513898720994;0.01831203749912902;1709764281250;Noise
33;16;0.013988087152483786;0.013579833205312752;0.018716428095274296;0.019950431654081058;1709764281265;Noise
34;16;0.015644053570724736;0.015201453339898308;0.0202621323332437;0.02146788664970245;1709764281265;Noise
35;17;0.017187043827505022;0.016738982627941823;0.021743892867561954;0.022911644383043495;1709764281280;Noise
36;17;0.018632068987244566;0.018174201490126052;0.023143897488580478;0.024290312963444194;1709764281280;Noise
37;18;0.020005978248718748;0.019516087225099454;0.02442707033003444;0.025542643284438782;1709764281280;Noise
38;18;0.02126049747101888;0.020746092399804184;0.02559521434193357;0.026674804626964033;1709764281280;Noise
39;19;0.02239849829055629;0.02187332879736914;0.02668056517018158;0.027737873877981656;1709764281280;Noise
40;19;0.023465794455660216;0.022923035968574368;0.02768991192624526;0.028730790718782373;1709764281280;Noise
41;20;0.02446311813059765;0.02389830504444035;0.02862021355520028;0.02964182737127885;1709764281295;Noise
42;20;0.0253802257263942;0.024795083105573212;0.02946319474574466;0.030450647474026482;1709764281311;Noise
43;21;0.026188186219656018;0.025586101615999723;0.030207989328232543;0.031168022859674238;1709764281311;Noise
44;21;0.026907049166197794;0.026288907591492716;0.030872747725425143;0.03181926120237222;1709764281311;Noise
45;22;0.02756860321721888;0.02693530229521457;0.03147925586461042;0.03240945451307198;1709764281327;Noise
46;22;0.02816819977419982;0.027524328669187526;0.03203110905315043;0.03293798394656733;1709764281327;Noise
47;23;0.028695312451191057;0.028036074504370845;0.03250698733029367;0.03339330382368644;1709764281327;Noise
48;23;0.029149919185670115;0.028469048677834508;0.032892458891979004;0.03375305847146137;1709764281327;Noise
49;24;0.0295148663699365;0.028824260847272853;0.03321534297265316;0.03406341455001893;1709764281327;Noise
50;24;0.029834648051860313;0.029131333173154417;0.033486511169599;0.03431887583315074;1709764281327;Noise
51;25;0.03009735353441556;0.02938544429639478;0.03371297537876217;0.034532217396758824;1709764281327;Noise
52;25;0.030313544513660418;0.029585138282527623;0.033872672614393196;0.03466691431117397;1709764281327;Noise
53;26;0.030447091721043762;0.029703711313572967;0.033953762735791315;0.034727621041497514;1709764281343;Noise
54;26;0.03051214404717939;0.029759086415992897;0.03398200525975881;0.034749588434465295;1709764281343;Noise
55;27;0.030548071988619085;0.029788720011310943;0.03398470185709357;0.03474216287531817;1709764281343;Noise
56;27;0.0305486809870672;0.029781720250866783;0.03395179022584216;0.03469526447463522;1709764281343;Noise
57;28;0.030502147187917217;0.02971843229647675;0.033850637556042784;0.034570901070651416;1709764281359;Noise
58;28;0.030378340211314026;0.029585492442606665;0.03369089214163523;0.0344001631538049;1709764281359;Noise
59;29;0.030216474152666706;0.029415674656320334;0.03349334390816239;0.03419268287836985;1709764281359;Noise
60;29;0.030019814250181298;0.029214619163099087;0.033269996385229206;0.03396091302477089;1709764281359;Noise
61;30;0.029794884657235343;0.028981964534978033;0.033013356711762754;0.03369261896921216;1709764281375;Noise
62;30;0.029530533224374267;0.028710217995467247;0.03271858812195205;0.033386715807523615;1709764281375;Noise
63;31;0.029230137691115488;0.028400271923942455;0.03237624691723795;0.033024148385379704;1709764281375;Noise
64;31;0.02887031612624469;0.028034625192049134;0.03199033670466633;0.03263429816229291;1709764281375;Noise
65;32;0.02849317458878886;0.027653853383981186;0.03159029904952604;0.032231243639785134;1709764281407;Noise
66;32;0.02810300254679987;0.027262566781359965;0.031181802136984516;0.03181469721198482;1709764281407;Noise
67;33;0.02769021079200229;0.02684017963883889;0.030731412477621234;0.031345335226774296;1709764281423;Noise
68;33;0.027219482240525394;0.026359170661066855;0.030224726844721772;0.0308276592720631;1709764281423;Noise
69;34;0.02671037613174576;0.025846568413271598;0.029694003091208288;0.030295575915033623;1709764281423;Noise
70;34;0.026193814683097116;0.025330805903877263;0.029163912204808184;0.02976412596854061;1709764281423;Noise
71;35;0.025674080050634984;0.024809971114336804;0.028627653885450854;0.029220692186640917;1709764281423;Noise
72;35;0.025133814757509754;0.024261057721219004;0.02805477023741787;0.028633903438162633;1709764281439;Noise
73;36;0.024549845789920255;0.023671220909591284;0.02744462913301504;0.02801678471564628;1709764281455;Noise
74;36;0.023943545750626072;0.023063808736765168;0.026820475179647474;0.02738925400149128;1709764281455;Noise
75;37;0.023328771481715194;0.022451122193956508;0.02619757959666913;0.026766759744191404;1709764281485;Noise
76;37;0.022716889782259386;0.02183796638973945;0.025570952733573904;0.02613648617364106;1709764281485;Noise
77;38;0.02209460573396882;0.021212301135165035;0.024926082162096463;0.02547991687981721;1709764281485;Noise
78;38;0.021440677991904522;0.020552714873815603;0.02424599354037582;0.024789500934957687;1709764281485;Noise
79;39;0.02075661332708023;0.01986789274712919;0.023551066028971945;0.024099295081100536;1709764281485;Noise
80;39;0.020083992979493814;0.01919767467575184;0.022868374712516015;0.023415500771989173;1709764281485;Noise
81;40;0.019412280983260644;0.0185298284043256;0.02219375079994279;0.02273991229560579;1709764281485;Noise
82;40;0.018742228516885007;0.017854310459028966;0.02149974353255857;0.022035927772890318;1709764281485;Noise
83;41;0.018042732435333164;0.017151177628875303;0.020778613388642952;0.021307862237904374;1709764281485;Noise
84;41;0.01732535562666726;0.016437728766732107;0.020058737452472997;0.02059388829479758;1709764281485;Noise
85;42;0.01662789146087107;0.015742459045895885;0.01935328514241519;0.01988917367373233;1709764281485;Noise
86;42;0.015934649312271176;0.01505178393119877;0.018655181619237737;0.0191900553410278;1709764281485;Noise
87;43;0.015242373646287888;0.014356745940176552;0.017943900628779375;0.018469361945449236;1709764281501;Noise
88;43;0.014526204448884528;0.013639480827919215;0.017214230155218502;0.017737475844569417;1709764281501;Noise
89;44;0.013806277357616636;0.012922341530952508;0.01648789508567461;0.017013624832657115;1709764281501;Noise
90;44;0.01309823192696058;0.012219842255035473;0.01577886839322673;0.016306056376606648;1709764281501;Noise
91;45;0.012401371025021035;0.0115257219989644;0.015078532453912885;0.015605868089096475;1709764281517;Noise
92;45;0.011708868144182816;0.010833112358000108;0.01437496887024281;0.014897236923388846;1709764281517;Noise
93;46;0.011006464741626587;0.010129867668410952;0.013657223540803898;0.014172849218425654;1709764281517;Noise
94;46;0.010290766841990262;0.0094175470742357;0.012939433220708452;0.013460418833119547;1709764281517;Noise
95;47;0.009592700284883904;0.00872210197462664;0.012238729290402262;0.012766854326628163;1709764281517;Noise
96;47;0.008915559779779869;0.008051134113088665;0.011563074484229219;0.012090981050391747;1709764281518;Noise
