Timestamp;Numpack;O1;O2;T3;T4;O1_raw;O2_raw;T3_raw;T4_raw;Timestamp_ms;label;bipolar_left;bipolar_right
1;0;-5.70755528036891e-07;-1.0942506888647852e-06;-1.8863980735527413e-06;-2.9954981101407935e-06;-0.16868340366688125;-0.1148518703955368;-0.12171718761175881;-0.11197253415349404;1717534160895;Noise;2.2075983574909468e-08;1.6289518343736737e-07
2;0;-1.4868404395672428e-05;-1.8821214660042527e-05;-2.3398543097861766e-05;-2.863863227915245e-05;-0.15618377321603127;-0.10235223994468684;-0.10921755716090885;-0.09947290370264407;1717534160910;Noise;1.8788970805392596e-06;2.8252962804294736e-06
3;1;-6.604026385914875e-05;-7.598279978083709e-05;-8.681670878991885e-05;-9.857182404314881e-05;-0.1319066351953842;-0.08982438070715018;-0.09514512552750161;-0.08752831223326896;1717534160957;Noise;6.679992640422538e-06;8.249434884585932e-06
4;1;-0.00017202890147431207;-0.00018981268376493506;-0.0002086771716720548;-0.00022864061432679726;-0.11940700474453425;-0.07732475025630021;-0.08264549507665164;-0.075028681782419;1717534160957;Noise;1.367698939432898e-05;1.5683765662459384e-05
5;2;-0.0003454863029078109;-0.00037234548616708435;-0.0004003925293456033;-0.00042963750174205835;-0.09377793672364876;-0.06382223493789191;-0.06767584579071598;-0.0622467634647021;1717534160957;Noise;2.2213072011463672e-05;2.4513444941284108e-05
6;2;-0.0005940834181812345;-0.0006306539197308088;-0.0006684636795757575;-0.0007075170588680481;-0.08253563169062776;-0.05616651169444246;-0.05957380254154448;-0.0547916934887824;1717534160957;Noise;3.16658648708447e-05;3.41074377041698e-05
7;3;-0.0009214902403047275;-0.0009680327160988062;-0.001015824793575843;-0.0010648673549558205;-0.07400634194025225;-0.05038418806475455;-0.05339818324869466;-0.049117707364756936;1717534160957;Noise;4.154583733077225e-05;4.4042266415040524e-05
8;3;-0.001328767782380318;-0.0013852665675437178;-0.001442998097258099;-0.00150195977607787;-0.06766173139737262;-0.04607052428295544;-0.04880833512147438;-0.044893689054192595;1717534160957;Noise;5.1539364098431495e-05;5.402340308476288e-05
9;4;-0.001815057842829863;-0.0018813033091289785;-0.0019487467566840781;-0.002017383368627676;-0.06511961471520873;-0.044337887132537016;-0.04697880456810433;-0.04321483918651503;1717534160957;Noise;6.140903033967251e-05;6.383465973769592e-05
10;4;-0.0023782605214698153;-0.002453935453493235;-0.002530764924613682;-0.002608743454859464;-0.06475416636864316;-0.044070858069284506;-0.04673504518036383;-0.042989771833202205;1717534160957;Noise;7.10061265453677e-05;7.335034676202211e-05
