Timestamp;Numpack;O1;O2;T3;T4;Timestamp_ms;label
1;0;-0.01032219917507093;0.01200524521374246;-0.033210404596714586;-0.03540156879574661;1709677585143;Noise
2;0;3.8147009036072766e-07;0.0;-0.020710774145864627;-0.027635982166273276;1709677585143;Noise
3;1;-0.010722742769949695;0.00942574446272322;-0.033517869489545334;-0.03569682664568581;1709677585207;Noise
4;1;-0.010997401235009419;0.007695014662756599;-0.033735688911141315;-0.035888324631046895;1709677585207;Noise
5;2;-0.011232386810671626;0.00640106811625301;-0.033852037288701335;-0.03601878740195027;1709677585207;Noise
6;2;-0.011415873924135136;0.00534706625658632;-0.033925279546050596;-0.03610118494146818;1709677585207;Noise
7;3;-0.01155892520802041;0.004459385356316906;-0.033977540948430016;-0.036156498104570486;1709677585207;Noise
8;3;-0.011649715089526263;0.0037403142359869346;-0.03401873971818897;-0.03617671601935961;1709677585207;Noise
9;4;-0.011721049996423719;0.0031677276303554826;-0.03402484323963474;-0.036166416326919866;1709677585207;Noise
10;4;-0.011801540185489831;0.002663805640988961;-0.03401873971818897;-0.036153827813937965;1709677585207;Noise
11;5;-0.01187897861383306;0.002164461292706769;-0.03400958443602031;-0.03614772429249219;1709677585207;Noise
12;5;-0.011937725007748612;0.0016815201583100876;-0.03398517035023723;-0.03613589871969101;1709677585207;Noise
13;6;-0.011981594068140096;0.0012668621700879766;-0.03396418949526739;-0.036128650787974156;1709677585239;Noise
14;6;-0.012007534034284624;0.000948334644636769;-0.03394969363183368;-0.03607944114631762;1709677585239;Noise
15;7;-0.012033092530338794;0.0006538397348782873;-0.033910783682616887;-0.03602031328231171;1709677585239;Noise
16;7;-0.012043392222778533;0.000333404858975276;-0.03384631523734592;-0.03597262952101662;1709677585239;Noise
17;8;-0.012067043368380898;8.773812078296736e-06;-0.03379481677514722;-0.03593600839234199;1709677585239;Noise
18;8;-0.012038814581694205;-0.00024642967837303005;-0.03374408125312925;-0.035875736118064994;1709677585239;Noise
19;9;-0.012023937248170136;-0.00045127911689674084;-0.03366320959397277;-0.035797534749541046;1709677585255;Noise
20;9;-0.01200448227356174;-0.0006443029826192691;-0.033586534105810265;-0.03572619984264359;1709677585255;Noise
21;10;-0.01203652576115204;-0.00089645471234771;-0.033549531507045274;-0.03567508285053525;1709677585255;Noise
22;10;-0.012028896359344825;-0.0011371623393653292;-0.033495744224304416;-0.03562282144815583;1709677585255;Noise
23;11;-0.011997615811935246;-0.0013439191283408437;-0.033433946069665973;-0.03555987888324631;1709677585255;Noise
24;11;-0.011973201726152159;-0.0015033736261116277;-0.03337519967575042;-0.03549045132680066;1709677585255;Noise
25;12;-0.011994182581121999;-0.001661302243520969;-0.033327897384545696;-0.035425601411439335;1709677585255;Noise
26;12;-0.011996089931573802;-0.001854707579333858;-0.03326381040936509;-0.03537562882960208;1709677585255;Noise
27;13;-0.011991512290489474;-0.002049257325417829;-0.033192475502467636;-0.0353103974441504;1709677585271;Noise
28;13;-0.011995708461483442;-0.002221300336170517;-0.03314059557017858;-0.035233340485897525;1709677585271;Noise
29;14;-0.011946498819826908;-0.002337648713730539;-0.03308490093698591;-0.035157809408006106;1709677585271;Noise
30;14;-0.011910640631333;-0.0024646782538206616;-0.03302729895334144;-0.03509257802255442;1709677585271;Noise
31;15;-0.011883556254917388;-0.0026157404096035096;-0.03297885225186563;-0.03503993515008464;1709677585287;Noise
32;15;-0.011892711537086046;-0.002794649881982691;-0.03292010585795008;-0.03497317788427151;1709677585287;Noise
33;16;-0.011837016903893379;-0.0029087094390005484;-0.032852967122046585;-0.0349052762081873;1709677585287;Noise
