_id;timestamp;experiment;O1;O2;T3;T4;timestamp_ms;label
;2024-02-27T21:25:19,090Z;37;0,04088700000000;1,70668000000000;3,22888000000000;-0,95027600000000;1709069119090;Noise
;2024-02-27T21:25:19,094Z;37;0,04088700000000;1,70668000000000;3,22888000000000;-0,95027600000000;1709069119094;Noise
;2024-02-27T21:25:19,099Z;37;0,04088700000000;1,70668000000000;3,22888000000000;-0,95027600000000;1709069119099;Noise
;2024-02-27T21:25:19,103Z;37;-0,00996300000000;0,55276100000000;0,82193300000000;-0,11021000000000;1709069119103;Noise
;2024-02-27T21:25:19,108Z;37;-0,00996300000000;0,55276100000000;0,82193300000000;-0,11021000000000;1709069119108;Noise
;2024-02-27T21:25:19,112Z;37;-0,00996300000000;0,55276100000000;0,82193300000000;-0,11021000000000;1709069119112;Noise
;2024-02-27T21:25:19,117Z;37;0,40693300000000;1,78241000000000;2,01529000000000;0,42322200000000;1709069119117;Noise
;2024-02-27T21:25:19,122Z;37;0,40693300000000;1,78241000000000;2,01529000000000;0,42322200000000;1709069119122;Noise
;2024-02-27T21:25:19,127Z;37;0,40693300000000;1,78241000000000;2,01529000000000;0,42322200000000;1709069119127;Noise
;2024-02-27T21:25:19,131Z;37;0,40693300000000;0,52261900000000;0,02090870000000;0,28219900000000;1709069119131;Noise
;2024-02-27T21:25:19,140Z;37;-0,75476500000000;0,52261900000000;0,02090870000000;0,28219900000000;1709069119140;Noise
;2024-02-27T21:25:19,146Z;37;-0,44821300000000;-0,53379600000000;0,03930340000000;-0,16102400000000;1709069119146;Noise
;2024-02-27T21:25:19,153Z;37;0,41320600000000;-1,54305000000000;1,21527000000000;-0,46368400000000;1709069119153;Noise
;2024-02-27T21:25:19,158Z;37;0,41320600000000;-1,54305000000000;1,21527000000000;-0,46368400000000;1709069119158;Noise
;2024-02-27T21:25:19,163Z;37;0,44521600000000;-2,32694000000000;0,96537300000000;-0,46368400000000;1709069119163;Noise
;2024-02-27T21:25:19,167Z;37;-0,30232300000000;-2,58907000000000;-0,99204800000000;-1,31298000000000;1709069119167;Noise
;2024-02-27T21:25:19,172Z;37;-0,30232300000000;-2,58907000000000;-0,99204800000000;-1,31298000000000;1709069119172;Noise
;2024-02-27T21:25:19,176Z;37;-0,37693300000000;-1,81023000000000;-1,01638000000000;-0,01184000000000;1709069119176;Noise
