Timestamp;Numpack;O1;O2;T3;T4;Timestamp_ms;label
1;0;-0.12143070357389792;-0.031771117945783564;-0.11936847626540782;-0.10451021624585748;1709764511077;Noise
2;0;-0.12134945044465108;-0.0374084829411344;-0.11929981164914288;-0.10451403094676108;1709764511077;Noise
3;1;-0.12114574541639844;-0.0411957179982357;-0.11911441718522757;-0.10437937200486375;1709764511125;Noise
4;1;-0.12089702691748326;-0.043924373554585984;-0.11888057601983645;-0.10418825548959303;1709764511125;Noise
5;2;-0.12062923491405002;-0.04600758171804592;-0.11860591755477673;-0.10396089931573803;1709764511125;Noise
6;2;-0.12032939942302649;-0.04768147247454879;-0.11829730825167489;-0.1037125622869132;1709764511125;Noise
7;3;-0.11999523162387049;-0.04903950599623298;-0.11797954366640441;-0.10345354409555826;1709764511125;Noise
8;3;-0.11965724912381089;-0.05009770402689364;-0.11765186085878454;-0.10317888563049854;1709764511125;Noise
9;4;-0.11932994778628138;-0.050917483251078845;-0.117328755692249;-0.10288896836182439;1709764511125;Noise
10;4;-0.11899120234604106;-0.05163197673032449;-0.11699725818372554;-0.10260591755477673;1709764511125;Noise
11;5;-0.11864711632453569;-0.0523079417304437;-0.11666232744438881;-0.10233392938034952;1709764511141;Noise
12;5;-0.11831790763655438;-0.05291066447321365;-0.11633197434613643;-0.10206613737691629;1709764511141;Noise
13;6;-0.11797725484586224;-0.05335660300884534;-0.11600429153851656;-0.10178003480914574;1709764511141;Noise
14;6;-0.11762859118327254;-0.05369077080800134;-0.1156785160813485;-0.10149011754047159;1709764511141;Noise
15;7;-0.11732036335026107;-0.05400929833345255;-0.1153618959063491;-0.10121011849414682;1709764511157;Noise
16;7;-0.11702357961996042;-0.05439191283408435;-0.11504947190234366;-0.100948048542069;1709764511157;Noise
17;8;-0.11669780416279237;-0.05472112152206566;-0.11473704789833822;-0.10069398946188876;1709764511157;Noise
18;8;-0.11638042104761225;-0.05495076651646282;-0.11443568652695325;-0.10042810480890733;1709764511157;Noise
19;9;-0.11607715232577547;-0.05511556159549866;-0.11413966573683332;-0.10015611663448012;1709764511173;Noise
20;9;-0.11578380182628806;-0.05530667811076938;-0.1138417375962616;-0.09989786138330592;1709764511173;Noise
21;10;-0.1154843478053549;-0.05554280809670267;-0.11354342798559951;-0.09965257611520396;1709764511173;Noise
22;10;-0.11518870848532532;-0.05574269842405169;-0.11325427365710608;-0.09940233173592733;1709764511173;Noise
23;11;-0.11490069856710297;-0.05588079059676227;-0.11297580049114274;-0.09915094294637962;1709764511189;Noise
24;11;-0.11461955511050712;-0.055970436067997044;-0.11269694585508905;-0.09890680208854875;1709764511189;Noise
25;12;-0.11434222635481488;-0.0560631332999547;-0.11241999856948716;-0.09866647593162149;1709764511189;Noise
26;12;-0.11407557876165272;-0.05622106191736404;-0.11215525832677682;-0.0984410271082183;1709764511189;Noise
27;13;-0.11381121998903274;-0.05637670171423122;-0.11188365162243998;-0.09821672269508619;1709764511205;Noise
28;13;-0.113550294447226;-0.056451469851941924;-0.1116250149011754;-0.09798440741005651;1709764511205;Noise
29;14;-0.11329509095677467;-0.056478554228357535;-0.1113755334620795;-0.09775743270629188;1709764511205;Noise
30;14;-0.11304980568867272;-0.056525475049471904;-0.11112986672388718;-0.09753808740433445;1709764511205;Noise
31;15;-0.1128052833607515;-0.05665441194001383;-0.11087428176334549;-0.0973278973845457;1709764511236;Noise
32;15;-0.11254473928903512;-0.056756645924230506;-0.11062899649524355;-0.09711503707412442;1709764511236;Noise
33;16;-0.1122933504994874;-0.05679212264263405;-0.11038676298786448;-0.09690026941325132;1709764511236;Noise
34;16;-0.11205683904346375;-0.056789833822091886;-0.11015673652337697;-0.09669198674391437;1709764511236;Noise
35;17;-0.11183024580978948;-0.056834084352573734;-0.10992365829816657;-0.0964924778866557;1709764511236;Noise
36;17;-0.11159411582385619;-0.05691571895191093;-0.10968943566268508;-0.09629907255084282;1709764511236;Noise
37;18;-0.11135531554729038;-0.056999260901699926;-0.1094647497794626;-0.0961117707364757;1709764511267;Noise
38;18;-0.11113177407433898;-0.05702634527811554;-0.10924158977660157;-0.095916458050211;1709764511267;Noise
