Timestamp;Numpack;O1;O2;T3;T4;O1_raw;O2_raw;T3_raw;T4_raw;Timestamp_ms;label
1;0;-0.000842983631838703;-0.004936058528271451;-0.014826970222088964;-0.03204354577968066;-0.15535483870967742;-0.1375222563955845;-0.15700774861121045;-0.15030264883293995;1715718902907;Noise
2;0;-0.056721729205871464;-0.08592709290747354;-0.11394267699758157;-0.13576747691729368;-0.15655799537467516;-0.14128965500798704;-0.15822463819946117;-0.15153937486588942;1715718902907;Noise
3;1;-0.14900099299967845;-0.15371862860452912;-0.15238275626943187;-0.1482902407640077;-0.15736060844479413;-0.1437543332618077;-0.1589753713372911;-0.15228247860191213;1715718902971;Noise
4;1;-0.14343625192812928;-0.13821689557104408;-0.13281702221638858;-0.1280885877469022;-0.15785194192117874;-0.14542860548840092;-0.15941406194120591;-0.15274253153088715;1715718902987;Noise
5;2;-0.12470150276203221;-0.12259252555020099;-0.12137355670342034;-0.12049884568953118;-0.1580770092744916;-0.1465955224948144;-0.15964714016641632;-0.15301146794459147;1715718902987;Noise
6;2;-0.1193401750891695;-0.11760735502545595;-0.11569896935574256;-0.11413741663665179;-0.15813422978804567;-0.14743437522351763;-0.159739837398374;-0.15314078630522376;1715718902987;Noise
7;3;-0.11273807226395458;-0.11092457661752321;-0.10860048203613583;-0.10622576184051842;-0.15813041508714207;-0.1480504494194502;-0.1597379300479222;-0.1531648189209165;1715718902987;Noise
8;3;-0.10419549645201787;-0.1024732601108233;-0.10077924427455032;-0.09889133464186502;-0.15810676394153972;-0.14853186467348545;-0.15966926543165724;-0.15311942398016357;1715718902987;Noise
9;4;-0.09680596920679692;-0.09478104072573085;-0.09305895083792827;-0.09149962447528731;-0.1580056743675941;-0.14885344395965955;-0.1595414729513864;-0.15300803471377822;1715718902987;Noise
10;4;-0.08976845487977639;-0.0878076726371106;-0.08587392262786804;-0.08411607768911196;-0.15782485754476314;-0.14906248956917723;-0.1593541711370193;-0.1528615501990797;1715718902987;Noise
11;5;-0.08240590298137791;-0.0806723524951124;-0.07896808065770025;-0.07723584296059383;-0.15758758314855875;-0.14919524116062274;-0.15914169229668837;-0.1526780630856162;1715718903003;Noise
12;5;-0.07538332417696268;-0.0735380905829425;-0.07194079705772916;-0.07048986801218858;-0.15735107169253512;-0.14928069046086356;-0.1589074696612069;-0.15246215101447202;1715718903019;Noise
13;6;-0.06882455017903201;-0.06692439460552531;-0.06515205479869601;-0.06369256168312082;-0.15713744844193311;-0.1493218892306225;-0.15866561762391818;-0.1522206804472737;1715718903019;Noise
14;6;-0.062274580969644534;-0.060622013960474425;-0.058863498163378415;-0.05724632771129115;-0.15690284433636126;-0.14933218892306224;-0.1584012588512982;-0.1519601363755573;1715718903019;Noise
15;7;-0.05578009737659922;-0.054305631561869336;-0.05275366583060923;-0.05118743579669633;-0.15660262737524736;-0.14927763870014066;-0.15811096011253367;-0.15168852967122046;1715718903019;Noise
16;7;-0.04965028016329376;-0.04814836657316966;-0.046681478468835545;-0.0452322708230474;-0.15627456309753715;-0.14920287056242998;-0.15779815463843788;-0.15142188207805832;1715718903019;Noise
17;8;-0.04378430894695576;-0.04233202204817768;-0.04088076272786982;-0.03943903499251078;-0.15596824261497746;-0.14911665832200843;-0.15750213384831796;-0.15114379038218534;1715718903019;Noise
18;8;-0.038037948732330996;-0.03670767706890133;-0.03538775289124957;-0.03398627105711117;-0.15570121355172498;-0.14902319814987006;-0.1572053501180173;-0.15085272870324012;1715718903019;Noise
19;9;-0.03254943887665;-0.0312268285938842;-0.030026546518344053;-0.02877023313236384;-0.1554143480437737;-0.14890684977231006;-0.1568917817037408;-0.150558615263572;1715718903051;Noise
20;9;-0.027380159350932277;-0.026018089974476227;-0.02481364140809678;-0.02365185591650587;-0.15508933552678636;-0.14875235438571394;-0.15657287270819922;-0.15025572801182557;1715718903051;Noise
21;10;-0.02238543350368316;-0.021078136331585683;-0.01986625919267561;-0.018718554352500007;-0.15475135302672674;-0.14861655103354554;-0.15625587106310945;-0.14996619221324178;1715718903051;Noise
22;10;-0.017524529019742337;-0.01631008369670616;-0.01516361105702079;-0.014055304327050643;-0.15443282550127554;-0.14846701475812413;-0.15595222087118232;-0.14967398612402547;1715718903051;Noise
23;11;-0.01290183876734251;-0.011733312735476297;-0.010641151743978755;-0.009602005204740166;-0.15416579643802303;-0.1483273967050521;-0.15565162243997807;-0.14937796533390554;1715718903067;Noise
24;11;-0.008523350845707215;-0.007409211261054247;-0.006337933833342605;-0.005326824091091021;-0.1538991488448609;-0.14817366425863673;-0.1553540757694967;-0.14908842953532175;1715718903067;Noise
25;12;-0.00431765334135698;-0.0032863990479883726;-0.0022634328700977366;-0.0012620780805376805;-0.153585198960494;-0.14800886917960088;-0.15503516677395512;-0.14880423431800302;1715718903067;Noise
26;12;-0.00027712782361663;0.0006905028654770341;0.0016441802747322815;0.0026008728287662815;-0.15324454616980188;-0.14783110411749278;-0.1547238871802208;-0.14852194645113606;1715718903067;Noise
27;13;0.003560230786258622;0.004490947497594933;0.005390163806410463;0.006290175656481485;-0.15293441098633861;-0.14766173139737263;-0.15441794816775148;-0.148233173592733;1715718903067;Noise
28;13;0.0071945956059454915;0.008074960706860746;0.008928925028810155;0.00978717095107472;-0.1526811148463391;-0.14750799895095726;-0.15412574207853516;-0.14794592661469136;1715718903067;Noise
29;14;0.010644088225936911;0.011463439689372024;0.012259876720471198;0.01307829330328449;-0.15242400400543596;-0.14734396681210216;-0.15383773216031282;-0.14766134992728228;1715718903067;Noise
30;14;0.013905613045304568;0.014687486881739471;0.015432559514131654;0.01620331964211106;-0.15210318765944258;-0.14715056147628924;-0.15354400019073505;-0.14738058794077677;1715718903067;Noise
31;15;0.01699731193649835;0.017751765014203825;0.018461364828590558;0.019184730654000358;-0.15177970102281668;-0.14697203347400042;-0.15324569058007295;-0.14711050711680138;1715718903067;Noise
32;15;0.019930420381450074;0.020641634855211834;0.021309987477930163;0.02199049165019633;-0.1514901652242329;-0.14680266075388027;-0.15295462890112774;-0.1468430965834585;1715718903082;Noise
33;16;0.02269074684156088;0.023355690510565952;0.023976544871031763;0.02460995705854506;-0.15125327229811888;-0.14663633979448298;-0.15266890780344755;-0.14657492310993492;1715718903082;Noise
34;16;0.025268286186838195;0.025896707799316753;0.02647998682355574;0.02706974531379041;-0.150999594688029;-0.14646277090336887;-0.1523915790477553;-0.14629492406361014;1715718903082;Noise
35;17;0.027684817424626126;0.028280434504435136;0.02883813984260689;0.02939629655891334;-0.1506955630260115;-0.14626936556755596;-0.15210356912953293;-0.14601797677800826;1715718903082;Noise
36;17;0.02997118287547915;0.030529257780215483;0.03105755934146211;0.03158544698590626;-0.15039114989390365;-0.14607977493264668;-0.15182585890375033;-0.14575972152683403;1715718903082;Noise
37;18;0.03212039389485389;0.03263453189292784;0.03312323015466162;0.03361313973138204;-0.1501157284886632;-0.14591497985361085;-0.15155882984049782;-0.14550528097656343;1715718903098;Noise
38;18;0.03410609559272559;0.034576220356620904;0.035025468648972644;0.03547855380619415;-0.14989485730634433;-0.1457601029969244;-0.15129599694823928;-0.14525351071692535;1715718903098;Noise
39;19;0.03593066564800697;0.03635919773584797;0.036773807965516325;0.03719840414363879;-0.14966521231194718;-0.14560141143933433;-0.1510411749278783;-0.14500288486755836;1715718903098;Noise
40;19;0.037619104235712145;0.03801151757002974;0.03839423279155059;0.038793983159713274;-0.14937796533390554;-0.1454232649071359;-0.15078215673652337;-0.14476179577045037;1715718903098;Noise
41;20;0.039190226181368054;0.039552675484037236;0.03990233769964165;0.040271458190320276;-0.14909758481749041;-0.14524511837493742;-0.15051741649381303;-0.1445226140237942;1715718903098;Noise
42;20;0.04063803136930105;0.040968267583467;0.04128352350867988;0.04161880065275349;-0.14884085544667763;-0.14507994182581122;-0.15026183153327136;-0.14428991726867416;1715718903098;Noise
43;21;0.04195279728911497;0.04224866720233621;0.04252754081589958;0.04282703869657338;-0.14864363540996114;-0.14493116849057053;-0.15003066065851275;-0.14404653935102402;1715718903098;Noise
44;21;0.04312707430320956;0.043390196623927;0.04363652376749093;0.04390529195560347;-0.1484353527406242;-0.1447801063347877;-0.14979529361276017;-0.14381307965572324;1715718903098;Noise
45;22;0.04417825568792101;0.044417055978017754;0.044639046209452624;0.04488163381146231;-0.14818396395107647;-0.14462522947810125;-0.14955229716520038;-0.14360060081539233;1715718903113;Noise
46;22;0.04512870896994889;0.045343990684168965;0.045542551783540844;0.04575861956403053;-0.1479203681186372;-0.14446272321960757;-0.1493123524783635;-0.14338507021433852;1715718903113;Noise
47;23;0.04597706207923171;0.04616526369155536;0.04633797299571395;0.046525826179201556;-0.14768881577378823;-0.14431433135445723;-0.1490899554156832;-0.1431695396132847;1715718903113;Noise
48;23;0.04671342486180198;0.04687143468394004;0.047016005758531654;0.047175645209464594;-0.14750189542951148;-0.1441632691986744;-0.14886793982309324;-0.14292501728536347;1715718903113;Noise
49;24;0.04733460672592178;0.047466985747782624;0.04759048205302795;0.047730072146007836;-0.1472985718713492;-0.14400457764108432;-0.14863600600815394;-0.14270681639367713;1715718903113;Noise
50;24;0.047866993825627;0.04797768682498096;0.048082344795495786;0.048203456129133106;-0.1470509977827051;-0.1438367308013256;-0.14838881338960017;-0.14249319314307513;1715718903113;Noise
51;25;0.048319258551745334;0.04840812702384266;0.04849296259652042;0.04859408088531283;-0.14679312400162126;-0.14367117278210906;-0.1481671792671006;-0.14229025105500323;1715718903113;Noise
52;25;0.048686493188546606;0.04874938523550994;0.048808445192573005;0.04888424532232795;-0.1465661492978566;-0.14352850296831415;-0.14795698924731182;-0.1420854016164795;1715718903129;Noise
53;26;0.04895008130549983;0.04898545693636493;0.04901818820028241;0.04906953175720765;-0.14639792098800755;-0.14338964785542285;-0.1477475621677038;-0.14187521159669075;1715718903192;Noise
54;26;0.0491115677750218;0.04912380280224992;0.049136133734326314;0.04917003123148851;-0.1462148153446344;-0.14323973010991106;-0.14753660920773431;-0.14166349569654055;1715718903192;Noise
55;27;0.049195610880970346;0.04919158470795906;0.049188315711083945;0.049207135468893194;-0.14599051093150228;-0.14307989414204994;-0.14733328564957204;-0.1414708533009084;1715718903208;Noise
56;27;0.04921714275758158;0.04919661419657879;0.04917574131775013;0.04917551107093984;-0.1457513291848461;-0.14293493550771286;-0.14712919915122905;-0.14128927353789666;1715718903208;Noise
57;28;0.0491656345780256;0.049125042053485724;0.04908367181263461;0.049062265594500075;-0.14554495386596095;-0.14280981331807455;-0.14692320530243427;-0.14110311613380064;1715718903208;Noise
58;28;0.04903099014294184;0.04896943681504959;0.048907309492960266;0.0488646232944827;-0.14539274729990703;-0.142700331402141;-0.14675154376177194;-0.14092649548196362;1715718903208;Noise
59;29;0.04881169637880548;0.048729371573870785;0.04864831171009268;0.04858819890785785;-0.1452355816226784;-0.14257940538349664;-0.14656653076794698;-0.14074338983859047;1715718903208;Noise
60;29;0.04851961797565445;0.048424832081369065;0.04833420239612151;0.04826485953021514;-0.14503530982523902;-0.14244703526214147;-0.14636282573969436;-0.14056943947738598;1715718903223;Noise
61;30;0.04818599942926719;0.048081190683045116;0.04798125833640075;0.04790132086439094;-0.14480986100183582;-0.14230779867915982;-0.14616293541234532;-0.14038633383401283;1715718903223;Noise
62;30;0.047809550575322254;0.047690865658926454;0.047576855862403164;0.047481444537466715;-0.14461645566602294;-0.14218038766897934;-0.14597830388861074;-0.14020437260091076;1715718903223;Noise
63;31;0.047372068906845886;0.047234827659201103;0.04710262394209585;0.046988961704270096;-0.1444867558353003;-0.1420678539923229;-0.14580626087785806;-0.14002889635934482;1715718903239;Noise
64;31;0.046860705059435924;0.046705673551785766;0.04655887356829114;0.04643315244835205;-0.14433912691033068;-0.14195760913620867;-0.1456288772858403;-0.13985609040841143;1715718903239;Noise
65;32;0.046293710500098326;0.04612901599973571;0.04597536370062907;0.04584444234191443;-0.14413923658298167;-0.14180921727105836;-0.14544348282192499;-0.1396802326967551;1715718903239;Noise
66;32;0.045699621939189285;0.04552930400744099;0.0453696413650026;0.04523067098673236;-0.14392790215292184;-0.14167341391888993;-0.14526648069999762;-0.13952001525880361;1715718903239;Noise
67;33;0.04507473215305728;0.04489120980073976;0.04471749967760842;0.044563794555730944;-0.14374708533009084;-0.14155477672078773;-0.14510244856114252;-0.13935483870967744;1715718903239;Noise
68;33;0.044392452043800115;0.04419351177910427;0.04400516763631349;0.04383775684854328;-0.1436124263881935;-0.14144872803566746;-0.14493879789237776;-0.13919156951100303;1715718903239;Noise
69;34;0.04365344918038699;0.043442812386423904;0.04324482449033231;0.04306949091644877;-0.14347204539494077;-0.14133009083756526;-0.14476713635171543;-0.13902639296187683;1715718903239;Noise
70;34;0.042878218980797966;0.04266182782758873;0.04245931949932997;0.042279273805791336;-0.14329275445247122;-0.14121374246000526;-0.14460195980258922;-0.13887494933600364;1715718903255;Noise
71;35;0.04208210859176787;0.041859249936759504;0.041649990616218636;0.04146206462659985;-0.14309744176620653;-0.14109434232172235;-0.14445242352716783;-0.13873876451374484;1715718903255;Noise
72;35;0.0412556994885829;0.041023209642285556;0.04080414448046157;0.04060590939388917;-0.14293264668717068;-0.14098638628615026;-0.1442845766874091;-0.1385819803066066;1715718903255;Noise
73;36;0.040389190013433086;0.040147169882718325;0.03991959237796543;0.039713052225534215;-0.1428254535917793;-0.14089292611401188;-0.14411901866819254;-0.13842023698829364;1715718903255;Noise
74;36;0.039487514719610116;0.039237045344614384;0.03900276290011568;0.038790861041384905;-0.1427022387525928;-0.14078916624943377;-0.14396948239277116;-0.1382699377726915;1715718903255;Noise
75;37;0.03856026480856162;0.03830554238710959;0.038068239948330085;0.03785324192348884;-0.14253553632310517;-0.14067281787187375;-0.14382147199771117;-0.1381348973607038;1715718903271;Noise
76;37;0.037618805324379;0.037360722018493844;0.037120821494235345;0.03690242926339249;-0.1423440383377441;-0.14057134682783778;-0.14365743985885607;-0.13799947547862576;1715718903271;Noise
77;38;0.03666305640723133;0.03639950058294538;0.036154328324268056;0.035930227863846614;-0.1421834394297022;-0.1404691128436211;-0.14351019240397683;-0.1378610018358248;1715718903271;Noise
78;38;0.03568388700716382;0.03541222069738584;0.03515839507426483;0.03492521318981728;-0.14208273132584698;-0.1403855708938321;-0.14337591493216986;-0.13771947643230098;1715718903271;Noise
79;39;0.03466957154554875;0.034389699327819614;0.03413015559659557;0.03389335492097008;-0.1419728679398231;-0.14029249219178408;-0.14323896716973036;-0.13758863219130726;1715718903303;Noise
80;39;0.033635051048154695;0.03335386886620484;0.03309502795814957;0.03285989361904171;-0.14181799108313664;-0.14017690675440478;-0.14309400853539328;-0.13745397324940992;1715718903319;Noise
81;40;0.03260301779597068;0.032323138016009084;0.03206528667158157;0.031829641659734384;-0.14165052571346828;-0.140077724530911;-0.14295057578141765;-0.1373200772476933;1715718903319;Noise
82;40;0.031570301067462045;0.031286762554384756;0.031024636661519098;0.030783964732501452;-0.14150442266886012;-0.13998235700832082;-0.14283003123286364;-0.13718923300669958;1715718903319;Noise
83;41;0.030518799330958135;0.030229017904306224;0.029960651534482515;0.029713972028023027;-0.14140600338554707;-0.13989538182771857;-0.14269422788069525;-0.1370618219965191;1715718903319;Noise
