Timestamp;Numpack;O1;O2;T3;T4;O1_raw;O2_raw;T3_raw;T4_raw;Timestamp_ms;label
1;0;-0.005833503354589754;-0.028082354661320006;-0.06637739094828393;-0.11164437850538866;-0.1890977755525356;-0.1519330519991417;-0.17554948382328397;-0.14791922370836613;1717618145679;Noise
2;0;-0.1555359607722478;-0.18253758361642008;-0.17944117968289794;-0.15613398336290862;-0.17659814510168562;-0.13943342154829172;-0.16304985337243402;-0.13541959325751615;1717618145679;Noise
3;1;-0.13335665732597382;-0.12307502045253035;-0.12819486651626105;-0.14237388010093852;-0.18864802231600028;-0.15431914741434805;-0.1752473595117183;-0.1477212407314689;1717618145727;Noise
4;1;-0.15271371499122183;-0.15008114995938532;-0.13835391081983947;-0.13018249112731328;-0.18812350094175428;-0.15576339317645377;-0.17485406384855637;-0.14742865317216222;1717618145727;Noise
5;2;-0.13018522550287054;-0.13263306775752984;-0.13260836350789634;-0.12965952592872682;-0.18768290298738766;-0.1568841523019336;-0.17441117707364756;-0.14709410390291586;1717618145727;Noise
6;2;-0.12488472892891082;-0.11980951019310987;-0.11765465486155013;-0.11956737298586628;-0.18729723672603296;-0.15783324988675107;-0.17394387621295568;-0.14672979996662136;1717618145727;Noise
7;3;-0.12051260819450142;-0.11590912863215003;-0.10907809933688538;-0.10651105994717208;-0.1867936962067568;-0.15842605440717164;-0.17346627565982406;-0.14635328898743533;1717618145727;Noise
8;3;-0.1083462114123828;-0.10873519079146382;-0.10493813440571596;-0.10024750755875823;-0.18616770378847483;-0.1586556994015688;-0.17296883866199367;-0.1459516009822855;1717618145742;Noise
9;4;-0.09773620863929677;-0.09685406200404925;-0.09601279110980157;-0.09451337177130276;-0.1855493407720001;-0.1587529742746108;-0.17247445342488615;-0.1455483870967742;1717618145742;Noise
10;4;-0.09208524085417656;-0.0887657952241189;-0.0859970788533592;-0.08507364701830325;-0.18506334787688053;-0.15895934959349595;-0.17199074935030875;-0.14514860644207617;1717618145742;Noise
