Timestamp;Numpack;O1;O2;T3;T4;Timestamp_ms;label
1;0;-0.0049330740019864405;0.01277524590228916;-0.023044798784449653;-0.014199698490401754;1709677377079;Noise
2;0;0.0008161237433382124;-0.016839295643570312;-0.02866673391545624;0.0009485278918452411;1709677377079;Noise
3;1;-0.000363578980089041;-0.0038803212273104126;-0.03073834095725997;-0.007881567569262393;1709677377127;Noise
4;1;0.0032567893541601833;-0.01012180020639597;-0.03465822449161449;-0.005236405334881455;1709677377127;Noise
5;2;0.008132708500361074;-0.010646776679546832;-0.03767190762664896;-0.006244188650092353;1709677377127;Noise
6;2;0.011076482358547857;-0.008564125212336737;-0.038137352929866086;-0.008048600760116376;1709677377127;Noise
7;3;0.011695093630372355;-0.006648944828868686;-0.036875608081208266;-0.008952572827410687;1709677377127;Noise
8;3;0.01145039694394967;-0.005583842730033872;-0.035315555963282286;-0.009218927847940428;1709677377143;Noise
9;4;0.011161452547924;-0.004717037144013503;-0.033581290079862214;-0.009164905671918966;1709677377143;Noise
10;4;0.010556820065985129;-0.00424257019064278;-0.031587525555319296;-0.008283070576300844;1709677377143;Noise
11;5;0.0100375380933162;-0.004603269852152536;-0.03011565012364059;-0.006719031128726627;1709677377143;Noise
12;5;0.010395598516431903;-0.0051671602246887716;-0.02959199419025005;-0.005533206259423551;1709677377143;Noise
13;6;0.011371386269306782;-0.005121812029161177;-0.029355452272413984;-0.005046107958444068;1709677377143;Noise
14;6;0.012246230891744148;-0.0045891748915067865;-0.028850671377265158;-0.004709982291469572;1709677377191;Noise
15;7;0.012877377807797075;-0.003968160341063509;-0.028237357795120488;-0.0043819123931605475;1709677377191;Noise
16;7;0.013438229882233088;-0.003247770700916419;-0.027506756057146475;-0.004133442735962944;1709677377191;Noise
17;8;0.013760860146987852;-0.0025699873550024677;-0.026544950217221697;-0.0038099405157581145;1709677377191;Noise
18;8;0.013848240828266967;-0.002194597699570977;-0.025513560221458675;-0.003229039841354364;1709677377191;Noise
19;9;0.014028500369605013;-0.002033113672560205;-0.02471023807940398;-0.002526850425500271;1709677377223;Noise
20;9;0.014460456385329223;-0.0017875017009991723;-0.024109075400094326;-0.0019283028044903006;1709677377223;Noise
21;10;0.014972838126929844;-0.0014200400146506809;-0.023534340141445398;-0.001416829868233549;1709677377223;Noise
22;10;0.015423169518754776;-0.0010622527860135733;-0.022979377281394875;-0.0009864713729257346;1709677377223;Noise
23;11;0.015862551025435323;-0.0007122712069929094;-0.02242083646216031;-0.0006537162103796845;1709677377223;Noise
24;11;0.016235799288701003;-0.00030157659269036685;-0.021814929713983133;-0.00033535642476323346;1709677377223;Noise
25;12;0.016527336761512856;0.00012401842005971275;-0.021180552658066176;7.126544990398997e-05;1709677377223;Noise
26;12;0.016827612807382764;0.00047813957111486616;-0.02057565369900516;0.00053718120501145;1709677377239;Noise
27;13;0.01712782463931717;0.0007392941558919119;-0.02004383813996924;0.000936730717427281;1709677377239;Noise
28;13;0.017388334677818307;0.0009706162781526473;-0.01954554601003622;0.001265821398710898;1709677377239;Noise
29;14;0.017698125402290543;0.0012358084849140027;-0.019029670147652666;0.0016222882058585242;1709677377239;Noise
30;14;0.017989088253756336;0.0015183479291209778;-0.018589788035960453;0.001958024151001325;1709677377271;Noise
31;15;0.01828309533684802;0.00181758092586648;-0.018159786409093215;0.002281844190797244;1709677377287;Noise
32;15;0.018531069724019744;0.0020710594128914295;-0.017728796257209467;0.002550003806000234;1709677377287;Noise
33;16;0.018720100519296068;0.0022730962355623774;-0.01730120108097566;0.0027927817307613623;1709677377287;Noise
34;16;0.018924930960771746;0.002475114201004658;-0.016880068180057606;0.0030570996033389974;1709677377303;Noise
35;17;0.0191340408823919;0.002694379535000735;-0.016502079451868212;0.0033359132183647944;1709677377303;Noise
36;17;0.0193324728720512;0.00292156393581422;-0.016158612407465966;0.003611332049601401;1709677377303;Noise
37;18;0.019531820569014258;0.003090908283184035;-0.015806838826350145;0.003845157053106618;1709677377303;Noise
38;18;0.01971385169483142;0.0032172411380742005;-0.015461544452989529;0.0040404821557729065;1709677377303;Noise
39;19;0.01986584955253079;0.0033657789711440955;-0.015140617619849195;0.0042199028093818924;1709677377319;Noise
40;19;0.020024147994334385;0.003556698292200622;-0.01482892974912886;0.004429250976528465;1709677377319;Noise
41;20;0.020164458147817754;0.0037259815206027724;-0.014547955250051814;0.004636522646336516;1709677377335;Noise
42;20;0.020294961696208702;0.0038561593973014396;-0.01429085157771226;0.004794506892935146;1709677377335;Noise
43;21;0.0203899573441646;0.003922761221787141;-0.014023059718340392;0.004896465974738362;1709677377335;Noise
44;21;0.02048916382963739;0.00401621683455744;-0.013738182225822015;0.005040621858398708;1709677377335;Noise
45;22;0.020588519609759715;0.004131160695621361;-0.01352004440595067;0.00519221191323993;1709677377335;Noise
46;22;0.020694518295897524;0.004245559304095536;-0.013314231031969825;0.005338039390636595;1709677377335;Noise
47;23;0.02074713660296368;0.004291465856695709;-0.013121775846016703;0.005428893109808541;1709677377335;Noise
48;23;0.020789368211026726;0.00430957970252166;-0.012922913728658614;0.005487958770331147;1709677377335;Noise
49;24;0.02083787548205862;0.004340443674607286;-0.012731465630906769;0.005563079756015554;1709677377351;Noise
50;24;0.02088018473270381;0.004407350509580965;-0.012574160471274354;0.00565364408400626;1709677377351;Noise
51;25;0.02091006974498555;0.004467668788549872;-0.012440029118977236;0.005737586482595702;1709677377367;Noise
52;25;0.02093806418662325;0.004485468634527479;-0.012298283626847706;0.005794846783402363;1709677377367;Noise
53;26;0.020930084055507336;0.00445171033554459;-0.01217027962611894;0.005796388398749741;1709677377367;Noise
54;26;0.020908194742020214;0.004444668369643523;-0.012043145521417387;0.005816420033937675;1709677377367;Noise
55;27;0.020911758223959964;0.004483248855464694;-0.011922287976915413;0.005878455348224065;1709677377367;Noise
