Timestamp;Numpack;O1;O2;T3;T4;O1_raw;O2_raw;T3_raw;T4_raw;Timestamp_ms;label;bipolar_left;bipolar_right
1;0;-0.0010473146719872644;-0.00598558300040882;-0.017199476483620607;-0.034958501039445825;0;0;0;0;1717704854257;Noise
2;0;-0.05801795895272341;-0.08311177969121852;-0.10489065089212013;-0.11870805609025248;0;0;0;0;1717704854257;Noise
3;1;-0.1237977762085225;-0.1230855714921626;-0.11984531562097489;-0.11574712704675338;0;0;0;0;1717704854320;Noise
4;1;-0.11184435963174266;-0.10907791824653046;-0.10726495994506546;-0.10539505608280386;0;0;0;0;1717704854320;Noise
5;2;-0.10346708835028728;-0.10249808008166639;-0.10236877935911615;-0.1015012841210563;0;0;0;0;1717704854320;Noise
6;2;-0.09929138921983949;-0.09703561016473472;-0.09566974590355315;-0.09437164860186797;0;0;0;0;1717704854320;Noise
7;3;-0.0923154556526562;-0.09010024231478297;-0.0884054085073771;-0.08678200505098488;0;0;0;0;1717704854320;Noise
8;3;-0.08481723351137305;-0.08306437761110175;-0.08182236447796498;-0.08035870552630087;0;0;0;0;1717704854320;Noise
9;4;-0.07828872669887232;-0.07639742839528907;-0.07519400663315423;-0.0739649521248893;0;0;0;0;1717704854320;Noise
10;4;-0.07213337300630229;-0.07026315925028825;-0.06886968104996072;-0.06750334043624662;0;0;0;0;1717704854320;Noise
11;5;-0.06581258880189012;-0.06426007641536557;-0.06304320107781791;-0.06157383902559843;0;0;0;0;1717704854320;Noise
12;5;-0.05971330049291623;-0.0582092637889815;-0.057256691127648196;-0.05600147197682759;0;0;0;0;1717704854335;Noise
13;6;-0.05412468910891732;-0.05248695022672223;-0.05151608449608602;-0.050420574741636415;0;0;0;0;1717704854351;Noise
14;6;-0.0487321212775953;-0.04715910010415314;-0.04614143844851526;-0.045013113512396785;0;0;0;0;1717704854351;Noise
15;7;-0.04338895411751764;-0.04194862209567418;-0.04104629956881922;-0.0399600268555389;0;0;0;0;1717704854351;Noise
16;7;-0.038320345220114405;-0.03687659587467351;-0.03604310569591007;-0.03508293135126905;0;0;0;0;1717704854351;Noise
17;8;-0.0335422723499903;-0.03211047899259256;-0.03124515171120379;-0.03030984792445679;0;0;0;0;1717704854398;Noise
18;8;-0.02888281841418916;-0.02757368754564027;-0.026749966853884644;-0.025789348367680986;0;0;0;0;1717704854398;Noise
19;9;-0.024365459474580575;-0.023139796696398207;-0.022428513662447358;-0.021528344719229153;0;0;0;0;1717704854398;Noise
20;9;-0.020102410589544206;-0.018874269520779308;-0.018212236918174085;-0.017398983836727666;0;0;0;0;1717704854413;Noise
21;10;-0.01604574994061636;-0.014850233263473456;-0.014203083948700623;-0.01342372264542746;0;0;0;0;1717704854413;Noise
22;10;-0.012133518717291736;-0.011009227430292867;-0.010415982317169892;-0.009667269719500382;0;0;0;0;1717704854413;Noise
23;11;-0.008400527300295835;-0.007314355114829141;-0.006780432285665938;-0.006095387294749344;0;0;0;0;1717704854413;Noise
24;11;-0.0048725394268558375;-0.0038073352989158593;-0.003296225834105826;-0.0026593000923185173;0;0;0;0;1717704854413;Noise
25;12;-0.0015015044248798404;-0.0004885568004624474;-4.335603250638087e-06;0.0006110611366807461;0;0;0;0;1717704854413;Noise
26;12;0.0017273837941047532;0.002680528724283704;0.003109898522836829;0.0036895195482884446;0;0;0;0;1717704854413;Noise
27;13;0.004780229361813326;0.005700889565616762;0.006085448407930016;0.006616665208241557;0;0;0;0;1717704854413;Noise
28;13;0.007666142780237806;0.008554341102012586;0.008907343947669233;0.009399876699376364;0;0;0;0;1717704854413;Noise
29;14;0.010404295774549155;0.011249371070164216;0.011567259416210618;0.012030076894461672;0;0;0;0;1717704854413;Noise
30;14;0.013002666649242656;0.013809543525553636;0.014085451141397698;0.014508720121227725;0;0;0;0;1717704854413;Noise
31;15;0.015448037783755808;0.016225178719878386;0.016467492555250374;0.016849944860268806;0;0;0;0;1717704854428;Noise
32;15;0.01774717694422634;0.018489239538723723;0.018703089835696574;0.019055228866818652;0;0;0;0;1717704854444;Noise
33;16;0.019915563904760347;0.020618891282538243;0.020798589576827453;0.0211207704664389;0;0;0;0;1717704854444;Noise
34;16;0.02195040571706386;0.02262006191688215;0.022765103128335795;0.023054207484051403;0;0;0;0;1717704854444;Noise
35;17;0.02385342130673962;0.024494873178241505;0.024611558067817896;0.024869197556427025;0;0;0;0;1717704854444;Noise
36;17;0.02563399904374819;0.02624158160119805;0.026326868241994816;0.026553548083370515;0;0;0;0;1717704854444;Noise
37;18;0.02728569210250953;0.027860053059612255;0.027913969165524577;0.02811176976524621;0;0;0;0;1717704854444;Noise
38;18;0.02881665917641385;0.029364239265873948;0.0293902770705472;0.02955827630182739;0;0;0;0;1717704854444;Noise
39;19;0.03023340635763816;0.030754213779573547;0.03075609980214722;0.030899432498699753;0;0;0;0;1717704854444;Noise
40;19;0.03154824079319951;0.03204251338559061;0.032017877707744447;0.032132529827435974;0;0;0;0;1717704854444;Noise
41;20;0.03274921298782374;0.033209901826012356;0.033153117879805905;0.033237795892546274;0;0;0;0;1717704854459;Noise
