Timestamp;Numpack;O1;O2;T3;T4;O1_raw;O2_raw;T3_raw;T4_raw;Timestamp_ms;label
1;0;-0.0002529697745940618;-0.0007757072635313361;-0.001224035476637682;-0.002358610123560727;-0.016577927186896504;0.023523353122094273;-0.027923610614405264;-0.020600529289750376;1716326415727;Noise
2;0;-0.004926564110401186;-0.007738139336454783;-0.009947718167880083;-0.012107451500890392;-0.017093293278973846;0.018351381636983525;-0.0283409388932599;-0.02103311637221944;1716326415727;Noise
3;1;-0.013411632244588993;-0.012666938908670936;-0.011219053434984309;-0.010896200308675882;-0.017361848222587798;0.014711394034761462;-0.028593472093078703;-0.021329137162339366;1716326415775;Noise
4;1;-0.01131029546925848;-0.011408061635380719;-0.011565760519750574;-0.012079970909978865;-0.01750985861764776;0.012022411367808693;-0.028763226283289228;-0.021532079250411274;1716326415775;Noise
5;2;-0.011973060590215492;-0.011238881202061094;-0.011217510804250715;-0.011927674407314896;-0.017643754619364377;0.009938058794077676;-0.028852108814343275;-0.021649953508332737;1716326415791;Noise
6;2;-0.011966791295576646;-0.011259153991588318;-0.011126690727379786;-0.011539572546954282;-0.017821901151562836;0.008216102806189353;-0.028930691652957585;-0.021725484586224163;1716326415791;Noise
7;3;-0.011336101317599302;-0.0108331028221361;-0.011116498675135648;-0.01154675814691798;-0.017947404811291517;0.00679932289058961;-0.02898524187587917;-0.021780416279236107;1716326415791;Noise
8;3;-0.010929894689969757;-0.010112979534651722;-0.010502877624587178;-0.01122546246078265;-0.017977159478339652;0.0056076103283026965;-0.028988675106692417;-0.02183458503206733;1716326415791;Noise
9;4;-0.010709927000449879;-0.009735393642717798;-0.009880127713591539;-0.01049569503010405;-0.01793939393939394;0.004598621939298572;-0.028975705123620153;-0.02187730968218773;1716326415791;Noise
10;4;-0.010137771337639701;-0.009381896532107695;-0.009513560405706969;-0.009914421292838961;-0.01794397158047827;0.00370636339794483;-0.028966168371361133;-0.021871587630832322;1716326415791;Noise
11;5;-0.009437660045827561;-0.008805303849404209;-0.009061466339853799;-0.009431193903807183;-0.018030946761080514;0.0028846768233078226;-0.028961590730276807;-0.02188570202417567;1716326415791;Noise
12;5;-0.008916682142600066;-0.008299772798870788;-0.008522628795174441;-0.00879460307837441;-0.01809732255680328;0.0021537801301766686;-0.02893793958467444;-0.02186739145983835;1716326415791;Noise
13;6;-0.008313424721812662;-0.007876572784905049;-0.008103732742245096;-0.008138536193396557;-0.018068712300026227;0.0015312209427079608;-0.02891161814843955;-0.021857854707579335;1716326415791;Noise
14;6;-0.007513573721814448;-0.007248884277875789;-0.007704437517582139;-0.007664168665762939;-0.01799623298285769;0.0009716043201487733;-0.02887041937868059;-0.021853277066495005;1716326415791;Noise
15;7;-0.006806990222738131;-0.006507175609804432;-0.007141369077372479;-0.007220692026736454;-0.017978303888610735;0.0004043582957823713;-0.02883379825000596;-0.02184526619459743;1716326415807;Noise
16;7;-0.006286983802181093;-0.005894887273741124;-0.006555886637556158;-0.0067047681036415336;-0.018057649667405765;-0.00012435924945759723;-0.028803280642777103;-0.021841451493693823;1716326415807;Noise
17;8;-0.005789721526211392;-0.005368838260215405;-0.006021883599587137;-0.006183175103150809;-0.018095033736261118;-0.000581360417709749;-0.02877695920654221;-0.021820089168633622;1716326415807;Noise
18;8;-0.005253158197954188;-0.00479572170001112;-0.005440563879413831;-0.005651491629367657;-0.018055742316953963;-0.0010162363207209784;-0.028745678659132634;-0.02180292301456739;1716326415807;Noise
19;9;-0.004761261112207998;-0.004254529251846625;-0.004818428305692839;-0.005042924159322911;-0.017969530076532438;-0.0013889325990034094;-0.028703716949192954;-0.02178194215959755;1716326415807;Noise
20;9;-0.004256994445018456;-0.003790672536634409;-0.004264559158973552;-0.004417417453596008;-0.017956560093460174;-0.0017665879884605298;-0.028652218486994254;-0.02174989867200725;1716326415807;Noise
21;10;-0.003708450277674966;-0.0033596028951136973;-0.0038229808546062518;-0.00388109395874756;-0.0180233173592733;-0.0021438619078272894;-0.028620937939584676;-0.021720906945139833;1716326415807;Noise
22;10;-0.0031641848380337127;-0.002902032417705433;-0.0033922515850355124;-0.0033866710487802953;-0.018037431752616646;-0.002463533843549579;-0.02857516152874139;-0.021699926090169994;1716326415807;Noise
23;11;-0.002637416676236315;-0.0024139863149997246;-0.0029225070233090014;-0.0028721309028043756;-0.017982118589514342;-0.002759554633669504;-0.028516415134825834;-0.02168810051736881;1716326415823;Noise
24;11;-0.0021050459906800053;-0.0019321857836047441;-0.00247122593279641;-0.0023821414608994566;-0.017893236058460292;-0.003055193953699068;-0.02846110197172353;-0.021651860858784542;1716326415823;Noise
25;12;-0.0015764806483559292;-0.001439810978194971;-0.0020396179261742433;-0.00194955485601471;-0.01786996638294829;-0.003339007700927449;-0.028428677014042867;-0.021636602055170113;1716326415823;Noise
26;12;-0.0011089983925052329;-0.0009755962750502407;-0.0016215828276034546;-0.0015622784366615798;-0.017921846315237345;-0.003625491738788356;-0.02840349998807906;-0.021602269747037647;1716326415823;Noise
27;13;-0.0007111466131619742;-0.000563969726296914;-0.0012121602614874355;-0.00116019888908899;-0.017956941563550533;-0.00388985051140834;-0.028359630927687576;-0.021576329780893116;1716326415839;Noise
28;13;-0.00030811019153209786;-0.00015125919136484047;-0.0007960505427060165;-0.00074476513806603;-0.01789666928927354;-0.004122165796438023;-0.028309658345850322;-0.021538945712037766;1716326415839;Noise
29;14;0.00011125808046891892;0.0002775412928244821;-0.00036426502052847357;-0.00032852488935862447;-0.01780816822830985;-0.004314045251889469;-0.02826693369572992;-0.021513005745893238;1716326415839;Noise
30;14;0.0005143493543235012;0.0006869385306576644;5.1855558108596174e-05;6.953828243256487e-05;-0.017752855065207546;-0.004526524092220394;-0.028222683165248074;-0.02147218844622464;1716326415839;Noise
31;15;0.0008792377541982873;0.001039860848906417;0.0004126516710398528;0.00042162822935076316;-0.017822282621653196;-0.004790119924659658;-0.028171184703049378;-0.02144662995017047;1716326415855;Noise
32;15;0.0011992761857357987;0.0013416733029421785;0.0007324927206762284;0.0007608571345587099;-0.017838685835538708;-0.0049995470042676965;-0.028136470924826552;-0.021412679112128366;1716326415855;Noise
33;16;0.001531307450026153;0.0016676112135146502;0.0010748227679670654;0.0011144092400502347;-0.01778604296306893;-0.005181508237369764;-0.028096035095248315;-0.021379872684357343;1716326415871;Noise
34;16;0.0018687809712170974;0.0019915846721101104;0.001414775790884979;0.0014711609603791113;-0.017696397491834156;-0.005333714803423695;-0.028047588393772502;-0.021354314188303174;1716326415871;Noise
35;17;0.002209937410480258;0.002304729331516528;0.001722647376996534;0.0017852073879945447;-0.017684571919032974;-0.0055187277972486475;-0.028007152564194265;-0.021332951863242973;1716326415887;Noise
36;17;0.0025083087873122977;0.0025715777661022877;0.0019770049796955192;0.0020482777201806593;-0.017726152158882295;-0.005728917817037408;-0.027966716734616027;-0.02131044512791169;1716326415887;Noise
37;18;0.0027707733285080543;0.002818801175541294;0.0022182878015924077;0.0022995031355820175;-0.017748658894213575;-0.005913549340772001;-0.027933147366664284;-0.021277257230050306;1716326415919;Noise
38;18;0.0030282998089497673;0.0030717798456697644;0.002470671204865431;0.002559041495707885;-0.01770364542355101;-0.00607567412917531;-0.02789881505853182;-0.021268864888062372;1716326415919;Noise
39;19;0.0032916807598481835;0.003330861720793769;0.002723432485055816;0.0028109145100249366;-0.017615525832677684;-0.006216818062608779;-0.02784731659633312;-0.02123605846029135;1716326415919;Noise
40;19;0.0035466512031947115;0.0035865681438734844;0.0029720686417723536;0.0030461743548482346;-0.017585389695539185;-0.0063594878764036905;-0.02781145840783921;-0.021207448203514292;1716326415919;Noise
41;20;0.0037710626836078526;0.003804218966513853;0.003180550001454575;0.003239685875432025;-0.017625825525117423;-0.006523901485349165;-0.027775218749254944;-0.02118074529718904;1716326415919;Noise
42;20;0.0039520406335492655;0.003985704708372116;0.003367927309375615;0.003424309382125687;-0.017649476670719786;-0.006687933624204278;-0.027728679398230933;-0.0211471759292373;1716326415919;Noise
43;21;0.004130151068647786;0.004169727999205609;0.003566680147776135;0.003625169232634432;-0.0175930190973464;-0.006816107574565482;-0.02769511003027919;-0.02113763917697828;1716326415935;Noise
44;21;0.0043214667548218556;0.004360781843027168;0.003765640702073208;0.0038201475596212225;-0.017508332737286317;-0.006927115370860454;-0.02764857067925518;-0.02110712156974942;1716326415935;Noise
45;22;0.004501751298128717;0.004537851133431107;0.003951699869586717;0.004004104502254645;-0.017464845146985195;-0.007043082278330115;-0.027610805140309468;-0.02105981927854469;1716326415935;Noise
46;22;0.004666536023898803;0.004685108307944347;0.004093023753456318;0.004136844670409093;-0.01753656152397301;-0.007206732947094867;-0.027582576353622774;-0.02103845695348449;1716326415935;Noise
47;23;0.004779235517947956;0.004784260510766473;0.0041992676422181584;0.0042550261698068425;-0.01755639796867177;-0.0073394845385404;-0.02754938845576139;-0.021030827551677275;1716326415935;Noise
48;23;0.004897958859173476;0.00490328051321259;0.0043286259383929805;0.004391590546203143;-0.017495362754214053;-0.007455832916100422;-0.02750628233555063;-0.02100565052571347;1716326415935;Noise
49;24;0.005029871361751537;0.005032161343684604;0.004465127395687902;0.00453415438902914;-0.017403046992346755;-0.007548530148058079;-0.027460124454616982;-0.020989628781918318;1716326415965;Noise
50;24;0.0051661673566134325;0.005156722786509254;0.004581280158058207;0.004642212398961305;-0.01738359201773836;-0.007651527072455476;-0.0274269365567556;-0.020956822354147295;1716326415965;Noise
51;25;0.005262265478227662;0.005241917480727073;0.004660770315699005;0.004716264633977986;-0.017422501966955155;-0.007792671005888945;-0.027404429821424315;-0.020925923276828077;1716326415965;Noise
52;25;0.005327587641139796;0.005301542664011607;0.004723244192708163;0.004784458649757453;-0.017431275779033452;-0.007896812340557424;-0.027366282812388242;-0.02089197243878597;1716326415965;Noise
53;26;0.005399459646711895;0.005379734256591161;0.004810006369445535;0.0048728402617490806;-0.017377107026202227;-0.007983024580978947;-0.027325084042629285;-0.02087976539589443;1716326415965;Noise
54;26;0.005482415213770735;0.005460913656883048;0.004893452835548994;0.004952199731172693;-0.017295090956774672;-0.008060081539231816;-0.027299525546575113;-0.020866413942731803;1716326415965;Noise
55;27;0.005552058203493549;0.005524224354015443;0.004951407276441223;0.004997435430132336;-0.017281739503612045;-0.008182533438237608;-0.027280452042057077;-0.020838948096225832;1716326415965;Noise
