Timestamp;Numpack;O1;O2;T3;T4;Timestamp_ms;label
1;0;-0.023109427886342442;0.007184831871692648;-0.03839463694426003;-0.021772154705600594;1709158067565;Noise
2;0;-0.019562954822460846;-0.01047347192835389;-0.028854071433365797;-0.004187086403993987;1709158067565;Noise
3;1;-0.022784830902864546;-0.004189173177636188;-0.04330349331664092;-0.01862972413810097;1709158067644;Noise
4;1;-0.024351293475399136;-0.00886963612935962;-0.04361575355020994;-0.016295174062188743;1709158067644;Noise
5;2;-0.022882375330195766;-0.01112432191020323;-0.04559229784548789;-0.016565647492753872;1709158067644;Noise
6;2;-0.02122171957399132;-0.0106764787704227;-0.04634524980099873;-0.018094838670205296;1709158067644;Noise
7;3;-0.021292116529484074;-0.009964598416754646;-0.045616303215400444;-0.018782722951068517;1709158067660;Noise
8;3;-0.021993171551038436;-0.0102112489872409;-0.04500835005171919;-0.018888692439765792;1709158067660;Noise
9;4;-0.022267511759395463;-0.010501688635634936;-0.04469033293398585;-0.019286320812348687;1709158067660;Noise
10;4;-0.022644533395429697;-0.010554802967419074;-0.0439866950896654;-0.019471578167680276;1709158067660;Noise
11;5;-0.023281752548395155;-0.010971060471458523;-0.043311001507601435;-0.01906187043194462;1709158067660;Noise
12;5;-0.023503559749248216;-0.011628004285185877;-0.04320792037233728;-0.018716652186450456;1709158067660;Noise
13;6;-0.023287487084440096;-0.011970688677704414;-0.04328537673273314;-0.0188150913422132;1709158067708;Noise
14;6;-0.023204732319318074;-0.012101673909900225;-0.0431186661798643;-0.018992834087912677;1709158067708;Noise
15;7;-0.023321508367549523;-0.012288346178841909;-0.04292188803232151;-0.01906637937426746;1709158067724;Noise
16;7;-0.023324666513910047;-0.012372805335148274;-0.042777082832531746;-0.01916849722195582;1709158067724;Noise
17;8;-0.023326157081116912;-0.012343577233738526;-0.0425335955234034;-0.01928603344160398;1709158067724;Noise
18;8;-0.023498888996836612;-0.012431943929002383;-0.04218974360446221;-0.01927226838883582;1709158067740;Noise
19;9;-0.023689445655127064;-0.012737707970175864;-0.04195854347051844;-0.019217740817534315;1709158067740;Noise
20;9;-0.02373983322396193;-0.012972039689676501;-0.04180411121345157;-0.019221641694824;1709158067740;Noise
21;10;-0.02373816981552368;-0.013061468001806593;-0.04162916745458521;-0.01921569299651823;1709158067740;Noise
22;10;-0.02374116609021628;-0.01312180779475405;-0.041464757150926776;-0.019171397541688916;1709158067740;Noise
23;11;-0.02373486098089901;-0.013238300917325165;-0.041337473300411966;-0.019187644681897844;1709158067788;Noise
24;11;-0.02374068445192155;-0.013371880235726837;-0.04119023405857018;-0.019276840593286933;1709158067788;Noise
25;12;-0.023809736006858113;-0.013484901469334735;-0.0409730426499942;-0.01932591149541408;1709158067788;Noise
26;12;-0.023885816644529684;-0.013542629239615297;-0.04077728184710763;-0.0192884369254512;1709158067788;Noise
27;13;-0.023896901235597297;-0.013602738370386135;-0.04063659907394343;-0.01924027363273178;1709158067788;Noise
28;13;-0.02389397585159187;-0.013703757710980044;-0.04049644560960455;-0.019245273093311616;1709158067788;Noise
29;14;-0.023945310135806024;-0.013856570868111396;-0.04034297004092547;-0.019283515979179697;1709158067788;Noise
30;14;-0.023987732782220994;-0.013977832641922967;-0.04018090683913849;-0.019293230160644555;1709158067788;Noise
