Timestamp;Numpack;O1;O2;T3;T4;Timestamp_ms;label
1;0;-1.4770510853177137e-07;-9.789165989885278e-07;-3.4798930977084823e-06;-9.147687379910625e-06;1709240909225;Noise
2;0;-1.9933775754145468e-05;-3.780396743813423e-05;-6.445035737729431e-05;-0.00010135605076954849;1709240909240;Noise
3;1;-0.00014977668497518975;-0.00021075844281596008;-0.00028545486654228127;-0.000375259555798529;1709240909286;Noise
4;1;-0.0004814510325237706;-0.0006049710319333812;-0.0007467151883622687;-0.0009077212932526794;1709240909286;Noise
5;2;-0.0010888950677563345;-0.001290888916651588;-0.0015144142404396477;-0.0017603216658253918;1709240909286;Noise
6;2;-0.0020292257118176248;-0.0023214265684445004;-0.0026373507701341237;-0.0029776756344158037;1709240909286;Noise
7;3;-0.0033428651605164903;-0.003732994174030813;-0.004148202876248729;-0.004588912882103651;1709240909286;Noise
8;3;-0.005055409983091571;-0.005547624782535661;-0.0060655239303806854;-0.006609318666342664;1709240909286;Noise
9;4;-0.00717908708878664;-0.007774584558977176;-0.008395630782965952;-0.009042299892282652;1709240909286;Noise
10;4;-0.009714528868214344;-0.0104119202067344;-0.011134132878424283;-0.011881095434401433;1709240909286;Noise
11;5;-0.01265263571742924;-0.013448268179915741;-0.014267543603055382;-0.015110251326715955;1709240909286;Noise
12;5;-0.015976088116039327;-0.01686448149204941;-0.017774922147922718;-0.018707121075070096;1709240909286;Noise
13;6;-0.019660667344392466;-0.02063488477486658;-0.021629193373841768;-0.022643256196990875;1709240909286;Noise
14;6;-0.02367660809448665;-0.02472850239848811;-0.025798287083406812;-0.026885568382044506;1709240909286;Noise
15;7;-0.02798984146842056;-0.029110326740441717;-0.030246335114089487;-0.031397430269018194;1709240909286;Noise
16;7;-0.03256306767643579;-0.0337424389256537;-0.034934836428825125;-0.03613980903685716;1709240909286;Noise
17;8;-0.037356795159480254;-0.03858496549274866;-0.03982359238447246;-0.04107221415206685;1709240909286;Noise
18;8;-0.042330270680986944;-0.04359693612095933;-0.04487147720123296;-0.04615342144055039;1709240909286;Noise
19;9;-0.04744220780831822;-0.0487370250433252;-0.05003715774325346;-0.05134214183768902;1709240909286;Noise
20;9;-0.05265142007832293;-0.053964194239045304;-0.055279773432702274;-0.05659771973835284;1709240909286;Noise
21;10;-0.057917497815593716;-0.05923833024769082;-0.06055954988105601;-0.0618807463502998;1709240909318;Noise
22;10;-0.06320141531247044;-0.06452081191462351;-0.06583830005213764;-0.06715349846244381;1709240909334;Noise
23;11;-0.06846593353239133;-0.0697748957915915;-0.07107978757211585;-0.07238026514630126;1709240909334;Noise
24;11;-0.07367589053108078;-0.07496599065637799;-0.0762500071296636;-0.07752763799539995;1709240909334;Noise
25;12;-0.07879848868863702;-0.08006192994618117;-0.08131744553181558;-0.08256477492808634;1709240909366;Noise
26;12;-0.08380356857220679;-0.08503324625628698;-0.0862533393813248;-0.08746363074888164;1709240909366;Noise
27;13;-0.08866381400800608;-0.0898533559854065;-0.09103183665548356;-0.09219908509689834;1709240909366;Noise
28;13;-0.09335483936036494;-0.09449861146785951;-0.09563002771544474;-0.09674896322814261;1709240909366;Noise
29;14;-0.09785520196913317;-0.09894830264224655;-0.10002793795144352;-0.10109402783447508;1709240909366;Noise
30;14;-0.10214640124956163;-0.10318466446801522;-0.10420853855106178;-0.10521798948583996;1709240909382;Noise
31;15;-0.10621289100626632;-0.10719289542194138;-0.10815777028580063;-0.10910752670628016;1709240909382;Noise
32;15;-0.11004208279684861;-0.11096113525520679;-0.11186449485796435;-0.11275221438536308;1709240909382;Noise
33;16;-0.11362425361003564;-0.11448035124975928;-0.11532035875690481;-0.1161443674496894;1709240909382;Noise
34;16;-0.11695237522015384;-0.11774416021326056;-0.11851961345432543;-0.11927886380700059;1709240909382;Noise
35;17;-0.12002194560767593;-0.12074867473160429;-0.12145898033595427;-0.12215302763306166;1709240909382;Noise
36;17;-0.12283088649905692;-0.1234924090290875;-0.12413755960136678;-0.12476653628186592;1709240909382;Noise
37;18;-0.12537944114564054;-0.12597615889901004;-0.12655668528668004;-0.12712124734938196;1709240909382;Noise
38;18;-0.12766997507215733;-0.12820278138232918;-0.12871968986340648;-0.12922095371806847;1709240909382;Noise
39;19;-0.12970672788003143;-0.1301769504438815;-0.13063167009855395;-0.13107116378207095;1709240909382;Noise
40;19;-0.13149560952831818;-0.13190496936591528;-0.1322993155011246;-0.13267894633077598;1709240909382;Noise
41;20;-0.13304406069014213;-0.13339464216520414;-0.13373078359220525;-0.13405280161274702;1709240909382;Noise
42;20;-0.1343609123401897;-0.13465511684981285;-0.13493552452324092;-0.13520246663587124;1709240909382;Noise
43;21;-0.13545617301430782;-0.13569665853709303;-0.13592404576358594;-0.13613867758156836;1709240909382;Noise
44;21;-0.1363407946029585;-0.1365304228436062;-0.1367076957535064;-0.13687296559216294;1709240909382;Noise
45;22;-0.13702648169104756;-0.1371682798073427;-0.1372985031564319;-0.13741751196589969;1709240909382;Noise
46;22;-0.13752556269158223;-0.13762269881870567;-0.13770907067753868;-0.13778504375653053;1709240909382;Noise
47;23;-0.13785087913618543;-0.1379066252258277;-0.13795243633110585;-0.13798868015032778;1709240909398;Noise
48;23;-0.13801561928350944;-0.13803330366114086;-0.13804188835465422;-0.13804174046944695;1709240909398;Noise
49;24;-0.1380331214310145;-0.1380160805667826;-0.1379907725075084;-0.13795756279159682;1709240909414;Noise
50;24;-0.13791671072176448;-0.13786826449375478;-0.1378123778131707;-0.13774941392478446;1709240909414;Noise
51;25;-0.1376796294084412;-0.1376030705301927;-0.13751988846490315;-0.13743044220970002;1709240909430;Noise
52;25;-0.13733498371699215;-0.13723355501980797;-0.13712630222770433;-0.13701357771779712;1709240909430;Noise
53;26;-0.13689562624819618;-0.13677248294899833;-0.136644286836597;-0.1365113822553668;1709240909430;Noise
