Timestamp;EEG_O1_VAL;EEG_O2_VAL;EEG_T3_VAL;EEG_T4_VAL;LABEL;TIMESTAMP_MS
2023-09-12 22:39:19;4,53182E-06;-3,94556E-06;-1,35455E-06;-1,37747E-05;BLINK;1694551159137
2023-09-12 22:39:19;3,61607E-05;1,9328E-05;6,90548E-06;2,68791E-05;BLINK;1694551159339
2023-09-12 22:39:19;5,32662E-05;7,1332E-05;2,95323E-05;5,09567E-05;BLINK;1694551159438
2023-09-12 22:39:19;1,45204E-05;6,07995E-05;3,2519E-05;1,65298E-05;BLINK;1694551159638
2023-09-12 22:39:19;-6,5488E-07;6,23247E-06;2,87479E-05;-3,48716E-06;BLINK;1694551159739
2023-09-12 22:39:19;-3,93585E-06;-3,27368E-05;7,66008E-06;2,38148E-06;BLINK;1694551159838
2023-09-12 22:39:20;-5,81936E-05;3,39164E-06;-4,57614E-06;1,79995E-05;BLINK;1694551159939
2023-09-12 22:39:20;1,19752E-05;2,33114E-05;0.00000028695071517840717;-0.0000009121633617156961;BLINK;1694551160140
2023-09-12 22:39:20;2,16254E-05;3,82033E-05;-5,14406E-06;2,19647E-06;BLINK;1694551160240
2023-09-12 22:39:20;2,28361E-05;2,16417E-05;-1,8175E-06;-7,1577E-06;BLINK;1694551160339
2023-09-12 22:39:20;1,5635E-05;-8,89308E-06;0.00000008511304731200018;-5,37109E-06;BLINK;1694551160439
2023-09-12 22:39:20;9,18319E-06;-1,5846E-05;4,78267E-06;-4,54715E-06;BLINK;1694551160639
2023-09-12 22:39:20;4,34609E-06;1,11988E-05;9,73556E-06;-1,2169E-05;BLINK;1694551160740
2023-09-12 22:39:20;-4,29194E-06;2,56632E-05;-5,7232E-06;4,74408E-06;BLINK;1694551160832
2023-09-12 22:39:21;3,0833E-06;3,21941E-05;8,74622E-06;7,99991E-06;BLINK_TWICE;1694551161031
2023-09-12 22:39:21;-5,57442E-05;-6,23054E-06;9,20835E-06;1,66015E-05;BLINK_TWICE;1694551161131
2023-09-12 22:39:21;-1,19938E-05;1,13832E-05;1,33929E-05;5,04253E-06;BLINK_TWICE;1694551161230
2023-09-12 22:39:21;8,49455E-06;2,2456E-05;8,28612E-06;-6,79227E-06;BLINK_TWICE;1694551161432
2023-09-12 22:39:21;-4,94303E-05;-6,83618E-05;-6,13164E-05;-6,86606E-05;BLINK_TWICE;1694551161533
2023-09-12 22:39:21;3,51112E-05;3,76706E-05;3,35505E-05;1,37774E-05;BLINK_TWICE;1694551161634
2023-09-12 22:39:21;7,76348E-05;6,51844E-05;7,31145E-05;4,67584E-05;BLINK_TWICE;1694551161734
2023-09-12 22:39:21;2,26913E-05;1,50006E-05;2,43116E-05;2,02572E-05;BLINK_TWICE;1694551161933
2023-09-12 22:39:22;-7,22793E-05;-6,33843E-05;-0,00010152;-6,13681E-05;BLINK_TWICE;1694551162133
2023-09-12 22:39:22;-0,000104822;-1,65359E-05;-4,42279E-05;-2,79648E-05;BLINK_TWICE;1694551162235
2023-09-12 22:39:22;2,86395E-05;4,24449E-05;4,47109E-05;5,64831E-05;BLINK_TWICE;1694551162336
2023-09-12 22:39:22;5,91549E-05;7,11302E-05;5,79649E-05;5,92052E-05;BLINK_TWICE;1694551162436
2023-09-12 22:39:22;1,29967E-05;-1,27351E-05;-1,88353E-06;-2,91086E-06;BLINK_TWICE;1694551162636
2023-09-12 22:39:22;4,59622E-06;2,4307E-05;-3,69676E-06;-2,06545E-05;BLINK_TWICE;1694551162736
2023-09-12 22:39:22;1,51791E-06;2,67909E-06;1,59035E-05;-1,19562E-05;RELAX;1694551162835
2023-09-12 22:39:23;-9,78315E-06;-6,32718E-06;2,48074E-06;-2,23527E-05;RELAX;1694551162936
2023-09-12 22:39:23;7,90436E-06;5,17778E-05;0.0000005422523018715295;9,6626E-06;RELAX;1694551163337
2023-09-12 22:39:23;-5,17537E-05;3,98055E-05;1,41726E-05;1,55508E-05;RELAX;1694551163438
2023-09-12 22:39:23;-1,10554E-05;2,69319E-05;1,1299E-05;-1,34408E-06;RELAX;1694551163538
2023-09-12 22:39:23;-3,97992E-06;-1,68121E-05;0.00000011748576379247075;-1,8076E-05;RELAX;1694551163738
2023-09-12 22:39:23;5,86207E-06;-2,8105E-05;-1,66518E-06;-1,29751E-05;RELAX;1694551163840
2023-09-12 22:39:23;1,25656E-05;-7,38843E-05;0.00000015849310539169104;-0.0000008538691325910789;RELAX;1694551163941
2023-09-12 22:39:24;2,34426E-05;-2,49658E-05;1,10064E-05;3,31031E-06;RELAX;1694551164041
2023-09-12 22:39:24;-3,39446E-06;4,82324E-05;9,52141E-06;-4,26422E-06;RELAX;1694551164341
2023-09-12 22:39:24;1,48804E-05;5,40103E-05;1,05543E-05;1,17533E-05;RELAX;1694551164442
2023-09-12 22:39:24;-1,14624E-05;-2,375E-05;-2,02668E-05;-4,48853E-06;RELAX;1694551164641
2023-09-12 22:39:24;3,39479E-06;1,06682E-05;1,32868E-05;-7,77065E-06;RELAX;1694551164741
2023-09-12 22:39:24;2,70918E-05;4,78008E-06;1,02866E-06;-0.00000038339588047256803;BLINK;1694551164932
2023-09-12 22:39:25;3,54514E-05;2,72831E-05;9,65711E-06;1,8099E-05;BLINK;1694551165032
2023-09-12 22:39:25;4,46517E-06;1,06917E-05;3,45123E-06;1,04654E-06;BLINK;1694551165133
2023-09-12 22:39:25;-9,56481E-05;-7,4064E-05;-9,20995E-05;-8,76093E-05;BLINK;1694551165333
2023-09-12 22:39:25;6,12535E-05;4,61027E-05;6,51964E-05;5,94306E-05;BLINK;1694551165531
2023-09-12 22:39:25;1,54639E-05;8,29607E-05;5,88332E-05;8,44499E-05;BLINK;1694551165632
2023-09-12 22:39:25;2,41138E-05;3,90471E-05;3,72481E-05;3,25956E-05;BLINK;1694551165732
2023-09-12 22:39:25;6,07562E-06;1,42376E-05;8,72512E-06;-4,83129E-06;BLINK;1694551165834
2023-09-12 22:39:26;-1,55157E-05;-4,24778E-05;-3,36929E-05;-2,55842E-05;BLINK;1694551166034
2023-09-12 22:39:26;7,11235E-06;-1,85199E-06;-1,26218E-05;-1,97779E-05;BLINK;1694551166134
2023-09-12 22:39:26;-2,53358E-06;7,68477E-06;-1,76777E-05;0.000000557790650620592;BLINK;1694551166235
2023-09-12 22:39:26;-8,32511E-06;-4,19251E-05;-1,42188E-05;-9,29435E-06;BLINK;1694551166635
2023-09-12 22:39:26;-2,59498E-05;1,04389E-05;2,63388E-05;2,06712E-05;BLINK;1694551166736
2023-09-12 22:39:26;-9,57463E-06;-3,92272E-05;-1,30537E-05;-1,20177E-05;BLINK_TWICE;1694551166842
2023-09-12 22:39:27;1,01191E-05;-9,14131E-06;8,57412E-06;-1,05107E-05;BLINK_TWICE;1694551167042
2023-09-12 22:39:27;3,24197E-05;2,52551E-05;1,77827E-05;3,48757E-06;BLINK_TWICE;1694551167143
2023-09-12 22:39:27;-7,03174E-05;-8,23735E-05;-7,40778E-05;-8,00343E-05;BLINK_TWICE;1694551167244
2023-09-12 22:39:27;-1,41999E-05;-8,13843E-06;-5,83895E-05;-2,41152E-05;BLINK_TWICE;1694551167343
2023-09-12 22:39:27;5,92305E-05;8,33169E-05;5,51217E-05;6,28461E-05;BLINK_TWICE;1694551167543
2023-09-12 22:39:27;5,15934E-05;6,60021E-05;4,41301E-05;3,63263E-05;BLINK_TWICE;1694551167644
2023-09-12 22:39:27;1,05301E-05;5,2679E-05;2,6909E-05;1,55703E-05;BLINK_TWICE;1694551167745
2023-09-12 22:39:27;-0,000153726;-0,000109541;-0,000101196;-7,44149E-05;BLINK_TWICE;1694551167844
2023-09-12 22:39:28;3,07089E-05;1,62231E-05;1,87087E-05;2,6899E-05;BLINK_TWICE;1694551168045
2023-09-12 22:39:28;8,35365E-05;9,15963E-05;7,73456E-05;6,29783E-05;BLINK_TWICE;1694551168145
2023-09-12 22:39:28;5,0533E-05;1,80032E-05;4,48714E-05;1,45179E-05;BLINK_TWICE;1694551168245
2023-09-12 22:39:28;-7,53066E-06;-3,90739E-05;-1,90834E-05;-3,57373E-05;BLINK_TWICE;1694551168444
2023-09-12 22:39:28;-1,59345E-05;-4,22095E-05;-2,14868E-05;-2,10596E-05;BLINK_TWICE;1694551168544
2023-09-12 22:39:28;-2,78809E-05;-4,64433E-05;-2,96665E-05;-2,10472E-05;BLINK_TWICE;1694551168644
2023-09-12 22:39:28;-4,10873E-06;-4,24889E-05;-3,14523E-05;-7,23119E-06;RELAX;1694551168833
2023-09-12 22:39:29;-3,64315E-05;3,66883E-05;1,4156E-05;3,35871E-05;RELAX;1694551168934
2023-09-12 22:39:29;3,89134E-06;2,04756E-05;1,11372E-05;6,58691E-06;RELAX;1694551169133
2023-09-12 22:39:29;-6,88319E-06;1,3064E-06;-1,0823E-05;-4,7482E-06;RELAX;1694551169233
2023-09-12 22:39:29;1,72398E-05;-5,13875E-05;1,67023E-05;-1,72962E-05;RELAX;1694551169535
2023-09-12 22:39:29;3,44438E-06;8,20828E-06;6,40529E-06;-7,47802E-06;RELAX;1694551169736
2023-09-12 22:39:29;1,13544E-06;-0.0000009659702087591593;2,88552E-06;-0.0000006353444351118575;RELAX;1694551169836
2023-09-12 22:39:29;-7,25662E-06;1,49474E-05;-1,20485E-05;1,38292E-05;RELAX;1694551169936
2023-09-12 22:39:30;-4,39563E-05;-3,27678E-06;1,12663E-05;2,00007E-05;RELAX;1694551170036
2023-09-12 22:39:30;3,82063E-06;3,2666E-05;-7,38538E-06;2,72847E-06;RELAX;1694551170236
2023-09-12 22:39:30;8,00422E-06;1,59595E-05;2,47381E-06;-1,02045E-05;RELAX;1694551170336
2023-09-12 22:39:30;5,70156E-07;4,48861E-06;-8,33528E-06;-1,30983E-05;RELAX;1694551170635
2023-09-12 22:39:30;3,21602E-06;6,0171E-06;2,00047E-06;1,09759E-05;RELAX;1694551170832
2023-09-12 22:39:30;-2,03727E-06;2,6109E-05;-1,41635E-06;8,62868E-06;BLINK;1694551170932
2023-09-12 22:39:31;-8,33172E-06;-1,21542E-05;-1,68751E-05;0.00000004178830337005831;BLINK;1694551171032
2023-09-12 22:39:31;-5,60334E-06;-1,91261E-05;-0.0000009814711517776905;-0.00000009564236562497122;BLINK;1694551171134
2023-09-12 22:39:31;-1,88137E-05;2,07939E-06;-5,46748E-06;1,00434E-05;BLINK;1694551171333
2023-09-12 22:39:31;5,41671E-05;5,58148E-05;3,96742E-05;2,6168E-05;BLINK;1694551171535
2023-09-12 22:39:31;7,35323E-05;7,86715E-05;5,85411E-05;4,4601E-05;BLINK;1694551171635
2023-09-12 22:39:31;2,35336E-05;3,67038E-05;2,41666E-06;3,91324E-06;BLINK;1694551171834
2023-09-12 22:39:31;-7,32921E-06;3,44726E-05;-1,794E-05;4,73497E-06;BLINK;1694551171934
2023-09-12 22:39:32;-4,75695E-06;2,90969E-05;-8,54382E-06;-7,77106E-06;BLINK;1694551172033
2023-09-12 22:39:32;-1,62534E-05;-4,41768E-05;-1,10329E-05;-1,16976E-05;BLINK;1694551172233
2023-09-12 22:39:32;-4,98142E-05;-1,19957E-05;-1,57762E-05;1,47752E-05;BLINK;1694551172334
2023-09-12 22:39:32;4,81799E-06;1,95614E-05;2,15117E-05;1,69588E-05;BLINK;1694551172434
2023-09-12 22:39:32;2,27549E-05;3,86039E-05;1,30521E-05;-1,13424E-06;BLINK;1694551172633
2023-09-12 22:39:32;3,51102E-06;3,59384E-06;5,39461E-06;-1,26234E-05;BLINK;1694551172732
2023-09-12 22:39:32;-1,19516E-06;-4,34364E-05;-4,46646E-06;-4,39987E-06;BLINK_TWICE;1694551172933
2023-09-12 22:39:33;-2,20475E-06;-4,67146E-05;-2,13262E-05;-3,45857E-06;BLINK_TWICE;1694551173032
2023-09-12 22:39:33;-3,32558E-05;-4,26838E-05;-6,0373E-05;-4,39653E-05;BLINK_TWICE;1694551173233
2023-09-12 22:39:33;-2,83512E-05;2,79888E-06;-1,73326E-05;-2,3213E-05;BLINK_TWICE;1694551173333
2023-09-12 22:39:33;3,71813E-05;4,39463E-05;6,73392E-05;4,937E-05;BLINK_TWICE;1694551173532
2023-09-12 22:39:33;1,13721E-05;3,87573E-05;2,45338E-05;1,42577E-05;BLINK_TWICE;1694551173633
2023-09-12 22:39:33;2,33871E-05;9,89907E-06;1,35109E-05;1,62756E-05;BLINK_TWICE;1694551173732
2023-09-12 22:39:34;-8,96974E-05;-8,2152E-05;-0,000110759;-0,000104502;BLINK_TWICE;1694551173932
2023-09-12 22:39:34;5,76403E-05;4,61012E-05;4,40835E-05;6,23124E-05;BLINK_TWICE;1694551174132
2023-09-12 22:39:34;7,65332E-05;7,44222E-05;5,64932E-05;6,77888E-05;BLINK_TWICE;1694551174232
2023-09-12 22:39:34;4,57151E-05;1,01308E-05;1,97819E-05;2,93431E-05;BLINK_TWICE;1694551174333
2023-09-12 22:39:34;-6,99332E-07;6,19415E-06;-0.00000028524242269486197;-1,15708E-05;BLINK_TWICE;1694551174433
2023-09-12 22:39:34;-1,88323E-05;-1,56857E-05;0.0000006051490764852991;-2,55133E-06;BLINK_TWICE;1694551174735
2023-09-12 22:39:34;-2,97338E-07;-9,70394E-06;3,8025E-05;1,47862E-06;BLINK_TWICE;1694551174831
2023-09-12 22:39:34;2,10403E-05;-4,29726E-06;1,52472E-05;-1,53638E-05;RELAX;1694551174932
2023-09-12 22:39:35;4,41338E-06;2,66698E-05;-2,55017E-05;-3,42983E-06;RELAX;1694551175131
2023-09-12 22:39:35;7,22083E-06;5,54005E-05;-3,31251E-05;-1,08939E-05;RELAX;1694551175232
2023-09-12 22:39:35;-2,89869E-05;-1,77998E-05;-5,40053E-05;-2,7116E-05;RELAX;1694551175431
2023-09-12 22:39:35;1,47886E-05;-7,07173E-06;-7,75945E-05;3,86902E-06;RELAX;1694551175532
2023-09-12 22:39:35;-1,18101E-05;9,7191E-06;-1,11992E-05;1,16959E-05;RELAX;1694551175732
2023-09-12 22:39:35;-1,64861E-05;6,26236E-06;4,20212E-05;-5,85886E-06;RELAX;1694551175831
2023-09-12 22:39:36;1,66615E-05;2,2012E-05;8,87988E-05;-1,6957E-05;RELAX;1694551175933
2023-09-12 22:39:36;2,23189E-05;2,93157E-05;1,43832E-05;-0.0000009182122259857343;RELAX;1694551176133
2023-09-12 22:39:36;2,1384E-05;6,42883E-06;1,00396E-06;4,81621E-06;RELAX;1694551176334
2023-09-12 22:39:36;9,19539E-06;1,56047E-05;2,79341E-05;7,22679E-06;RELAX;1694551176536
2023-09-12 22:39:36;-1,98315E-05;-1,51939E-05;1,89575E-06;6,27671E-06;RELAX;1694551176635
2023-09-12 22:39:36;-1,45142E-05;-2,95703E-06;1,29958E-05;1,02731E-05;RELAX;1694551176735
2023-09-12 22:39:36;1,34148E-05;-9,0457E-06;-3,65799E-06;2,92795E-06;BLINK;1694551176939
2023-09-12 22:39:37;5,87472E-06;3,01584E-05;9,16845E-06;2,84034E-06;BLINK;1694551177038
2023-09-12 22:39:37;1,4709E-05;8,47781E-06;5,31111E-06;-7,67284E-06;BLINK;1694551177138
2023-09-12 22:39:37;-4,07717E-05;-2,68218E-05;-4,33448E-05;-5,21418E-05;BLINK;1694551177339
2023-09-12 22:39:37;2,29004E-05;3,89057E-06;1,62904E-05;-1,04772E-06;BLINK;1694551177439
2023-09-12 22:39:37;9,62581E-05;7,30327E-05;7,41678E-05;4,63898E-05;BLINK;1694551177539
2023-09-12 22:39:37;5,09219E-05;8,59034E-05;5,72293E-05;5,10525E-05;BLINK;1694551177640
2023-09-12 22:39:37;-1,39399E-05;3,32805E-05;-7,22543E-06;1,78391E-05;BLINK;1694551177839
2023-09-12 22:39:37;-2,11862E-05;-1,7205E-05;-1,60788E-05;-9,83088E-06;BLINK;1694551177939
2023-09-12 22:39:38;8,07519E-06;-1,71303E-05;-4,70663E-06;-1,14688E-05;BLINK;1694551178040
2023-09-12 22:39:38;6,89289E-06;4,31737E-05;2,90335E-05;-0.0000006022573704268829;BLINK;1694551178239
2023-09-12 22:39:38;7,67367E-06;-2,05695E-05;-2,00714E-06;-0.0000004288838847319159;BLINK;1694551178340
2023-09-12 22:39:38;5,63261E-06;1,62972E-05;-4,04228E-06;3,5804E-06;BLINK;1694551178440
2023-09-12 22:39:38;-4,10121E-06;6,86393E-06;-1,15917E-05;-2,47858E-06;BLINK;1694551178640
2023-09-12 22:39:38;-2,15037E-05;5,24956E-05;2,18426E-05;1,73893E-05;BLINK;1694551178831
2023-09-12 22:39:38;1,0786E-05;4,71901E-05;1,94281E-05;7,836E-06;BLINK_TWICE;1694551178931
2023-09-12 22:39:39;2,33739E-05;-1,08295E-05;6,94803E-06;-1,816E-05;BLINK_TWICE;1694551179032
2023-09-12 22:39:39;-6,44347E-05;-8,78677E-05;-6,9856E-05;-8,68443E-05;BLINK_TWICE;1694551179233
2023-09-12 22:39:39;-3,70202E-05;-4,9762E-05;-3,57206E-05;-4,1645E-05;BLINK_TWICE;1694551179332
2023-09-12 22:39:39;7,16767E-05;6,2027E-05;5,12569E-05;4,8144E-05;BLINK_TWICE;1694551179434
2023-09-12 22:39:39;0,000102805;0,000131568;7,86698E-05;6,21129E-05;BLINK_TWICE;1694551179534
2023-09-12 22:39:39;-0,000123732;-9,74786E-05;-7,59692E-05;-5,09511E-05;BLINK_TWICE;1694551179834
2023-09-12 22:39:39;-7,22982E-05;-6,05679E-05;-8,72808E-05;-5,69136E-05;BLINK_TWICE;1694551179934
2023-09-12 22:39:40;4,4573E-05;1,07898E-05;2,27361E-05;2,89693E-05;BLINK_TWICE;1694551180034
2023-09-12 22:39:40;5,82022E-05;4,36602E-05;3,91584E-05;3,11034E-05;BLINK_TWICE;1694551180235
2023-09-12 22:39:40;2,29295E-05;3,37073E-05;1,52108E-06;5,09806E-06;BLINK_TWICE;1694551180336
2023-09-12 22:39:40;-1,46012E-05;6,26488E-06;-7,34469E-06;-1,59314E-05;BLINK_TWICE;1694551180535
2023-09-12 22:39:40;-2,30895E-05;-2,98794E-05;-2,00086E-05;-3,70433E-05;BLINK_TWICE;1694551180636
2023-09-12 22:39:40;-2,76075E-05;-5,92343E-06;-4,37092E-06;-6,28263E-06;BLINK_TWICE;1694551180736
2023-09-12 22:39:40;5,44276E-07;-0.00000004764050876363002;5,54952E-06;1,02702E-05;RELAX;1694551180931
2023-09-12 22:39:41;2,14533E-05;-1,49213E-05;-0.0000005408682453001377;1,81888E-05;RELAX;1694551181031
2023-09-12 22:39:41;1,45418E-05;2,71252E-05;4,58724E-06;-2,64167E-06;RELAX;1694551181133
2023-09-12 22:39:41;2,04094E-05;3,14174E-05;1,18842E-06;1,09676E-05;RELAX;1694551181232
2023-09-12 22:39:41;1,2991E-05;2,7897E-05;3,6992E-05;-8,36621E-06;RELAX;1694551181434
2023-09-12 22:39:41;3,15392E-05;2,00643E-05;1,40074E-05;5,52702E-06;RELAX;1694551181533
2023-09-12 22:39:41;-6,66615E-05;-3,99996E-05;-2,26541E-05;1,34154E-05;RELAX;1694551181734
2023-09-12 22:39:41;-1,20573E-05;-3,30908E-05;-1,51945E-05;1,22797E-05;RELAX;1694551181834
2023-09-12 22:39:42;2,05447E-05;9,44135E-06;1,35357E-05;-4,12282E-06;RELAX;1694551182035
2023-09-12 22:39:42;7,49922E-06;-1,55823E-05;-6,64555E-06;-2,00022E-05;RELAX;1694551182136
2023-09-12 22:39:42;2,48046E-05;1,58535E-06;-3,0491E-05;-0.00000022423859264439697;RELAX;1694551182236
2023-09-12 22:39:42;1,99305E-05;8,96765E-06;2,42782E-06;6,0448E-06;RELAX;1694551182336
2023-09-12 22:39:42;-2,31824E-05;1,84412E-05;-1,25642E-05;-3,78309E-06;RELAX;1694551182537
2023-09-12 22:39:42;-5,95946E-05;1,42867E-05;3,2741E-05;2,6342E-05;RELAX;1694551182637
2023-09-12 22:39:42;-3,25945E-05;2,96809E-05;0.0000006578876374087154;9,07404E-06;RELAX;1694551182737
2023-09-12 22:39:42;3,03736E-06;-3,26367E-05;-1,58297E-05;-1,57917E-05;BLINK;1694551182937
2023-09-12 22:39:43;6,7786E-06;-8,59172E-06;-1,82316E-05;-2,49598E-06;BLINK;1694551183038
2023-09-12 22:39:43;7,12931E-06;4,22264E-06;-3,06466E-05;-2,58817E-05;BLINK;1694551183138
2023-09-12 22:39:43;1,21857E-05;1,95313E-05;-3,78463E-06;1,00502E-05;BLINK;1694551183239
2023-09-12 22:39:43;1,40491E-05;4,11881E-05;0.0000006833985247573773;-8,2377E-06;BLINK;1694551183439
2023-09-12 22:39:43;6,16807E-05;9,09487E-05;8,71706E-05;6,33697E-05;BLINK;1694551183540
2023-09-12 22:39:43;1,14818E-05;5,6738E-05;7,19487E-05;5,77207E-05;BLINK;1694551183640
2023-09-12 22:39:43;1,60073E-05;3,2128E-05;2,98894E-05;2,23843E-05;BLINK;1694551183742
2023-09-12 22:39:43;5,94146E-06;1,46725E-05;1,341E-05;-7,53886E-06;BLINK;1694551183943
2023-09-12 22:39:44;8,54792E-06;3,5317E-06;-8,51697E-06;-1,90979E-05;BLINK;1694551184145
2023-09-12 22:39:44;1,86366E-06;-7,94714E-06;-1,21711E-05;-1,30577E-05;BLINK;1694551184245
2023-09-12 22:39:44;4,34659E-05;2,42013E-05;2,29381E-05;1,16294E-05;BLINK;1694551184445
2023-09-12 22:39:44;-3,43955E-05;4,78185E-05;-9,45707E-06;5,0206E-05;BLINK;1694551184645
2023-09-12 22:39:44;-3,51604E-05;-2,86554E-05;-2,14257E-05;-2,78436E-06;BLINK;1694551184746
2023-09-12 22:39:44;-6,66138E-06;-1,57462E-06;-5,75783E-06;-1,05699E-05;BLINK;1694551184831
2023-09-12 22:39:45;1,1891E-05;-1,70853E-05;-5,0589E-06;-2,33372E-05;BLINK_TWICE;1694551185033
2023-09-12 22:39:45;2,19752E-05;2,68591E-05;0.0000009016781088739406;-1,58919E-05;BLINK_TWICE;1694551185132
2023-09-12 22:39:45;-6,41208E-05;-2,07176E-05;-6,82236E-05;-6,20201E-05;BLINK_TWICE;1694551185332
2023-09-12 22:39:45;8,18734E-06;2,395E-05;1,82593E-06;2,36967E-05;BLINK_TWICE;1694551185433
2023-09-12 22:39:45;2,78688E-05;4,89374E-05;2,37028E-05;4,3137E-05;BLINK_TWICE;1694551185532
2023-09-12 22:39:45;-2,18823E-05;-1,73426E-05;-1,10722E-05;1,51835E-05;BLINK_TWICE;1694551185733
2023-09-12 22:39:45;-2,07274E-05;-1,53413E-05;-1,35858E-05;3,58427E-06;BLINK_TWICE;1694551185832
2023-09-12 22:39:45;1,06884E-05;2,68146E-05;6,7604E-06;-1,02101E-05;BLINK_TWICE;1694551185932
2023-09-12 22:39:46;-7,96953E-05;-0,000116889;-0,000100026;-9,72674E-05;BLINK_TWICE;1694551186033
2023-09-12 22:39:46;5,20185E-05;5,46981E-05;3,15016E-05;1,90241E-05;BLINK_TWICE;1694551186233
2023-09-12 22:39:46;3,64824E-05;5,94804E-05;3,44477E-05;2,79186E-05;BLINK_TWICE;1694551186333
2023-09-12 22:39:46;1,14597E-05;4,52725E-05;1,76101E-05;1,2223E-05;BLINK_TWICE;1694551186432
2023-09-12 22:39:46;-3,07129E-05;-2,64496E-05;-4,3651E-05;-5,08906E-05;BLINK_TWICE;1694551186533
2023-09-12 22:39:46;-7,11276E-06;-1,13235E-05;1,53924E-06;1,92563E-05;BLINK_TWICE;1694551186734
2023-09-12 22:39:46;1,77905E-05;3,83333E-05;2,92112E-05;4,04858E-05;RELAX;1694551186842
2023-09-12 22:39:46;2,83888E-05;4,49441E-05;2,49297E-05;2,67445E-05;RELAX;1694551186942
2023-09-12 22:39:47;1,67169E-05;5,13283E-05;8,83954E-06;8,42032E-06;RELAX;1694551187043
2023-09-12 22:39:47;3,11596E-05;4,40514E-05;2,61292E-05;2,5496E-06;RELAX;1694551187245
2023-09-12 22:39:47;1,26389E-05;-0.0000007559718032826637;3,46581E-06;1,53717E-05;RELAX;1694551187344
2023-09-12 22:39:47;7,29185E-05;8,69143E-05;6,17345E-05;8,17981E-05;RELAX;1694551187445
2023-09-12 22:39:47;-1,72299E-05;-1,58785E-05;-2,43742E-05;-7,67114E-06;RELAX;1694551187645
2023-09-12 22:39:47;-6,82752E-05;-1,27447E-05;-1,15804E-05;0.0000005821024692973182;RELAX;1694551187746
2023-09-12 22:39:47;-1,2305E-05;-1,53883E-05;-8,88858E-06;-2,72993E-05;RELAX;1694551187946
2023-09-12 22:39:48;-2,07768E-06;3,79824E-06;-1,1839E-05;-9,67657E-06;RELAX;1694551188145
2023-09-12 22:39:48;1,25332E-05;2,822E-05;-6,70362E-06;-1,29764E-05;RELAX;1694551188245
2023-09-12 22:39:48;9,1066E-06;5,14523E-05;-0.00000073234519518562;3,15152E-06;RELAX;1694551188346
2023-09-12 22:39:48;1,00455E-05;2,65867E-05;-1,14222E-05;1,14559E-05;RELAX;1694551188446
2023-09-12 22:39:48;-1,56238E-05;-3,42565E-05;-1,33666E-05;-3,32269E-06;RELAX;1694551188648
2023-09-12 22:39:48;-3,87789E-05;-5,56301E-06;-5,24927E-06;2,62568E-05;RELAX;1694551188748
2023-09-12 22:39:48;-1,53982E-05;2,32794E-05;2,03231E-06;1,4256E-05;BLINK;1694551188932
2023-09-12 22:39:49;8,97994E-06;7,2345E-06;7,11491E-06;1,15301E-06;BLINK;1694551189032
2023-09-12 22:39:49;7,11901E-06;-3,44305E-05;-7,35067E-06;-2,43515E-05;BLINK;1694551189132
2023-09-12 22:39:49;1,8766E-05;1,39043E-05;-1,4632E-05;-1,12219E-05;BLINK;1694551189233
