Timestamp;Numpack;O1;O2;T3;T4;O1_raw;O2_raw;T3_raw;T4_raw;Timestamp_ms;label
1;0;-0.005990669088998459;-0.024179195050236822;-0.049070844093008284;-0.07896996262169215;-0.14507269389409436;-0.030522947810123262;-0.1640039100684262;-0.1327897384545693;1709847104866;Noise
2;0;-0.11291334827232519;-0.13251083205917058;-0.12820913582257654;-0.11654956525599092;-0.14580549793767733;-0.03913921274110102;-0.16462418043535273;-0.13353436807095345;1709847104866;Noise
3;1;-0.10958932508478769;-0.1024338514346006;-0.0976947111955182;-0.10517713321460942;-0.1461369954462008;-0.04476437069356031;-0.16491753093484016;-0.1339108790501395;1709847104912;Noise
4;1;-0.11547006238978597;-0.11001513637750016;-0.09564114662549628;-0.0940761660722913;-0.14622091886608016;-0.04886402975466705;-0.16500603199580383;-0.1340863552917054;1709847104912;Noise
5;2;-0.10276388311799067;-0.1019896371715241;-0.09321965431053059;-0.09325076741165361;-0.14624647736213434;-0.05232129318360632;-0.16495262618315334;-0.1341622678396872;1709847104912;Noise
6;2;-0.09857403406229892;-0.09320381034859793;-0.08339841345351573;-0.08683843622507581;-0.14628882054216438;-0.05542264501823904;-0.1648217819421596;-0.13416570107050044;1709847104912;Noise
7;3;-0.09609214494372864;-0.0907981254409087;-0.07726817684908838;-0.07759634370363955;-0.14617590539541758;-0.05783010275850559;-0.16462227308490093;-0.13407033354791026;1709847104912;Noise
8;3;-0.087936618385271;-0.08636794045069252;-0.07453653002968963;-0.07271539779506497;-0.14592527954605058;-0.05958829840497819;-0.1643651622439978;-0.13390057935769975;1709847104912;Noise
9;4;-0.08011114665034569;-0.07836443669962989;-0.06877137410602074;-0.0685924525214574;-0.14562735140547886;-0.06101041890184298;-0.1640748635052333;-0.13369000786782062;1709847104912;Noise
10;4;-0.07553699348991927;-0.07240309290456537;-0.062046290591510456;-0.062120385995896754;-0.1453862623083709;-0.06250540018596668;-0.16376854302267363;-0.13349049901056195;1709847104912;Noise
11;5;-0.07002147588687535;-0.06793360897299294;-0.057723839905989394;-0.05664011674747371;-0.14520430107526883;-0.06414457716424672;-0.16344772667668026;-0.1332936604439358;1709847104928;Noise
12;5;-0.06335230532850744;-0.06171366263227185;-0.05318859369867823;-0.05285122034516121;-0.14496931549960662;-0.06549078511312972;-0.163114321817705;-0.13305791192809288;1709847104928;Noise
13;6;-0.05843127336513021;-0.05534228041896938;-0.04686985773693664;-0.047841321599918274;-0.14460920773430608;-0.06631590491857998;-0.16275039935150085;-0.13277943876212955;1709847104928;Noise
14;6;-0.05429454267053302;-0.05074449166302486;-0.0412307979009654;-0.041846375302469596;-0.14424032615692725;-0.066993777269151;-0.1623914359964714;-0.13249104737381684;1709847104928;Noise
15;7;-0.04897503103717327;-0.0463414980044945;-0.03702091515188499;-0.03702335786906019;-0.1439320983239158;-0.06790625372529385;-0.16203552440216484;-0.13223660682354624;1709847104944;Noise
16;7;-0.043589522824959204;-0.041182512505372415;-0.032587357092523916;-0.03296357426179952;-0.1437135159621391;-0.06908919247550246;-0.16167007605559927;-0.13199475478625755;1709847104944;Noise
17;8;-0.0392919688253528;-0.03650613400253633;-0.027786455566428003;-0.028295287002691794;-0.14343389838590467;-0.06997534749541044;-0.1613160718117445;-0.13172391102210143;1709847104944;Noise
18;8;-0.034916185481819184;-0.032402758470226445;-0.02360542425489598;-0.023666764301253806;-0.14306921297951983;-0.07044531864673485;-0.16095672698662472;-0.13142369406098753;1709847104944;Noise
19;9;-0.030036067618596007;-0.027905679268457106;-0.019694866075383288;-0.019785346504022527;-0.1427022387525928;-0.07081915933528837;-0.16059967098204705;-0.13112881768113868;1709847104944;Noise
20;9;-0.02565652339887947;-0.02328432033462491;-0.01546635122943485;-0.01606355143468363;-0.14238676298786448;-0.0714977946260401;-0.16023269675512006;-0.13085644803662114;1709847104944;Noise
21;10;-0.02199089382480679;-0.01936462088025337;-0.011424672761165766;-0.012144842477198381;-0.14215864387382876;-0.0723778461245023;-0.15987258898981951;-0.13060582218725414;1709847104944;Noise
22;10;-0.01829088178709526;-0.015835950465032056;-0.00789150431728558;-0.008416196971779755;-0.14187063395560642;-0.07303397467992276;-0.159522017976778;-0.13033764871373055;1709847104944;Noise
23;11;-0.014419148541662707;-0.012100850579884082;-0.004411832473579125;-0.004985851913886563;-0.14154295114798657;-0.0733677610089884;-0.1591794578356341;-0.13005993848794795;1709847104944;Noise
24;11;-0.010830055940630245;-0.008417449081889572;-0.0008149682493012733;-0.0015242753052007174;-0.14116720310898123;-0.07357756955868679;-0.15883499034403833;-0.12975857711656297;1709847104944;Noise
25;12;-0.007449057065286979;-0.005093662879119165;0.002472849527919152;0.0017857869020758699;-0.1408811005412107;-0.07404982953055338;-0.15849815225424982;-0.12949612569439478;1709847104976;Noise
26;12;-0.004159292717645258;-0.0019945817264783727;0.005358315849491646;0.004696868271139465;-0.14067014758124122;-0.07478988150585318;-0.15816589180554563;-0.12925618100755787;1709847104976;Noise
27;13;-0.0010778016587096317;0.0010678693749355261;0.00821044482660227;0.0074633962265124865;-0.14040960350952483;-0.0753521684190449;-0.1578164652027752;-0.12899754428629331;1709847104976;Noise
28;13;0.001807938137289966;0.004043757569434092;0.0111379494988455;0.010326354377184543;-0.14005521779557972;-0.07551429320744821;-0.15748458622416137;-0.1287129675988842;1709847104976;Noise
29;14;0.004657883427853449;0.006865959231788565;0.013906638762591683;0.013083596304738876;-0.13969739885082136;-0.07562148630283957;-0.15716262546789692;-0.12844364971508954;1709847104992;Noise
30;14;0.007418381938407492;0.009535095108731184;0.016419196383537837;0.01553706208812855;-0.13942502920630379;-0.07599189376057984;-0.15684066471163247;-0.12820179767780082;1709847104992;Noise
31;15;0.009917556690766105;0.012001961637395198;0.01873371287882719;0.017755682346717094;-0.13923887180220776;-0.07667548816250626;-0.15652213718618124;-0.12797024533295187;1709847105008;Noise
32;15;0.01215548646911202;0.014241608105237447;0.020932342580238128;0.019969537431450135;-0.13900007152564195;-0.07712943757003553;-0.1562196314045252;-0.12772839329566316;1709847105008;Noise
33;16;0.014408954565283238;0.016450696138349485;0.02307064025615091;0.02213528023003164;-0.13867048136757026;-0.07723930095605942;-0.15591674415277879;-0.12747318980521183;1709847105008;Noise
34;16;0.0166439282625106;0.01865111245558637;0.02515679477710364;0.02417475356696741;-0.13832601387597454;-0.07725913740075817;-0.15561271249076128;-0.12721302720358582;1709847105008;Noise
35;17;0.01871546957966075;0.02069200157893647;0.02706671991359144;0.025988848989413782;-0.13808492477886655;-0.07761962663614906;-0.15531783611091243;-0.12699215602126696;1709847105008;Noise
36;17;0.020519766388133576;0.022455389133256176;0.028729602157454792;0.02761534387229858;-0.13790334501585486;-0.07822501966955153;-0.15502563002169611;-0.1267926471640083;1709847105008;Noise
37;18;0.022180585109708773;0.02409145696003634;0.03029381686440047;0.029192654760890946;-0.1376473785852228;-0.07857978685358702;-0.15474334215482918;-0.12656109481915934;1709847105024;Noise
38;18;0.02383191648175398;0.025734552420658474;0.03185582386799979;0.03073014805636376;-0.13738378275278354;-0.07866371027346637;-0.15444312519371528;-0.12631046896979234;1709847105024;Noise
