Timestamp;Numpack;O1;O2;T3;T4;O1_raw;O2_raw;T3_raw;T4_raw;Timestamp_ms;label
1;0;-1.8027690918077442e-05;0.0011279027011760812;0.005462038282599909;0.011923131157698687;-0.0011814128698471736;0.07921417161385691;0.013886655699401569;-0.018371218081682284;1709998327668;Noise
2;0;0.01738356393192399;0.021171366076846325;0.022643666474511184;0.019501126761775178;-0.0023860954152063515;0.0695687003790859;0.012680447273680949;-0.019480914574541642;1709998327684;Noise
3;1;0.013566670654780996;0.010205543226811414;0.010421623832878455;0.011034450704434989;-0.003173831151801254;0.06288572586605631;0.011815273108742818;-0.02022478125074506;1709998327747;Noise
4;1;0.010857447165715036;0.010814266362891171;0.010141195930536816;0.008150261402500886;-0.003731540423908638;0.05798574255537277;0.01116639248503922;-0.020748158214719977;1709998327747;Noise
5;2;0.007114886399888867;0.008186680627185004;0.008665142444548139;0.006974544308328567;-0.004178623369811411;0.05411229525784994;0.010644159931335384;-0.021151372100231266;1709998327763;Noise
6;2;0.0055191207776590385;0.005837324688382961;0.00591998099440429;0.004895250003542028;-0.004600147819660015;0.05081143456595857;0.010200510216245857;-0.021471425506043917;1709998327763;Noise
7;3;0.004743707785232656;0.005441654090914754;0.004501963201963188;0.002478880003942553;-0.0049541520635147706;0.04796871945259042;0.009867868297451303;-0.021718618124597668;1709998327763;Noise
8;3;0.002643471657553694;0.0045035384489658025;0.004185485753790765;0.001724807282790759;-0.0051803638270986815;0.045673413918889925;0.00958901366139761;-0.021910879050139477;1709998327763;Noise
9;4;0.0011243829239552564;0.0028021107209786783;0.003072217405867494;0.0013300416114091632;-0.005330281572610448;0.043812602818110294;0.00932618076913907;-0.022047063872398256;1709998327763;Noise
10;4;0.0007774771933013464;0.0018902777078693381;0.001783327633460745;0.00029419262040551443;-0.005484014019025821;0.042161600267029066;0.00907975109076604;-0.022172186062036574;1709998327763;Noise
11;5;0.00020866845791187168;0.0014152203078328378;0.0011363375543439267;-0.00045949584704399265;-0.00571404048351334;0.04052127887847794;0.008877190472784494;-0.022292730610590564;1709998327763;Noise
12;5;-0.0006443528850792527;0.0004628296983182745;0.0003482988669797056;-0.0008045390503789854;-0.005908590229597311;0.038965262379896524;0.0086925589490499;-0.02238619078272894;1709998327763;Noise
13;6;-0.0008751913066318023;-0.0002948081629292216;-0.0008037511855718418;-0.0015272645703560707;-0.006005865102639296;0.03770297785089288;0.008521278878477935;-0.022459433040078202;1709998327778;Noise
14;6;-0.0008799140171152522;-0.00030862665843457536;-0.0014848154226527277;-0.002467918244437431;-0.0060566006246572735;0.03668178241899721;0.008372887013327612;-0.02250978709200582;1709998327778;Noise
15;7;-0.0013302611611430912;-0.000287109402162134;-0.001613831220095088;-0.0030073466658000272;-0.006116491428843907;0.03574336599670982;0.008232506020074864;-0.02254907851131297;1709998327778;Noise
16;7;-0.0019057403194908218;-0.0006070047674169448;-0.0018362966932729164;-0.003346649118816341;-0.006258398302458098;0.034648928307464896;0.00811005412106907;-0.022591803161433374;1709998327778;Noise
17;8;-0.002315070671979919;-0.0009560935899788071;-0.0021868601923089102;-0.0037949225881813244;-0.0064079345778795035;0.03358157499463558;0.007984931931430751;-0.022638723982547744;1709998327794;Noise
