experiment;timestamp;timestamp_ms;signal_eeg_01;signal_eeg_02;signal_eeg_t3;signal_eeg_t4;resistance_eeg_01;resistance_eeg_02;resistance_eeg_t3;resistance_eeg_t4;label
20240130101353;20240130_10:57:22,677;1706651842677;-0,170673;-0,330566;0,264402;-0,033239;;;;;BLINK_TWICE
20240130101353;20240130_10:57:22,694;1706651842694;0,030527;0,779509;0,210508;0,819492;;;;;BLINK_TWICE
20240130101353;20240130_10:57:22,709;1706651842709;0,599622;1,08254;0,806975;0,781985;;;;;BLINK_TWICE
20240130101353;20240130_10:57:22,726;1706651842726;-0,0092688;0,035069;0,810748;0,723083;;;;;BLINK_TWICE
20240130101353;20240130_10:57:22,744;1706651842744;0,424235;0,463619;0,112647;0,458542;;;;;BLINK_TWICE
20240130101353;20240130_10:57:22,761;1706651842761;-0,0337161;-0,0028891;1,03885;0,133123;;;;;BLINK_TWICE
20240130101353;20240130_10:57:22,777;1706651842777;-0,349702;-0,960938;0,476304;-0,414631;;;;;BLINK_TWICE
20240130101353;20240130_10:57:22,793;1706651842793;0,303371;-0,359634;-0,132842;0,110873;;;;;BLINK_TWICE
20240130101353;20240130_10:57:22,811;1706651842811;-0,619177;-2,11953;-0,047191;-0,930525;;;;;BLINK_TWICE
20240130101353;20240130_10:57:22,825;1706651842825;1,52023;0,893393;0,751866;0,806497;;;;;BLINK_TWICE
20240130101353;20240130_10:57:22,845;1706651842845;1,81234;1,31697;0,304862;1,14529;;;;;BLINK_TWICE
20240130101353;20240130_10:57:22,860;1706651842860;2,28196;0,28934;1,40699;1,59389;;;;;BLINK_TWICE
20240130101353;20240130_10:57:22,876;1706651842876;0,169531;0,677746;-1,37344;0,433072;;;;;BLINK_TWICE
20240130101353;20240130_10:57:22,894;1706651842894;-0,0783982;-0,0396481;-0,379848;-0,449065;;;;;BLINK_TWICE
20240130101353;20240130_10:57:22,912;1706651842912;2,62361;1,12169;0,820597;0,236733;;;;;BLINK_TWICE
20240130101353;20240130_10:57:22,927;1706651842927;2,43982;0,653712;1,39758;0,166346;;;;;BLINK_TWICE
20240130101353;20240130_10:57:22,945;1706651842945;1,13068;1,00009;0,823268;0,443925;;;;;BLINK_TWICE
20240130101353;20240130_10:57:22,964;1706651842964;-1,03821;0,855937;-0,516018;0,0901967;;;;;BLINK_TWICE
20240130101353;20240130_10:57:22,978;1706651842978;-1,31531;0,722739;-1,10204;-0,0335548;;;;;BLINK_TWICE
20240130101353;20240130_10:57:22,995;1706651842995;0,022665;0,603939;-0,522131;0,910805;;;;;BLINK_TWICE
20240130101353;20240130_10:57:23,011;1706651843011;-0,502922;-0,147109;-1,04877;-0,546654;;;;;BLINK_TWICE
20240130101353;20240130_10:57:23,027;1706651843027;0,472682;0,425142;-0,428619;-0,0769473;;;;;BLINK_TWICE
20240130101353;20240130_10:57:23,043;1706651843043;-0,0504491;-0,185526;-0,067267;-0,026611;;;;;BLINK_TWICE
20240130101353;20240130_10:57:23,062;1706651843062;0,0248619;-0,646054;-0,672352;-0,193287;;;;;BLINK_TWICE
20240130101353;20240130_10:57:23,076;1706651843076;-1,37568;-1,21781;-0,529693;-0,362902;;;;;BLINK_TWICE
20240130101353;20240130_10:57:23,094;1706651843094;-0,375941;-0,676983;-0,483556;-0,568121;;;;;BLINK_TWICE
20240130101353;20240130_10:57:23,111;1706651843111;-0,199573;-0,160089;-0,276682;0,303543;;;;;BLINK_TWICE
20240130101353;20240130_10:57:23,127;1706651843127;-0,348563;-0,152816;-0,505023;0,475706;;;;;BLINK_TWICE
20240130101353;20240130_10:57:23,144;1706651843144;-1,11481;-0,885852;-0,877547;-1,04449;;;;;BLINK_TWICE
20240130101353;20240130_10:57:23,159;1706651843159;-0,14886;-1,45919;-0,434143;-0,13077;;;;;BLINK_TWICE
