experiment;timestamp;timestamp_ms;signal_eeg_01;signal_eeg_02;signal_eeg_t3;signal_eeg_t4;resistance_eeg_01;resistance_eeg_02;resistance_eeg_t3;resistance_eeg_t4;label
20240130101353;20240130_10:58:02,677;1706651882677;0,358092;-1,20505;-0,686548;0,499321;;;;;BLINK
20240130101353;20240130_10:58:02,695;1706651882695;0,0342503;0,152414;-0,876453;-0,0677455;;;;;BLINK
20240130101353;20240130_10:58:02,714;1706651882714;0,037453;0,363359;-0,182622;0,539576;;;;;BLINK
20240130101353;20240130_10:58:02,735;1706651882735;-0,24816;-1,79327;-2,10077;-1,04301;;;;;BLINK
20240130101353;20240130_10:58:02,743;1706651882743;-2,57067;-0,24399;-1,34801;-1,20544;;;;;BLINK
20240130101353;20240130_10:58:02,762;1706651882762;-0,447966;0,00959844;-0,809175;-0,027677;;;;;BLINK
20240130101353;20240130_10:58:02,778;1706651882778;1,50961;1,03577;-0,190479;0,395602;;;;;BLINK
20240130101353;20240130_10:58:02,794;1706651882794;-0,066429;0,0110928;-1,05865;0,269342;;;;;BLINK
20240130101353;20240130_10:58:02,822;1706651882822;-0,491992;-1,28924;-1,56793;-0,265764;;;;;BLINK
20240130101353;20240130_10:58:02,843;1706651882843;-0,148111;0,0856792;-0,249226;-0,525701;;;;;BLINK
20240130101353;20240130_10:58:02,862;1706651882862;-0,974201;-0,982548;-1,14199;-0,447012;;;;;BLINK
20240130101353;20240130_10:58:02,877;1706651882877;0,360874;-0,224661;0,0591212;0,0348384;;;;;BLINK
20240130101353;20240130_10:58:02,893;1706651882893;0,508981;0,188155;0,776952;0,798723;;;;;BLINK
20240130101353;20240130_10:58:02,911;1706651882911;-0,636622;-1,30511;-0,0296476;-0,614307;;;;;BLINK
20240130101353;20240130_10:58:02,929;1706651882929;-0,765507;-1,46731;-0,148819;-0,694352;;;;;BLINK
20240130101353;20240130_10:58:02,945;1706651882945;-0,643535;-1,67633;0,143138;-0,865022;;;;;BLINK
20240130101353;20240130_10:58:02,961;1706651882961;-0,997361;-1,56915;-0,0264329;-0,018155;;;;;BLINK
20240130101353;20240130_10:58:02,981;1706651882981;-1,27421;-0,17261;-1,18295;-0,611006;;;;;BLINK
20240130101353;20240130_10:58:02,994;1706651882994;-1,69457;-1,30355;-1,60631;-0,074512;;;;;BLINK
20240130101353;20240130_10:58:03,011;1706651883011;-7,45191;-7,04663;-5,36275;-5,89065;;;;;BLINK
20240130101353;20240130_10:58:03,029;1706651883029;-8,71791;-9,53819;-6,69287;-7,86183;;;;;BLINK
20240130101353;20240130_10:58:03,051;1706651883051;-7,72925;-8,15591;-6,30971;-6,75779;;;;;BLINK
20240130101353;20240130_10:58:03,060;1706651883060;-7,35068;-7,25597;-5,79099;-6,06301;;;;;BLINK
20240130101353;20240130_10:58:03,076;1706651883076;-5,25298;-5,30146;-3,59464;-3,76448;;;;;BLINK
