experiment;timestamp;timestamp_ms;signal_eeg_01;signal_eeg_02;signal_eeg_t3;signal_eeg_t4;resistance_eeg_01;resistance_eeg_02;resistance_eeg_t3;resistance_eeg_t4;label
20240130101353;20240130_10:57:28,675;1706651848675;0,125993;0,313316;-0,0311231;0,135737;;;;;BLINK_TWICE
20240130101353;20240130_10:57:28,693;1706651848693;-0,008209;-0,362168;-0,866737;0,132057;;;;;BLINK_TWICE
20240130101353;20240130_10:57:28,710;1706651848710;-1,11445;-0,795734;-0,834135;-0,491324;;;;;BLINK_TWICE
20240130101353;20240130_10:57:28,728;1706651848728;1,21166;0,066432;0,921013;0,140769;;;;;BLINK_TWICE
20240130101353;20240130_10:57:28,747;1706651848747;0,720737;0,793916;0,409118;0,126106;;;;;BLINK_TWICE
20240130101353;20240130_10:57:28,763;1706651848763;0,125645;-0,110682;1,13732;0,327581;;;;;BLINK_TWICE
20240130101353;20240130_10:57:28,778;1706651848778;0,744812;0,0702677;1,27997;0,262673;;;;;BLINK_TWICE
20240130101353;20240130_10:57:28,796;1706651848796;0,300776;0,226031;0,106939;0,156441;;;;;BLINK_TWICE
20240130101353;20240130_10:57:28,810;1706651848810;-0,012044;0,677354;0,273061;-0,011123;;;;;BLINK_TWICE
20240130101353;20240130_10:57:28,829;1706651848829;0,470153;-0,0112667;0,466615;0,176248;;;;;BLINK_TWICE
20240130101353;20240130_10:57:28,844;1706651848844;0,866531;0,085931;1,00344;0,827249;;;;;BLINK_TWICE
20240130101353;20240130_10:57:28,862;1706651848862;0,223632;0,0020911;1,30202;0,184378;;;;;BLINK_TWICE
20240130101353;20240130_10:57:28,876;1706651848876;0,0414985;-0,206959;-0,193384;-0,315973;;;;;BLINK_TWICE
20240130101353;20240130_10:57:28,895;1706651848895;0,205857;0,386025;0,197156;0,193212;;;;;BLINK_TWICE
20240130101353;20240130_10:57:28,912;1706651848912;0,281733;0,775312;-0,978858;0,531373;;;;;BLINK_TWICE
20240130101353;20240130_10:57:28,927;1706651848927;-1,53073;-0,000956304;-0,12457;0,783306;;;;;BLINK_TWICE
20240130101353;20240130_10:57:28,945;1706651848945;-1,73924;-1,25027;-1,49727;-0,030313;;;;;BLINK_TWICE
20240130101353;20240130_10:57:28,959;1706651848959;-0,432666;-1,22616;-0,613055;-0,12231;;;;;BLINK_TWICE
20240130101353;20240130_10:57:28,977;1706651848977;1,38699;0,611058;1,03235;0,054902;;;;;BLINK_TWICE
20240130101353;20240130_10:57:28,992;1706651848992;-0,134714;0,212014;0,728354;0,727136;;;;;BLINK_TWICE
20240130101353;20240130_10:57:29,009;1706651849009;-0,10623;-0,087137;-0,068496;-0,545211;;;;;BLINK_TWICE
20240130101353;20240130_10:57:29,025;1706651849025;-0,421868;-1,27439;-0,0917276;-1,34829;;;;;BLINK_TWICE
20240130101353;20240130_10:57:29,042;1706651849042;3,70973;1,97805;2,19803;0,380318;;;;;BLINK_TWICE
20240130101353;20240130_10:57:29,059;1706651849059;1,34109;0,599575;0,767581;0,148495;;;;;BLINK_TWICE
20240130101353;20240130_10:57:29,077;1706651849077;-0,800771;-0,298896;0,0774937;-0,478334;;;;;BLINK_TWICE
20240130101353;20240130_10:57:29,093;1706651849093;0,0201638;-0,280221;0,965064;-0,518052;;;;;BLINK_TWICE
20240130101353;20240130_10:57:29,110;1706651849110;0,569016;0,089045;1,29706;0,360402;;;;;BLINK_TWICE
20240130101353;20240130_10:57:29,126;1706651849126;0,251001;0,137957;0,11734;0,343003;;;;;BLINK_TWICE
20240130101353;20240130_10:57:29,143;1706651849143;-4,26896;-4,03716;-2,09967;-3,11712;;;;;BLINK_TWICE
20240130101353;20240130_10:57:29,161;1706651849161;-6,17521;-5,83953;-4,76442;-4,81479;;;;;BLINK_TWICE
20240130101353;20240130_10:57:29,177;1706651849177;-5,70391;-5,55732;-4,14773;-0,42884;;;;;BLINK_TWICE
20240130101353;20240130_10:57:29,193;1706651849193;-5,20675;-4,92509;-3,47735;-3,80024;;;;;BLINK_TWICE
