experiment;timestamp;timestamp_ms;signal_eeg_01;signal_eeg_02;signal_eeg_t3;signal_eeg_t4;resistance_eeg_01;resistance_eeg_02;resistance_eeg_t3;resistance_eeg_t4;label
20240130101353;20240130_10:57:06,678;1706651826678;-0,14069;-1,05243;-1,41965;-0,410805;;;;;RELAX
20240130101353;20240130_10:57:06,694;1706651826694;-0,641214;-0,071613;0,0542476;-0,307749;;;;;RELAX
20240130101353;20240130_10:57:06,715;1706651826715;0,01013;0,001349;0,615353;-0,020459;;;;;RELAX
20240130101353;20240130_10:57:06,728;1706651826728;1,22688;-0,0503097;0,804644;-0,241847;;;;;RELAX
20240130101353;20240130_10:57:06,744;1706651826744;0,563735;-0,041039;0,454761;-0,551232;;;;;RELAX
20240130101353;20240130_10:57:06,760;1706651826760;0,872947;-0,333828;0,377628;-0,276264;;;;;RELAX
20240130101353;20240130_10:57:06,775;1706651826775;0,731754;0,178408;-0,198448;0,023046;;;;;RELAX
20240130101353;20240130_10:57:06,795;1706651826795;0,075562;0,444248;0,517079;-0,132089;;;;;RELAX
20240130101353;20240130_10:57:06,810;1706651826810;0,714506;-0,0638745;-0,740811;-0,223188;;;;;RELAX
20240130101353;20240130_10:57:06,829;1706651826829;0,479636;-0,01475;-0,255489;-1,47604;;;;;RELAX
20240130101353;20240130_10:57:06,842;1706651826842;1,09489;1,26615;0,0695824;0,495451;;;;;RELAX
20240130101353;20240130_10:57:06,859;1706651826859;1,23732;1,75981;0,484559;0,707816;;;;;RELAX
20240130101353;20240130_10:57:06,877;1706651826877;0,049957;1,34512;-0,386139;0,769955;;;;;RELAX
20240130101353;20240130_10:57:06,893;1706651826893;-0,0695554;-0,034932;-0,10599;-0,062577;;;;;RELAX
20240130101353;20240130_10:57:06,910;1706651826910;0,309244;-0,156894;-0,712053;-0,335008;;;;;RELAX
20240130101353;20240130_10:57:06,930;1706651826930;0,204775;0,884874;-0,838861;0,294082;;;;;RELAX
20240130101353;20240130_10:57:06,946;1706651826946;0,136523;-0,429331;-0,214995;-0,090173;;;;;RELAX
20240130101353;20240130_10:57:06,960;1706651826960;0,0223174;0,011754;-0,567757;0,106282;;;;;RELAX
20240130101353;20240130_10:57:06,977;1706651826977;0,665543;0,451983;-0,013498;-0,422171;;;;;RELAX
20240130101353;20240130_10:57:06,992;1706651826992;0,491156;-0,367462;-0,045507;-0,578938;;;;;RELAX
20240130101353;20240130_10:57:07,011;1706651827011;1,04365;1,20615;-0,0365862;-0,286203;;;;;RELAX
20240130101353;20240130_10:57:07,027;1706651827027;0,020333;0,497279;-0,0918616;-0,420915;;;;;RELAX
20240130101353;20240130_10:57:07,044;1706651827044;0,661354;0,678364;0,391476;-0,572879;;;;;RELAX
20240130101353;20240130_10:57:07,060;1706651827060;0,0755409;0,312012;-1,29015;-0,791135;;;;;RELAX
20240130101353;20240130_10:57:07,077;1706651827077;-0,419716;0,494378;0,476347;-0,335465;;;;;RELAX
20240130101353;20240130_10:57:07,096;1706651827096;-0,342134;-0,169943;-1,53416;-0,980257;;;;;RELAX
20240130101353;20240130_10:57:07,109;1706651827109;0,173971;0,218049;-0,947225;-0,516708;;;;;RELAX
20240130101353;20240130_10:57:07,127;1706651827127;0,601733;0,045524;-0,247043;-0,445437;;;;;RELAX
20240130101353;20240130_10:57:07,143;1706651827143;0,0436334;0,112408;-0,0583909;-0,478182;;;;;RELAX
20240130101353;20240130_10:57:07,159;1706651827159;-0,304983;0,756402;-0,454997;-0,597874;;;;;RELAX
20240130101353;20240130_10:57:07,177;1706651827177;-0,118502;0,700458;0,382854;-0,237381;;;;;RELAX
20240130101353;20240130_10:57:07,195;1706651827195;0,0730296;-0,192667;0,643795;-0,469332;;;;;RELAX
20240130101353;20240130_10:57:07,216;1706651827216;-0,938106;-0,818112;-1,06724;-0,528923;;;;;RELAX
