experiment;timestamp;timestamp_ms;signal_eeg_01;signal_eeg_02;signal_eeg_t3;signal_eeg_t4;resistance_eeg_01;resistance_eeg_02;resistance_eeg_t3;resistance_eeg_t4;label
20240130101353;20240130_10:57:26,674;1706651846674;-1,51944;-0,716949;-0,522536;-0,514361;;;;;BLINK
20240130101353;20240130_10:57:26,697;1706651846697;-0,947023;-0,506643;0,002651;-0,581491;;;;;BLINK
20240130101353;20240130_10:57:26,710;1706651846710;-0,623906;-0,020444;0,304637;-0,694693;;;;;BLINK
20240130101353;20240130_10:57:26,729;1706651846729;-0,602486;-0,514992;0,563047;-0,309114;;;;;BLINK
20240130101353;20240130_10:57:26,743;1706651846743;-0,482489;-0,551464;0,786778;-0,368305;;;;;BLINK
20240130101353;20240130_10:57:26,761;1706651846761;0,359951;0,0272087;0,679741;-0,362108;;;;;BLINK
20240130101353;20240130_10:57:26,777;1706651846777;0,809235;-0,858617;0,383761;-0,033807;;;;;BLINK
20240130101353;20240130_10:57:26,796;1706651846796;-1,20458;-0,662235;0,0617555;-0,233661;;;;;BLINK
20240130101353;20240130_10:57:26,813;1706651846813;-0,12698;-0,659845;-1,14004;-0,344788;;;;;BLINK
20240130101353;20240130_10:57:26,832;1706651846832;-0,949615;-1,13133;0,0349913;-0,656618;;;;;BLINK
20240130101353;20240130_10:57:26,846;1706651846846;0,203742;0,370813;0,685449;0,391182;;;;;BLINK
20240130101353;20240130_10:57:26,861;1706651846861;0,345374;1,22455;1,33971;0,813134;;;;;BLINK
20240130101353;20240130_10:57:26,876;1706651846876;0,345374;1,22455;1,33971;0,813134;;;;;BLINK
20240130101353;20240130_10:57:26,894;1706651846894;-0,633286;-1,23505;-0,062124;0,0650368;;;;;BLINK
20240130101353;20240130_10:57:26,913;1706651846913;-3,34542;-2,19952;-1,58216;-0,905798;;;;;BLINK
20240130101353;20240130_10:57:26,928;1706651846928;2,68123;1,28073;1,28445;0,985938;;;;;BLINK
20240130101353;20240130_10:57:26,942;1706651846942;2,68123;2,76518;2,61379;1,88336;;;;;BLINK
20240130101353;20240130_10:57:26,962;1706651846962;1,03001;1,00808;0,312692;1,15781;;;;;BLINK
20240130101353;20240130_10:57:26,977;1706651846977;0,150047;0,0331911;1,11058;0,556985;;;;;BLINK
20240130101353;20240130_10:57:26,996;1706651846996;-0,781942;-1,44718;-0,677387;-0,414003;;;;;BLINK
20240130101353;20240130_10:57:27,011;1706651847011;-2,63265;-1,69699;-0,411282;-0,433745;;;;;BLINK
20240130101353;20240130_10:57:27,027;1706651847027;-0,711119;0,544459;0,327494;0,772716;;;;;BLINK
20240130101353;20240130_10:57:27,044;1706651847044;0,387919;0,100441;0,716475;0,784082;;;;;BLINK
20240130101353;20240130_10:57:27,061;1706651847061;-2,86057;-3,72245;-1,94468;-2,77757;;;;;BLINK
20240130101353;20240130_10:57:27,077;1706651847077;-6,12079;-6,13748;-5,81193;-5,50547;;;;;BLINK
20240130101353;20240130_10:57:27,093;1706651847093;-6,86766;-7,10142;-6,07196;-5,60804;;;;;BLINK
20240130101353;20240130_10:57:27,114;1706651847114;-5,81496;-5,52289;-5,89415;-5,35912;;;;;BLINK
20240130101353;20240130_10:57:27,126;1706651847126;-5,14268;-4,50963;-4,80768;-0,45201;;;;;BLINK
20240130101353;20240130_10:57:27,145;1706651847145;-2,12394;-2,74727;-3,93543;-3,20086;;;;;BLINK
20240130101353;20240130_10:57:27,162;1706651847162;1,09029;0,315107;0,0120042;-0,771522;;;;;BLINK
20240130101353;20240130_10:57:27,175;1706651847175;2,01775;0,14988;1,06714;-0,223653;;;;;BLINK
