experiment;timestamp;timestamp_ms;signal_eeg_01;signal_eeg_02;signal_eeg_t3;signal_eeg_t4;resistance_eeg_01;resistance_eeg_02;resistance_eeg_t3;resistance_eeg_t4;label
20240130101353;20240130_10:57:50,678;1706651870678;0,430165;0,537165;0,538626;0,389829;;;;;BLINK
20240130101353;20240130_10:57:50,694;1706651870694;-0,317208;-1,19488;-0,143489;-0,685811;;;;;BLINK
20240130101353;20240130_10:57:50,711;1706651870711;-0,279291;-1,70705;0,0885031;-0,949886;;;;;BLINK
20240130101353;20240130_10:57:50,726;1706651870726;1,13603;0,0271517;0,146081;-0,240549;;;;;BLINK
20240130101353;20240130_10:57:50,743;1706651870743;1,10626;0,238167;1,05805;-0,387772;;;;;BLINK
20240130101353;20240130_10:57:50,760;1706651870760;1,00927;0,268346;0,0812518;0,452651;;;;;BLINK
20240130101353;20240130_10:57:50,776;1706651870776;1,00927;0,181581;0,0812518;0,452651;;;;;BLINK
20240130101353;20240130_10:57:50,809;1706651870809;2,11781;2,44914;1,01053;0,0964769;;;;;BLINK
20240130101353;20240130_10:57:50,834;1706651870834;1,14311;0,150639;0,501729;-0,968353;;;;;BLINK
20240130101353;20240130_10:57:50,842;1706651870842;0,0312579;-0,0634028;-0,995882;-0,157742;;;;;BLINK
20240130101353;20240130_10:57:50,861;1706651870861;-0,519628;-0,720147;-1,17117;-0,031043;;;;;BLINK
20240130101353;20240130_10:57:50,878;1706651870878;-0,206432;0,506446;0,0667322;0,029796;;;;;BLINK
20240130101353;20240130_10:57:50,894;1706651870894;0,478987;0,941455;0,596476;0,281984;;;;;BLINK
20240130101353;20240130_10:57:50,911;1706651870911;0,491879;1,54621;-0,0953041;0,14146;;;;;BLINK
20240130101353;20240130_10:57:50,926;1706651870926;0,164088;0,072879;-1,09509;0,993259;;;;;BLINK
20240130101353;20240130_10:57:50,944;1706651870944;-1,08514;-0,456312;-1,35456;-0,242089;;;;;BLINK
20240130101353;20240130_10:57:50,962;1706651870962;-0,483057;-0,0308599;-1,13722;-0,144112;;;;;BLINK
20240130101353;20240130_10:57:50,978;1706651870978;-0,586867;-0,508719;-1,18955;-0,377169;;;;;BLINK
20240130101353;20240130_10:57:50,992;1706651870992;-2,22382;-0,392847;-2,17648;-0,777677;;;;;BLINK
20240130101353;20240130_10:57:51,011;1706651871011;-3,13994;-2,29694;-3,73677;-2,57242;;;;;BLINK
20240130101353;20240130_10:57:51,027;1706651871027;-6,60889;-6,54809;-0,65183;-0,54298;;;;;BLINK
20240130101353;20240130_10:57:51,049;1706651871049;-0,82044;-7,52304;-7,49065;-6,76174;;;;;BLINK
20240130101353;20240130_10:57:51,061;1706651871061;-8,50E-05;-8,20498;-7,82394;-7,07408;;;;;BLINK
20240130101353;20240130_10:57:51,076;1706651871076;-7,74583;-7,57217;-0,78868;-6,11762;;;;;BLINK
20240130101353;20240130_10:57:51,093;1706651871093;-6,78926;-6,06689;-7,19915;-4,77201;;;;;BLINK
20240130101353;20240130_10:57:51,111;1706651871111;-5,22614;-4,76914;-5,93667;-4,29538;;;;;BLINK
20240130101353;20240130_10:57:51,128;1706651871128;-5,30607;-0,39198;-0,54558;-3,77754;;;;;BLINK
20240130101353;20240130_10:57:51,144;1706651871144;-4,59446;-5,01501;-4,64002;-3,47106;;;;;BLINK
20240130101353;20240130_10:57:51,161;1706651871161;-4,00882;-4,55525;-0,37159;-3,52877;;;;;BLINK
20240130101353;20240130_10:57:51,175;1706651871175;-0,28037;-0,34418;-2,80023;-3,20917;;;;;BLINK
20240130101353;20240130_10:57:51,195;1706651871195;-1,61323;-0,910599;-2,15672;-0,894758;;;;;BLINK
20240130101353;20240130_10:57:51,210;1706651871210;-1,33478;-0,906465;-1,57246;-0,548593;;;;;BLINK
20240130101353;20240130_10:57:51,230;1706651871230;0,742863;-0,01567;0,084226;0,432829;;;;;BLINK
20240130101353;20240130_10:57:51,245;1706651871245;1,60511;-0,333657;2,01548;1,50659;;;;;BLINK
20240130101353;20240130_10:57:51,261;1706651871261;4,80764;4,66348;3,79246;4,20585;;;;;BLINK
20240130101353;20240130_10:57:51,279;1706651871279;6,73178;7,24791;5,13719;5,95503;;;;;BLINK
20240130101353;20240130_10:57:51,292;1706651871292;6,55764;7,32888;5,41731;6,03499;;;;;BLINK
20240130101353;20240130_10:57:51,310;1706651871310;5,65825;5,09898;4,94927;0,46809;;;;;BLINK
20240130101353;20240130_10:57:51,326;1706651871326;5,82279;4,28648;5,05725;4,92551;;;;;BLINK
20240130101353;20240130_10:57:51,345;1706651871345;8,06558;5,78958;7,08107;5,66339;;;;;BLINK
20240130101353;20240130_10:57:51,360;1706651871360;0,86954;8,35881;7,31978;6,34006;;;;;BLINK
20240130101353;20240130_10:57:51,376;1706651871376;7,47932;8,04929;6,75668;0,59705;;;;;BLINK
20240130101353;20240130_10:57:51,396;1706651871396;7,58578;8,45636;6,45432;0,61127;;;;;BLINK
20240130101353;20240130_10:57:51,412;1706651871412;8,03659;8,81858;6,47442;6,30384;;;;;BLINK
20240130101353;20240130_10:57:51,428;1706651871428;6,17814;5,51578;4,96461;0,48375;;;;;BLINK
20240130101353;20240130_10:57:51,445;1706651871445;5,09101;5,08118;4,35504;3,65476;;;;;BLINK
20240130101353;20240130_10:57:51,461;1706651871461;5,06105;5,40989;4,50749;2,95236;;;;;BLINK
20240130101353;20240130_10:57:51,477;1706651871477;5,05002;3,81725;3,94711;2,81033;;;;;BLINK
20240130101353;20240130_10:57:51,492;1706651871492;4,19769;5,16964;3,40196;2,07674;;;;;BLINK
20240130101353;20240130_10:57:51,510;1706651871510;2,07644;4,03721;3,19366;1,83359;;;;;BLINK
20240130101353;20240130_10:57:51,526;1706651871526;1,56466;2,86087;2,52489;2,13552;;;;;BLINK
20240130101353;20240130_10:57:51,543;1706651871543;2,15282;2,00454;1,95804;0,919393;;;;;BLINK
20240130101353;20240130_10:57:51,560;1706651871560;-0,149293;0,429144;0,784533;-0,0760886;;;;;BLINK
20240130101353;20240130_10:57:51,578;1706651871578;0,290501;0,284914;-0,599468;-0,293705;;;;;BLINK
20240130101353;20240130_10:57:51,592;1706651871592;-0,441789;0,423236;0,311509;-0,020923;;;;;BLINK
20240130101353;20240130_10:57:51,620;1706651871620;-0,695896;0,398096;-0,443268;0,942399;;;;;BLINK
20240130101353;20240130_10:57:51,630;1706651871630;-0,718658;1,00209;-0,263235;0,910769;;;;;BLINK
20240130101353;20240130_10:57:51,644;1706651871644;-0,272979;1,77511;-0,001623;0,152463;;;;;BLINK
20240130101353;20240130_10:57:51,660;1706651871660;-0,945323;-0,006508;-0,915169;-1,29636;;;;;BLINK
20240130101353;20240130_10:57:51,675;1706651871675;-1,42003;-1,89812;-1,30059;-1,61198;;;;;BLINK
20240130101353;20240130_10:57:51,697;1706651871697;-0,505312;-0,771062;-1,05503;-0,726037;;;;;BLINK
20240130101353;20240130_10:57:51,710;1706651871710;-1,20209;-1,75356;-1,08707;-1,39152;;;;;BLINK
20240130101353;20240130_10:57:51,728;1706651871728;-1,58757;-0,094628;-0,780826;-0,921456;;;;;BLINK
20240130101353;20240130_10:57:51,743;1706651871743;-0,753074;-0,600341;-0,969561;-0,12265;;;;;BLINK
20240130101353;20240130_10:57:51,761;1706651871761;-0,315708;-0,673659;-0,922585;-0,16164;;;;;BLINK
20240130101353;20240130_10:57:51,776;1706651871776;-2,21986;-2,24962;-2,18088;-0,15065;;;;;BLINK
20240130101353;20240130_10:57:51,793;1706651871793;-2,74976;-3,09596;-2,49619;-3,06405;;;;;BLINK
20240130101353;20240130_10:57:51,810;1706651871810;-1,75223;-1,94926;-1,58573;-1,29829;;;;;BLINK
20240130101353;20240130_10:57:51,827;1706651871827;-2,04306;-2,14828;-1,40028;-1,09797;;;;;BLINK
20240130101353;20240130_10:57:51,843;1706651871843;-1,72038;-1,65445;-2,02011;-1,28158;;;;;BLINK
20240130101353;20240130_10:57:51,859;1706651871859;-1,54508;-1,59274;-1,28911;-1,24429;;;;;BLINK
20240130101353;20240130_10:57:51,879;1706651871879;-1,86842;-1,32365;-1,38184;-0,838409;;;;;BLINK
20240130101353;20240130_10:57:51,897;1706651871897;-2,41024;-2,67024;-3,03527;-1,96973;;;;;BLINK
20240130101353;20240130_10:57:51,914;1706651871914;-0,796286;-3,16803;-0,10421;-1,62601;;;;;BLINK
20240130101353;20240130_10:57:51,927;1706651871927;-0,796286;-1,84011;-0,10421;-1,62601;;;;;BLINK
20240130101353;20240130_10:57:51,943;1706651871943;-1,19636;-2,35977;-1,12119;-1,38387;;;;;BLINK
20240130101353;20240130_10:57:51,960;1706651871960;-0,015797;-0,787987;-0,562723;-0,946615;;;;;BLINK
20240130101353;20240130_10:57:51,976;1706651871976;-1,16636;-1,03475;-0,397874;-1,52531;;;;;BLINK
20240130101353;20240130_10:57:51,994;1706651871994;-0,994761;-1,03965;-0,390891;-0,982934;;;;;BLINK
20240130101353;20240130_10:57:52,015;1706651872015;-1,49596;-1,93937;-1,62669;-0,964033;;;;;BLINK
20240130101353;20240130_10:57:52,026;1706651872026;-1,78279;-1,84632;-2,00455;-1,64562;;;;;BLINK
20240130101353;20240130_10:57:52,043;1706651872043;-1,11848;-1,14047;-0,092236;-0,996079;;;;;BLINK
20240130101353;20240130_10:57:52,059;1706651872059;-0,0786327;-0,744094;-0,580083;-0,977482;;;;;BLINK
20240130101353;20240130_10:57:52,081;1706651872081;-0,016509;0,443049;-0,436767;0,224617;;;;;BLINK
20240130101353;20240130_10:57:52,094;1706651872094;0,621165;0,048287;0,493687;0,667573;;;;;BLINK
20240130101353;20240130_10:57:52,110;1706651872110;0,772219;0,345738;0,159197;0,573063;;;;;BLINK
20240130101353;20240130_10:57:52,127;1706651872127;0,218232;0,197817;-0,731142;0,302966;;;;;BLINK
20240130101353;20240130_10:57:52,143;1706651872143;-0,054058;-0,0501202;-0,647345;-0,067222;;;;;BLINK
20240130101353;20240130_10:57:52,161;1706651872161;-1,30231;-0,076628;-0,701773;-0,857779;;;;;BLINK
20240130101353;20240130_10:57:52,178;1706651872178;-0,0105805;-0,063293;-0,012068;-0,197254;;;;;BLINK
20240130101353;20240130_10:57:52,193;1706651872193;0,299827;0,819733;0,237595;0,007857;;;;;BLINK
20240130101353;20240130_10:57:52,212;1706651872212;0,601547;0,075792;0,507748;0,175436;;;;;BLINK
20240130101353;20240130_10:57:52,227;1706651872227;-0,308875;-0,173339;-0,329797;-0,204921;;;;;BLINK
20240130101353;20240130_10:57:52,244;1706651872244;-0,702415;-0,546593;-0,365855;-0,459226;;;;;BLINK
20240130101353;20240130_10:57:52,262;1706651872262;0,606619;-0,138939;0,543404;0,206895;;;;;BLINK
20240130101353;20240130_10:57:52,276;1706651872276;-0,0070625;-0,351122;0,724655;-0,415855;;;;;BLINK
20240130101353;20240130_10:57:52,294;1706651872294;-0,869382;-1,09468;-0,12593;-1,03716;;;;;BLINK
20240130101353;20240130_10:57:52,311;1706651872311;-0,371986;-0,356138;-0,0825822;-0,207102;;;;;BLINK
20240130101353;20240130_10:57:52,326;1706651872326;0,455291;0,618556;0,203916;0,539946;;;;;BLINK
20240130101353;20240130_10:57:52,345;1706651872345;-0,434629;-0,519856;-0,0895258;0,0153181;;;;;BLINK
20240130101353;20240130_10:57:52,365;1706651872365;-1,61683;-2,18034;-0,581777;-1,31374;;;;;BLINK
20240130101353;20240130_10:57:52,378;1706651872378;-1,76263;-1,65202;-1,10054;-0,952174;;;;;BLINK
20240130101353;20240130_10:57:52,403;1706651872403;1,04749;1,06259;0,0255352;0,849865;;;;;BLINK
20240130101353;20240130_10:57:52,425;1706651872425;0,0775955;-0,964421;-0,426325;-0,061527;;;;;BLINK
20240130101353;20240130_10:57:52,443;1706651872443;-0,890273;-1,32614;-0,000409795;-0,679692;;;;;BLINK
20240130101353;20240130_10:57:52,460;1706651872460;-0,565461;-0,260344;-0,550805;1,19635;;;;;BLINK
20240130101353;20240130_10:57:52,475;1706651872475;-0,571012;0,029447;-0,212966;0,871135;;;;;BLINK
20240130101353;20240130_10:57:52,493;1706651872493;-0,989984;0,477218;-0,109416;1,04321;;;;;BLINK
20240130101353;20240130_10:57:52,510;1706651872510;-0,459772;-0,925078;0,153636;-0,0423918;;;;;BLINK
20240130101353;20240130_10:57:52,528;1706651872528;0,961091;0,954145;1,05988;1,03705;;;;;BLINK
20240130101353;20240130_10:57:52,543;1706651872543;-0,841606;0,148728;-0,049653;0,719284;;;;;BLINK
20240130101353;20240130_10:57:52,560;1706651872560;-0,0604535;-0,0949813;0,0977485;0,237908;;;;;BLINK
20240130101353;20240130_10:57:52,579;1706651872579;1,05272;0,309454;0,316285;1,11188;;;;;BLINK
20240130101353;20240130_10:57:52,593;1706651872593;0,912069;0,282694;-0,0919233;0,579574;;;;;BLINK
20240130101353;20240130_10:57:52,611;1706651872611;0,835334;0,242082;-0,299608;-0,0502827;;;;;BLINK
20240130101353;20240130_10:57:52,629;1706651872629;1,69366;1,79173;0,716705;0,160824;;;;;BLINK
20240130101353;20240130_10:57:52,642;1706651872642;2,23943;1,57063;0,742714;0,025843;;;;;BLINK
20240130101353;20240130_10:57:52,660;1706651872660;0,364498;-0,307284;-0,977224;-1,27255;;;;;BLINK
