experiment;timestamp;timestamp_ms;signal_eeg_01;signal_eeg_02;signal_eeg_t3;signal_eeg_t4;resistance_eeg_01;resistance_eeg_02;resistance_eeg_t3;resistance_eeg_t4;label
20240130101353;20240130_10:57:10,677;1706651830677;0,437329;0,078565;-0,060191;0,711519;;;;;BLINK_TWICE
20240130101353;20240130_10:57:10,697;1706651830697;0,105876;-0,225876;-0,139933;-0,00503616;;;;;BLINK_TWICE
20240130101353;20240130_10:57:10,710;1706651830710;1,01726;0,565695;1,17658;1,10736;;;;;BLINK_TWICE
20240130101353;20240130_10:57:10,726;1706651830726;0,957551;-0,0058346;-0,0051092;0,414066;;;;;BLINK_TWICE
20240130101353;20240130_10:57:10,743;1706651830743;0,119262;-0,0425413;0,106173;0,041871;;;;;BLINK_TWICE
20240130101353;20240130_10:57:10,761;1706651830761;-0,339688;-0,0013876;-0,647816;-0,109588;;;;;BLINK_TWICE
20240130101353;20240130_10:57:10,781;1706651830781;-0,776116;-1,20965;0,501091;-0,021734;;;;;BLINK_TWICE
20240130101353;20240130_10:57:10,792;1706651830792;-0,545169;-1,28807;0,359319;-0,128771;;;;;BLINK_TWICE
20240130101353;20240130_10:57:10,812;1706651830812;0,0636993;0,044399;1,43527;0,037021;;;;;BLINK_TWICE
20240130101353;20240130_10:57:10,828;1706651830828;-0,498624;-0,523053;1,36224;-0,175615;;;;;BLINK_TWICE
20240130101353;20240130_10:57:10,842;1706651830842;-0,457304;-1,00337;0,629116;-0,557889;;;;;BLINK_TWICE
20240130101353;20240130_10:57:10,863;1706651830863;-0,133486;-1,64294;0,222633;-0,092653;;;;;BLINK_TWICE
20240130101353;20240130_10:57:10,877;1706651830877;0,595696;-0,055868;0,250683;-0,0058595;;;;;BLINK_TWICE
20240130101353;20240130_10:57:10,896;1706651830896;-2,09301;-1,56063;-0,007095;-0,107736;;;;;BLINK_TWICE
20240130101353;20240130_10:57:10,910;1706651830910;-1,87713;-1,24714;-0,114034;0,0398116;;;;;BLINK_TWICE
20240130101353;20240130_10:57:10,928;1706651830928;-1,32249;-0,828195;-0,468029;0,00784721;;;;;BLINK_TWICE
20240130101353;20240130_10:57:10,944;1706651830944;-1,72694;-1,53799;-0,529659;-0,273067;;;;;BLINK_TWICE
20240130101353;20240130_10:57:10,962;1706651830962;-1,01431;-0,336797;-0,0157259;0,0473856;;;;;BLINK_TWICE
20240130101353;20240130_10:57:10,976;1706651830976;0,201828;0,437313;0,498229;0,886831;;;;;BLINK_TWICE
20240130101353;20240130_10:57:10,993;1706651830993;-2,32729;-2,82414;-2,13754;-2,29512;;;;;BLINK_TWICE
20240130101353;20240130_10:57:11,011;1706651831011;-7,63574;-7,12284;-6,58608;-5,98336;;;;;BLINK_TWICE
20240130101353;20240130_10:57:11,028;1706651831028;-6,33934;-7,13272;-6,28857;-5,75268;;;;;BLINK_TWICE
20240130101353;20240130_10:57:11,044;1706651831044;-5,55272;-6,46026;-5,73932;-5,43765;;;;;BLINK_TWICE
20240130101353;20240130_10:57:11,062;1706651831062;-4,16978;-5,25837;-4,39787;-4,37923;;;;;BLINK_TWICE
20240130101353;20240130_10:57:11,077;1706651831077;-0,879535;-2,50577;-1,75122;-0,02331;;;;;BLINK_TWICE
20240130101353;20240130_10:57:11,098;1706651831098;2,19059;1,35644;1,18111;0,542706;;;;;BLINK_TWICE
20240130101353;20240130_10:57:11,110;1706651831110;1,93922;1,15365;1,40033;0,692204;;;;;BLINK_TWICE
20240130101353;20240130_10:57:11,127;1706651831127;2,88402;1,59663;1,87111;0,371505;;;;;BLINK_TWICE
20240130101353;20240130_10:57:11,144;1706651831144;0,43662;3,84498;0,26158;2,50651;;;;;BLINK_TWICE
20240130101353;20240130_10:57:11,160;1706651831160;4,67839;4,90708;3,21496;3,54173;;;;;BLINK_TWICE
20240130101353;20240130_10:57:11,179;1706651831179;5,27533;4,39389;3,63659;2,78583;;;;;BLINK_TWICE
20240130101353;20240130_10:57:11,192;1706651831192;3,72132;0,33909;3,65928;2,27375;;;;;BLINK_TWICE
20240130101353;20240130_10:57:11,211;1706651831211;2,95703;3,01389;2,29729;2,95413;;;;;BLINK_TWICE
20240130101353;20240130_10:57:11,226;1706651831226;0,23445;3,04682;1,89057;2,83001;;;;;BLINK_TWICE
