experiment;timestamp;timestamp_ms;signal_eeg_01;signal_eeg_02;signal_eeg_t3;signal_eeg_t4;resistance_eeg_01;resistance_eeg_02;resistance_eeg_t3;resistance_eeg_t4;label
20240130101353;20240130_10:57:34,673;1706651854673;-0,835239;0,277019;-0,965619;0,111274;;;;;BLINK_TWICE
20240130101353;20240130_10:57:34,694;1706651854694;-0,524495;-0,617945;-0,540301;-0,983929;;;;;BLINK_TWICE
20240130101353;20240130_10:57:34,715;1706651854715;-0,881047;-0,404405;-1,43848;-1,09212;;;;;BLINK_TWICE
20240130101353;20240130_10:57:34,726;1706651854726;-1,46257;-0,598346;-0,01478;-0,722291;;;;;BLINK_TWICE
20240130101353;20240130_10:57:34,744;1706651854744;-2,22718;-1,09042;-1,17186;-0,227038;;;;;BLINK_TWICE
20240130101353;20240130_10:57:34,761;1706651854761;-0,505014;0,724957;-0,938722;0,133246;;;;;BLINK_TWICE
20240130101353;20240130_10:57:34,778;1706651854778;-0,192996;0,809609;-1,46242;-0,458525;;;;;BLINK_TWICE
20240130101353;20240130_10:57:34,796;1706651854796;-1,07962;-1,03476;-0,903567;-1,47406;;;;;BLINK_TWICE
20240130101353;20240130_10:57:34,815;1706651854815;-0,879456;-0,916308;-0,903567;-1,47406;;;;;BLINK_TWICE
20240130101353;20240130_10:57:34,829;1706651854829;0,18811;1,96084;-0,128738;0,421084;;;;;BLINK_TWICE
20240130101353;20240130_10:57:34,843;1706651854843;0,0361995;0,162722;-0,337586;-0,342243;;;;;BLINK_TWICE
20240130101353;20240130_10:57:34,862;1706651854862;0,0361995;0,162722;-0,337586;-0,342243;;;;;BLINK_TWICE
20240130101353;20240130_10:57:34,880;1706651854880;-1,46809;-0,270444;-1,07757;0,311319;;;;;BLINK_TWICE
20240130101353;20240130_10:57:34,893;1706651854893;0,270079;0,835914;-1,16357;0,253761;;;;;BLINK_TWICE
20240130101353;20240130_10:57:34,915;1706651854915;0,270079;0,835914;-1,16357;0,253761;;;;;BLINK_TWICE
20240130101353;20240130_10:57:34,926;1706651854926;-0,103376;-0,122406;-0,409882;0,298681;;;;;BLINK_TWICE
20240130101353;20240130_10:57:34,945;1706651854945;0,020022;-0,249677;0,199464;-0,0749014;;;;;BLINK_TWICE
20240130101353;20240130_10:57:34,961;1706651854961;-0,540887;-0,526778;0,530307;-0,719356;;;;;BLINK_TWICE
20240130101353;20240130_10:57:34,976;1706651854976;-0,661196;0,0262557;0,371979;-0,274702;;;;;BLINK_TWICE
20240130101353;20240130_10:57:34,994;1706651854994;0,654816;0,780922;0,049434;0,287509;;;;;BLINK_TWICE
20240130101353;20240130_10:57:35,011;1706651855011;-1,51838;-1,89146;-0,17734;-0,578065;;;;;BLINK_TWICE
20240130101353;20240130_10:57:35,029;1706651855029;-1,51241;-0,634778;-1,85946;-0,048682;;;;;BLINK_TWICE
