experiment;timestamp;timestamp_ms;signal_eeg_01;signal_eeg_02;signal_eeg_t3;signal_eeg_t4;resistance_eeg_01;resistance_eeg_02;resistance_eeg_t3;resistance_eeg_t4;label
20240130101353;20240130_10:57:38,680;1706651858680;-0,720883;-1,36303;-0,587107;-1,58033;;;;;BLINK
20240130101353;20240130_10:57:38,698;1706651858698;0,912694;1,10605;0,818833;0,476518;;;;;BLINK
20240130101353;20240130_10:57:38,710;1706651858710;0,912694;1,10605;0,818833;0,948923;;;;;BLINK
20240130101353;20240130_10:57:38,726;1706651858726;1,08296;2,08475;0,817791;1,52369;;;;;BLINK
20240130101353;20240130_10:57:38,744;1706651858744;1,16583;1,30089;-0,00862827;0,623682;;;;;BLINK
20240130101353;20240130_10:57:38,760;1706651858760;1,51648;0,0954546;-0,293314;-0,050275;;;;;BLINK
20240130101353;20240130_10:57:38,779;1706651858779;1,38786;0,140308;-0,020272;-0,11602;;;;;BLINK
20240130101353;20240130_10:57:38,794;1706651858794;2,65789;1,62524;0,230817;-0,0565212;;;;;BLINK
20240130101353;20240130_10:57:38,811;1706651858811;3,54112;2,64039;1,36415;1,44474;;;;;BLINK
20240130101353;20240130_10:57:38,827;1706651858827;1,64783;2,04012;-0,0634793;0,745616;;;;;BLINK
20240130101353;20240130_10:57:38,842;1706651858842;0,689795;0,947208;0,436159;0,091686;;;;;BLINK
20240130101353;20240130_10:57:38,861;1706651858861;1,45516;1,57665;0,335331;0,914044;;;;;BLINK
20240130101353;20240130_10:57:38,878;1706651858878;-0,0829918;0,168487;-0,583064;-0,733856;;;;;BLINK
20240130101353;20240130_10:57:38,892;1706651858892;-0,780475;-0,537587;-1,47613;0,0097253;;;;;BLINK
20240130101353;20240130_10:57:38,910;1706651858910;0,597881;1,81481;-0,211166;1,34337;;;;;BLINK
20240130101353;20240130_10:57:38,926;1706651858926;0,0098704;0,265243;0,0977839;0,215768;;;;;BLINK
20240130101353;20240130_10:57:38,944;1706651858944;-0,447438;-0,052349;-0,876901;-0,10573;;;;;BLINK
20240130101353;20240130_10:57:38,960;1706651858960;0,0715122;-0,248842;-0,269586;-0,572467;;;;;BLINK
20240130101353;20240130_10:57:38,977;1706651858977;0,762371;-0,119653;0,025177;0,058681;;;;;BLINK
20240130101353;20240130_10:57:38,993;1706651858993;-1,19562;-1,08722;-1,80335;-0,541352;;;;;BLINK
20240130101353;20240130_10:57:39,012;1706651859012;-0,860056;-1,62332;-0,11393;-0,994519;;;;;BLINK
20240130101353;20240130_10:57:39,028;1706651859028;0,102355;-0,771101;-0,536622;-0,605689;;;;;BLINK
20240130101353;20240130_10:57:39,043;1706651859043;0,0243236;0,216796;0,0045098;-0,417227;;;;;BLINK
20240130101353;20240130_10:57:39,061;1706651859061;-0,0751838;-1,07347;-0,836792;-0,435658;;;;;BLINK
20240130101353;20240130_10:57:39,076;1706651859076;-0,501307;-0,040771;-0,0483348;0,419116;;;;;BLINK
20240130101353;20240130_10:57:39,094;1706651859094;-0,186944;0,304471;-0,0267359;0,178467;;;;;BLINK
20240130101353;20240130_10:57:39,113;1706651859113;-0,322127;-1,00215;-0,796723;-1,18179;;;;;BLINK
20240130101353;20240130_10:57:39,127;1706651859127;-0,256914;0,0026122;-0,626088;-0,801715;;;;;BLINK
20240130101353;20240130_10:57:39,145;1706651859145;-0,325384;0,0201172;-0,625609;-0,800345;;;;;BLINK
20240130101353;20240130_10:57:39,160;1706651859160;-0,666138;-0,811547;-1,24704;-1,11686;;;;;BLINK
20240130101353;20240130_10:57:39,179;1706651859179;-2,32358;-2,05972;-2,51557;-1,62066;;;;;BLINK
20240130101353;20240130_10:57:39,197;1706651859197;-2,04102;-0,069774;-2,23681;-1,27481;;;;;BLINK
20240130101353;20240130_10:57:39,214;1706651859214;-0,964082;-0,837922;-1,25565;-0,868786;;;;;BLINK
20240130101353;20240130_10:57:39,229;1706651859229;-2,74228;-0,955183;-0,22944;-0,661357;;;;;BLINK
20240130101353;20240130_10:57:39,242;1706651859242;-3,40475;-2,82289;-3,25795;-2,04133;;;;;BLINK
20240130101353;20240130_10:57:39,267;1706651859267;-4,08555;-4,19621;-5,67172;-4,24282;;;;;BLINK
20240130101353;20240130_10:57:39,278;1706651859278;-5,30813;-5,60085;-5,67172;-0,05317;;;;;BLINK
20240130101353;20240130_10:57:39,294;1706651859294;-7,08724;-0,72813;-6,26961;-6,47828;;;;;BLINK
20240130101353;20240130_10:57:39,311;1706651859311;-6,43557;-0,57688;-5,63401;-5,40268;;;;;BLINK
20240130101353;20240130_10:57:39,327;1706651859327;-2,62033;-1,79162;-2,30357;-1,94106;;;;;BLINK
