experiment;timestamp;timestamp_ms;signal_eeg_01;signal_eeg_02;signal_eeg_t3;signal_eeg_t4;resistance_eeg_01;resistance_eeg_02;resistance_eeg_t3;resistance_eeg_t4;label
20240130101353;20240130_10:57:08,681;1706651828681;-0,751253;-0,967499;-0,371955;-0,173488;;;;;BLINK
20240130101353;20240130_10:57:08,697;1706651828697;-0,505058;-0,0496492;0,550762;-0,496553;;;;;BLINK
20240130101353;20240130_10:57:08,713;1706651828713;0,315193;0,165865;0,967189;0,0774762;;;;;BLINK
20240130101353;20240130_10:57:08,726;1706651828726;1,40052;0,395487;0,657928;-0,189235;;;;;BLINK
20240130101353;20240130_10:57:08,747;1706651828747;-0,476147;-0,309892;-0,531823;0,454993;;;;;BLINK
20240130101353;20240130_10:57:08,761;1706651828761;-1,17943;0,0578742;0,0120057;0,535725;;;;;BLINK
20240130101353;20240130_10:57:08,778;1706651828778;-1,65235;0,00898184;-0,0849743;-0,441261;;;;;BLINK
20240130101353;20240130_10:57:08,797;1706651828797;-0,765975;0,476706;0,606752;0,370121;;;;;BLINK
20240130101353;20240130_10:57:08,811;1706651828811;-0,216195;0,0174734;0,162582;0,412839;;;;;BLINK
20240130101353;20240130_10:57:08,827;1706651828827;-1,51203;-0,092632;0,416562;-0,046404;;;;;BLINK
20240130101353;20240130_10:57:08,845;1706651828845;-0,129862;-0,446958;0,594671;0,234355;;;;;BLINK
20240130101353;20240130_10:57:08,862;1706651828862;0,0700044;-0,813857;0,149624;0,132371;;;;;BLINK
20240130101353;20240130_10:57:08,879;1706651828879;-0,276038;0,255566;0,838513;-0,312473;;;;;BLINK
20240130101353;20240130_10:57:08,893;1706651828893;-0,144791;0,725697;0,048252;0,0447314;;;;;BLINK
20240130101353;20240130_10:57:08,910;1706651828910;2,30553;1,27405;0,787185;0,939866;;;;;BLINK
20240130101353;20240130_10:57:08,927;1706651828927;2,79459;2,16258;1,55844;1,65772;;;;;BLINK
20240130101353;20240130_10:57:08,945;1706651828945;1,84185;1,05512;0,382955;0,585464;;;;;BLINK
20240130101353;20240130_10:57:08,961;1706651828961;2,01734;0,256687;0,408764;0,461994;;;;;BLINK
20240130101353;20240130_10:57:08,977;1706651828977;0,491296;-1,57045;-0,727477;-1,41739;;;;;BLINK
