experiment;timestamp;timestamp_ms;signal_eeg_01;signal_eeg_02;signal_eeg_t3;signal_eeg_t4;resistance_eeg_01;resistance_eeg_02;resistance_eeg_t3;resistance_eeg_t4;label
20240130101353;20240130_10:57:18,694;1706651838694;-0,271735;-0,294974;-0,571057;-0,0521505;;;;;RELAX
20240130101353;20240130_10:57:18,713;1706651838713;-0,0082862;-0,336341;-0,031798;-0,414354;;;;;RELAX
20240130101353;20240130_10:57:18,730;1706651838730;0,0734102;1,10355;-0,743383;0,370885;;;;;RELAX
20240130101353;20240130_10:57:18,744;1706651838744;0,577752;1,29635;-0,620181;0,11338;;;;;RELAX
20240130101353;20240130_10:57:18,762;1706651838762;0,295735;0,660925;-0,184643;0,343912;;;;;RELAX
20240130101353;20240130_10:57:18,777;1706651838777;-0,00381387;-0,0123893;-0,260061;-0,192138;;;;;RELAX
20240130101353;20240130_10:57:18,794;1706651838794;-0,255151;0,632979;-0,055483;0,503862;;;;;RELAX
20240130101353;20240130_10:57:18,810;1706651838810;-0,282293;0,284611;0,0415729;0,641736;;;;;RELAX
20240130101353;20240130_10:57:18,831;1706651838831;0,261958;0,495174;-0,390875;0,029857;;;;;RELAX
20240130101353;20240130_10:57:18,843;1706651838843;0,202723;1,22013;-0,349396;0,514827;;;;;RELAX
20240130101353;20240130_10:57:18,864;1706651838864;1,20103;1,18514;0,511147;0,720268;;;;;RELAX
20240130101353;20240130_10:57:18,877;1706651838877;0,649034;1,07087;-0,0515555;0,185592;;;;;RELAX
20240130101353;20240130_10:57:18,893;1706651838893;-0,00956583;0,780866;-0,764054;0,130016;;;;;RELAX
20240130101353;20240130_10:57:18,912;1706651838912;-0,679474;-0,272729;-0,601028;-0,0561754;;;;;RELAX
20240130101353;20240130_10:57:18,929;1706651838929;-0,470249;0,178745;-0,322565;-1,35943;;;;;RELAX
20240130101353;20240130_10:57:18,944;1706651838944;-0,0409727;-0,503088;-0,413661;-0,822285;;;;;RELAX
20240130101353;20240130_10:57:18,962;1706651838962;-1,52328;-0,844541;-1,75659;-0,622704;;;;;RELAX
20240130101353;20240130_10:57:18,980;1706651838980;-1,35285;-0,081388;-1,89849;-0,607096;;;;;RELAX
20240130101353;20240130_10:57:19,004;1706651839004;-1,87996;-2,13888;-0,099222;-1,08827;;;;;RELAX
20240130101353;20240130_10:57:19,011;1706651839011;-1,87996;-2,57778;-0,099222;-0,14215;;;;;RELAX
20240130101353;20240130_10:57:19,030;1706651839030;-2,50455;-2,57778;-1,82305;-0,14215;;;;;RELAX
20240130101353;20240130_10:57:19,045;1706651839045;-1,71734;-1,27205;-0,792945;-0,719042;;;;;RELAX
20240130101353;20240130_10:57:19,063;1706651839063;-1,71734;-0,671281;-0,037075;-0,322797;;;;;RELAX
20240130101353;20240130_10:57:19,078;1706651839078;0,0043477;0,755099;-0,489211;-0,700316;;;;;RELAX
20240130101353;20240130_10:57:19,094;1706651839094;0,769969;0,777137;0,480207;0,031902;;;;;RELAX
20240130101353;20240130_10:57:19,110;1706651839110;0,534276;1,09001;-0,837189;0,0443698;;;;;RELAX
20240130101353;20240130_10:57:19,127;1706651839127;0,0627508;0,524717;-0,737022;-0,013462;;;;;RELAX
20240130101353;20240130_10:57:19,143;1706651839143;-0,880199;-0,0399223;-0,180424;-0,729288;;;;;RELAX
20240130101353;20240130_10:57:19,160;1706651839160;-0,0763132;0,415743;-0,031183;-0,411356;;;;;RELAX
20240130101353;20240130_10:57:19,177;1706651839177;-0,728341;0,270991;-1,21325;0,657514;;;;;RELAX
20240130101353;20240130_10:57:19,193;1706651839193;-0,154301;0,814661;-0,182233;0,986875;;;;;RELAX
20240130101353;20240130_10:57:19,213;1706651839213;-0,447527;0,861967;-0,125382;0,193138;;;;;RELAX
20240130101353;20240130_10:57:19,227;1706651839227;0,332835;0,912348;0,039001;0,216798;;;;;RELAX
20240130101353;20240130_10:57:19,246;1706651839246;1,50929;1,51061;0,353513;0,798854;;;;;RELAX
