experiment;timestamp;timestamp_ms;signal_eeg_01;signal_eeg_02;signal_eeg_t3;signal_eeg_t4;resistance_eeg_01;resistance_eeg_02;resistance_eeg_t3;resistance_eeg_t4;label
20240130101353;20240130_10:57:14,694;1706651834694;-0,20721;-0,040336;-1,82887;-0,799689;;;;;BLINK
20240130101353;20240130_10:57:14,714;1706651834714;0,042749;1,17049;0,902696;1,95691;;;;;BLINK
20240130101353;20240130_10:57:14,726;1706651834726;0,042749;1,17049;1,71718;0,16239;;;;;BLINK
20240130101353;20240130_10:57:14,744;1706651834744;-0,344189;0,0785526;-0,107334;0,317284;;;;;BLINK
20240130101353;20240130_10:57:14,760;1706651834760;-1,77096;-0,14426;-1,64888;0,281748;;;;;BLINK
20240130101353;20240130_10:57:14,777;1706651834777;-2,00487;-1,10136;-1,22898;-0,409086;;;;;BLINK
20240130101353;20240130_10:57:14,792;1706651834792;-2,42034;-1,51001;-0,912698;-0,614682;;;;;BLINK
20240130101353;20240130_10:57:14,810;1706651834810;0,002235;-0,130889;-0,534642;-0,014155;;;;;BLINK
20240130101353;20240130_10:57:14,829;1706651834829;-0,325629;-0,0656833;0,251669;-0,0713029;;;;;BLINK
20240130101353;20240130_10:57:14,845;1706651834845;0,825532;-0,0664431;1,28109;-0,0046608;;;;;BLINK
20240130101353;20240130_10:57:14,860;1706651834860;0,898048;0,213697;0,991034;-0,179455;;;;;BLINK
20240130101353;20240130_10:57:14,878;1706651834878;-0,398497;-1,08772;0,195344;-0,870168;;;;;BLINK
20240130101353;20240130_10:57:14,895;1706651834895;0,771779;-0,584514;0,798699;-0,619485;;;;;BLINK
20240130101353;20240130_10:57:14,909;1706651834909;0,782343;-0,426685;0,649079;-0,738121;;;;;BLINK
20240130101353;20240130_10:57:14,927;1706651834927;-1,14079;-1,04598;0,0908368;-1,42044;;;;;BLINK
20240130101353;20240130_10:57:14,947;1706651834947;-1,11505;-0,11375;-0,899751;-0,512358;;;;;BLINK
20240130101353;20240130_10:57:14,959;1706651834959;-1,11505;-0,11375;-0,899751;-0,512358;;;;;BLINK
20240130101353;20240130_10:57:14,978;1706651834978;-0,348096;-1,96014;0,269738;-0,905899;;;;;BLINK
20240130101353;20240130_10:57:14,994;1706651834994;0,029942;-0,436066;0,012275;-0,175515;;;;;BLINK
20240130101353;20240130_10:57:15,011;1706651835011;-0,806381;-1,38509;-0,691838;-0,651464;;;;;BLINK
20240130101353;20240130_10:57:15,029;1706651835029;-0,751528;-1,72103;0,493703;-0,728127;;;;;BLINK
20240130101353;20240130_10:57:15,043;1706651835043;-0,346756;-0,838668;0,827361;-0,416811;;;;;BLINK
20240130101353;20240130_10:57:15,062;1706651835062;-0,078309;-1,29353;0,649601;0,185745;;;;;BLINK
20240130101353;20240130_10:57:15,077;1706651835077;-1,06553;-0,533138;0,429784;0,610471;;;;;BLINK
20240130101353;20240130_10:57:15,094;1706651835094;-0,973951;-0,981629;0,219211;-0,311295;;;;;BLINK
20240130101353;20240130_10:57:15,114;1706651835114;-2,93711;-3,56377;-3,27288;-3,45751;;;;;BLINK
20240130101353;20240130_10:57:15,128;1706651835128;-5,81514;-6,54866;-5,79953;-5,36142;;;;;BLINK
20240130101353;20240130_10:57:15,148;1706651835148;-6,78312;-5,91887;-5,04422;-4,23121;;;;;BLINK
20240130101353;20240130_10:57:15,160;1706651835160;-6,78312;-5,91887;-5,04422;-4,23121;;;;;BLINK
20240130101353;20240130_10:57:15,178;1706651835178;-1,26658;-0,440033;-0,440001;0,992816;;;;;BLINK
20240130101353;20240130_10:57:15,193;1706651835193;-1,15531;-0,385278;-0,164463;1,01923;;;;;BLINK
20240130101353;20240130_10:57:15,209;1706651835209;-0,480864;0,478825;0,408845;0,900648;;;;;BLINK
20240130101353;20240130_10:57:15,227;1706651835227;0,692135;0,472385;2,24427;1,55906;;;;;BLINK
20240130101353;20240130_10:57:15,246;1706651835246;2,38989;2,10724;2,06087;2,68677;;;;;BLINK
20240130101353;20240130_10:57:15,261;1706651835261;2,65085;2,52085;3,21875;2,94927;;;;;BLINK
20240130101353;20240130_10:57:15,278;1706651835278;2,32756;2,77858;2,55616;3,90084;;;;;BLINK
20240130101353;20240130_10:57:15,294;1706651835294;4,70739;4,26686;0,33229;3,51468;;;;;BLINK
20240130101353;20240130_10:57:15,310;1706651835310;0,51382;4,57147;3,49034;3,09865;;;;;BLINK
20240130101353;20240130_10:57:15,328;1706651835328;4,27393;3,50745;2,57812;2,72459;;;;;BLINK
20240130101353;20240130_10:57:15,353;1706651835353;5,51622;4,94409;3,01499;2,57545;;;;;BLINK
20240130101353;20240130_10:57:15,360;1706651835360;4,45146;0,36204;2,29631;2,00608;;;;;BLINK
20240130101353;20240130_10:57:15,377;1706651835377;3,67856;3,75604;2,35621;2,49113;;;;;BLINK
20240130101353;20240130_10:57:15,393;1706651835393;2,97156;2,17598;2,09882;1,74122;;;;;BLINK
20240130101353;20240130_10:57:15,412;1706651835412;2,93205;1,72875;2,15745;1,06388;;;;;BLINK
20240130101353;20240130_10:57:15,428;1706651835428;3,20352;2,65427;2,33519;1,78176;;;;;BLINK
20240130101353;20240130_10:57:15,448;1706651835448;1,92572;1,26005;0,990381;1,77822;;;;;BLINK
20240130101353;20240130_10:57:15,462;1706651835462;1,70385;2,04758;0,918172;1,72737;;;;;BLINK
20240130101353;20240130_10:57:15,477;1706651835477;0,376736;1,19522;0,009335;2,16422;;;;;BLINK
20240130101353;20240130_10:57:15,495;1706651835495;0,376736;0,574399;0,375402;1,52768;;;;;BLINK
20240130101353;20240130_10:57:15,514;1706651835514;1,28835;0,788781;0,0003209;-0,134787;;;;;BLINK
20240130101353;20240130_10:57:15,527;1706651835527;0,464331;0,684475;-0,049452;-0,217076;;;;;BLINK
20240130101353;20240130_10:57:15,543;1706651835543;0,01242;0,704179;-0,00623863;0,257929;;;;;BLINK
20240130101353;20240130_10:57:15,560;1706651835560;0,737656;0,711805;0,650822;0,268151;;;;;BLINK
20240130101353;20240130_10:57:15,577;1706651835577;0,289454;0,837874;0,552887;1,07654;;;;;BLINK
20240130101353;20240130_10:57:15,593;1706651835593;-0,361865;0,393343;0,336728;0,064043;;;;;BLINK
20240130101353;20240130_10:57:15,614;1706651835614;1,20037;0,709558;0,574984;0,313485;;;;;BLINK
20240130101353;20240130_10:57:15,631;1706651835631;-0,960706;-2,21559;-2,34516;-0,0358566;;;;;BLINK
20240130101353;20240130_10:57:15,644;1706651835644;-0,960706;-2,21559;-2,34516;-1,29706;;;;;BLINK
20240130101353;20240130_10:57:15,661;1706651835661;-0,960706;-2,21559;-1,84688;-1,29706;;;;;BLINK
