experiment;timestamp;timestamp_ms;signal_eeg_01;signal_eeg_02;signal_eeg_t3;signal_eeg_t4;resistance_eeg_01;resistance_eeg_02;resistance_eeg_t3;resistance_eeg_t4;label
20240130101353;20240130_10:13:59,907;1706649239907;4,09221;1,72747;0,24223;1,79551;;;;;RELAX
20240130101353;20240130_10:13:59,927;1706649239927;3,47638;0,500415;1,14511;1,66766;;;;;RELAX
20240130101353;20240130_10:13:59,942;1706649239942;3,73888;-0,611542;-0,157342;-0,683336;;;;;RELAX
20240130101353;20240130_10:13:59,960;1706649239960;2,75531;-0,396198;1,82483;2,00391;;;;;RELAX
20240130101353;20240130_10:13:59,977;1706649239977;2,79795;-0,387821;-0,171574;0,028923;;;;;RELAX
20240130101353;20240130_10:13:59,994;1706649239994;2,79795;-0,387821;-0,171574;0,028923;;;;;RELAX
20240130101353;20240130_10:14:00,009;1706649240009;2,52561;0,238559;0,147431;0,557328;;;;;RELAX
20240130101353;20240130_10:14:00,036;1706649240036;2,45254;-0,921343;-0,333307;-1,27341;;;;;RELAX
20240130101353;20240130_10:14:00,061;1706649240061;3,24014;0,194223;0,628708;-0,0908466;;;;;RELAX
20240130101353;20240130_10:14:00,077;1706649240077;2,94907;-0,455121;0,628708;-0,578906;;;;;RELAX
20240130101353;20240130_10:14:00,095;1706649240095;1,95615;-1,10656;0,002848;-0,244321;;;;;RELAX
20240130101353;20240130_10:14:00,110;1706649240110;0,518806;0,452937;-0,093736;0,167208;;;;;RELAX
20240130101353;20240130_10:14:00,128;1706649240128;2,14269;-1,66786;0,059031;-0,471329;;;;;RELAX
20240130101353;20240130_10:14:00,142;1706649240142;-0,197612;-1,08083;-0,358501;-0,15884;;;;;RELAX
20240130101353;20240130_10:14:00,163;1706649240163;-0,0724097;-0,12783;-0,340729;-0,02231;;;;;RELAX
20240130101353;20240130_10:14:00,177;1706649240177;-0,971409;-1,82667;0,219818;-0,946639;;;;;RELAX
