experiment;timestamp;timestamp_ms;signal_eeg_01;signal_eeg_02;signal_eeg_t3;signal_eeg_t4;resistance_eeg_01;resistance_eeg_02;resistance_eeg_t3;resistance_eeg_t4;label
20240130101353;20240130_10:58:00,677;1706651880677;-1,01901;-0,813902;-0,200495;-0,497064;;;;;RELAX
20240130101353;20240130_10:58:00,693;1706651880693;-0,322336;-0,951254;-0,711222;-0,821381;;;;;RELAX
20240130101353;20240130_10:58:00,712;1706651880712;-0,499436;-1,44904;-1,56254;-0,815054;;;;;RELAX
20240130101353;20240130_10:58:00,727;1706651880727;-1,41635;-0,045283;-0,01255;-0,694682;;;;;RELAX
20240130101353;20240130_10:58:00,746;1706651880746;-1,55907;-0,641372;-1,84473;-0,671972;;;;;RELAX
20240130101353;20240130_10:58:00,761;1706651880761;-0,351624;-0,504808;-0,539988;-0,256935;;;;;RELAX
20240130101353;20240130_10:58:00,777;1706651880777;-0,278961;-0,267469;-0,751079;0,210121;;;;;RELAX
20240130101353;20240130_10:58:00,793;1706651880793;-0,127156;-0,794519;-0,376879;-0,0323293;;;;;RELAX
20240130101353;20240130_10:58:00,810;1706651880810;-0,941249;-0,115661;-0,382352;-0,570577;;;;;RELAX
20240130101353;20240130_10:58:00,826;1706651880826;-0,084307;-1,70597;-0,695225;-1,22754;;;;;RELAX
20240130101353;20240130_10:58:00,843;1706651880843;0,276169;-0,129395;-0,0616934;-0,314745;;;;;RELAX
20240130101353;20240130_10:58:00,860;1706651880860;-0,0152123;0,574751;0,230174;0,0573244;;;;;RELAX
20240130101353;20240130_10:58:00,877;1706651880877;-0,680487;-0,262856;0,105162;0,0695941;;;;;RELAX
20240130101353;20240130_10:58:00,892;1706651880892;-0,990755;-1,24701;-0,355793;-0,503919;;;;;RELAX
20240130101353;20240130_10:58:00,909;1706651880909;-0,908518;-0,14355;-0,751918;-0,642547;;;;;RELAX
20240130101353;20240130_10:58:00,927;1706651880927;-0,940994;-1,35272;-0,887572;-0,962395;;;;;RELAX
20240130101353;20240130_10:58:00,944;1706651880944;-1,46648;-0,509981;-0,871544;0,021307;;;;;RELAX
20240130101353;20240130_10:58:00,959;1706651880959;-0,283321;-0,0143458;0,0295373;0,296934;;;;;RELAX
20240130101353;20240130_10:58:00,975;1706651880975;-0,464602;0,330864;-0,352015;0,753403;;;;;RELAX
20240130101353;20240130_10:58:00,993;1706651880993;0,0296509;-0,0903221;0,217503;0,534869;;;;;RELAX
20240130101353;20240130_10:58:01,010;1706651881010;-0,848064;0,857049;-0,582337;0,0562456;;;;;RELAX
20240130101353;20240130_10:58:01,028;1706651881028;-1,16563;-0,151193;-0,0944551;-0,010233;;;;;RELAX
20240130101353;20240130_10:58:01,043;1706651881043;-1,15144;-0,175763;-0,334803;-0,274778;;;;;RELAX
20240130101353;20240130_10:58:01,060;1706651881060;-1,25925;0,482633;0,302191;0,195453;;;;;RELAX
20240130101353;20240130_10:58:01,077;1706651881077;-0,307404;-0,589804;0,00444726;0,550061;;;;;RELAX
20240130101353;20240130_10:58:01,093;1706651881093;0,227323;-0,323653;-0,189503;0,198668;;;;;RELAX
20240130101353;20240130_10:58:01,113;1706651881113;2,04623;0,532076;1,36033;-0,133446;;;;;RELAX
20240130101353;20240130_10:58:01,127;1706651881127;0,365441;0,644183;0,603845;0,724989;;;;;RELAX
20240130101353;20240130_10:58:01,144;1706651881144;-1,03069;-0,286576;-0,0484749;-0,145628;;;;;RELAX
20240130101353;20240130_10:58:01,162;1706651881162;-0,841974;-0,444871;0,247088;0,00289909;;;;;RELAX
20240130101353;20240130_10:58:01,179;1706651881179;-0,118198;-0,696987;0,224756;-0,015654;;;;;RELAX
20240130101353;20240130_10:58:01,193;1706651881193;-1,61904;-0,724895;0,0549396;-0,638148;;;;;RELAX
20240130101353;20240130_10:58:01,211;1706651881211;-0,557957;0,0154162;0,495645;0,312276;;;;;RELAX
20240130101353;20240130_10:58:01,227;1706651881227;0,278769;-0,339081;0,378399;-0,451616;;;;;RELAX
20240130101353;20240130_10:58:01,242;1706651881242;0,222916;-0,384974;0,0169564;0,0933082;;;;;RELAX
20240130101353;20240130_10:58:01,260;1706651881260;0,0813564;0,144877;0,271608;0,048571;;;;;RELAX
